COUNTRY,STATE,COUNTY,ACTUAL,PREDICT,PRODTYPE,PRODUCT,YEAR,QUARTER,MONTH,DATE
Canada,Quebec,,222.0,571.0,OFFICE,DESK,1997.0,2.0,1993-06-01,1997-06-01
Canada,Quebec,,1292.0,366.0,OFFICE,DESK,1997.0,3.0,1993-07-01,1997-07-01
Canada,Quebec,,861.0,1002.0,OFFICE,DESK,1997.0,3.0,1993-08-01,1997-08-01
Canada,Quebec,,1294.0,1594.0,OFFICE,DESK,1997.0,3.0,1993-09-01,1997-09-01
Canada,Quebec,,138.0,53.0,OFFICE,DESK,1997.0,4.0,1993-10-01,1997-10-01
Canada,Quebec,,1257.0,433.0,OFFICE,DESK,1997.0,4.0,1993-11-01,1997-11-01
Canada,Quebec,,1186.0,1385.0,OFFICE,DESK,1997.0,4.0,1993-12-01,1997-12-01
Canada,Quebec,,1410.2,589.6,OFFICE,DESK,1998.0,1.0,1994-01-01,1998-01-01
Canada,Quebec,,1008.7,1089.0,OFFICE,DESK,1998.0,1.0,1994-02-01,1998-02-01
Canada,Quebec,,358.6,239.8,OFFICE,DESK,1998.0,1.0,1994-03-01,1998-03-01
Canada,Quebec,,121.0,1227.6,OFFICE,DESK,1998.0,2.0,1994-04-01,1998-04-01
Canada,Quebec,,727.1,1189.1,OFFICE,DESK,1998.0,2.0,1994-05-01,1998-05-01
Canada,Quebec,,1076.9,1125.3,OFFICE,DESK,1998.0,2.0,1994-06-01,1998-06-01
Canada,Quebec,,1233.1,1580.7,OFFICE,DESK,1998.0,3.0,1994-07-01,1998-07-01
Canada,Quebec,,760.1,865.7,OFFICE,DESK,1998.0,3.0,1994-08-01,1998-08-01
Canada,Quebec,,954.8,1707.2,OFFICE,DESK,1998.0,3.0,1994-09-01,1998-09-01
Canada,Quebec,,144.1,603.9,OFFICE,DESK,1998.0,4.0,1994-10-01,1998-10-01
Canada,Quebec,,660.0,688.6,OFFICE,DESK,1998.0,4.0,1994-11-01,1998-11-01
Canada,Quebec,,541.2,843.7,OFFICE,DESK,1998.0,4.0,1994-12-01,1998-12-01
Canada,Ontario,,1156.0,782.0,FURNITURE,SOFA,1997.0,1.0,1993-01-01,1997-01-01
Canada,Ontario,,1059.0,1480.0,FURNITURE,SOFA,1997.0,1.0,1993-02-01,1997-02-01
Canada,Ontario,,387.0,1619.0,FURNITURE,SOFA,1997.0,1.0,1993-03-01,1997-03-01
Canada,Ontario,,49.0,351.0,FURNITURE,SOFA,1997.0,2.0,1993-04-01,1997-04-01
Canada,Ontario,,382.0,1239.0,FURNITURE,SOFA,1997.0,2.0,1993-05-01,1997-05-01
Canada,Ontario,,34.0,729.0,FURNITURE,SOFA,1997.0,2.0,1993-06-01,1997-06-01
Canada,Ontario,,266.0,1419.0,FURNITURE,SOFA,1997.0,3.0,1993-07-01,1997-07-01
Canada,Ontario,,543.0,1101.0,FURNITURE,SOFA,1997.0,3.0,1993-08-01,1997-08-01
Canada,Ontario,,155.0,4.0,FURNITURE,SOFA,1997.0,3.0,1993-09-01,1997-09-01
Canada,Ontario,,453.0,1528.0,FURNITURE,SOFA,1997.0,4.0,1993-10-01,1997-10-01
Canada,Ontario,,233.0,577.0,FURNITURE,SOFA,1997.0,4.0,1993-11-01,1997-11-01
Canada,Ontario,,1435.0,861.0,FURNITURE,SOFA,1997.0,4.0,1993-12-01,1997-12-01
Canada,Ontario,,520.3,38.5,FURNITURE,SOFA,1998.0,1.0,1994-01-01,1998-01-01
Canada,Ontario,,1206.7,411.4,FURNITURE,SOFA,1998.0,1.0,1994-02-01,1998-02-01
Canada,Ontario,,727.1,753.5,FURNITURE,SOFA,1998.0,1.0,1994-03-01,1998-03-01
Canada,Ontario,,218.9,837.1,FURNITURE,SOFA,1998.0,2.0,1994-04-01,1998-04-01
Canada,Ontario,,144.1,194.7,FURNITURE,SOFA,1998.0,2.0,1994-05-01,1998-05-01
Canada,Ontario,,565.4,1835.9,FURNITURE,SOFA,1998.0,2.0,1994-06-01,1998-06-01
Canada,Ontario,,55.0,974.6,FURNITURE,SOFA,1998.0,3.0,1994-07-01,1998-07-01
Canada,Ontario,,454.3,1657.7,FURNITURE,SOFA,1998.0,3.0,1994-08-01,1998-08-01
Canada,Ontario,,1144.0,1782.0,FURNITURE,SOFA,1998.0,3.0,1994-09-01,1998-09-01
Canada,Ontario,,631.4,1779.8,FURNITURE,SOFA,1998.0,4.0,1994-10-01,1998-10-01
Canada,Ontario,,1337.6,455.4,FURNITURE,SOFA,1998.0,4.0,1994-11-01,1998-11-01
Canada,Ontario,,1163.8,1008.7,FURNITURE,SOFA,1998.0,4.0,1994-12-01,1998-12-01
Canada,Ontario,,829.0,67.0,FURNITURE,BED,1997.0,1.0,1993-01-01,1997-01-01
Canada,Ontario,,311.0,567.0,FURNITURE,BED,1997.0,1.0,1993-02-01,1997-02-01
Canada,Ontario,,271.0,30.0,FURNITURE,BED,1997.0,1.0,1993-03-01,1997-03-01
Canada,Ontario,,474.0,1526.0,FURNITURE,BED,1997.0,2.0,1993-04-01,1997-04-01
Canada,Ontario,,588.0,319.0,FURNITURE,BED,1997.0,2.0,1993-05-01,1997-05-01
Canada,Ontario,,575.0,1410.0,FURNITURE,BED,1997.0,2.0,1993-06-01,1997-06-01
Canada,Ontario,,888.0,1181.0,FURNITURE,BED,1997.0,3.0,1993-07-01,1997-07-01
Canada,Ontario,,1025.0,1534.0,FURNITURE,BED,1997.0,3.0,1993-08-01,1997-08-01
Canada,Ontario,,1477.0,1620.0,FURNITURE,BED,1997.0,3.0,1993-09-01,1997-09-01
Canada,Ontario,,512.0,130.0,FURNITURE,BED,1997.0,4.0,1993-10-01,1997-10-01
Canada,Ontario,,85.0,1559.0,FURNITURE,BED,1997.0,4.0,1993-11-01,1997-11-01
Canada,Ontario,,669.0,254.0,FURNITURE,BED,1997.0,4.0,1993-12-01,1997-12-01
Canada,Ontario,,269.5,715.0,FURNITURE,BED,1998.0,1.0,1994-01-01,1998-01-01
Canada,Ontario,,363.0,376.2,FURNITURE,BED,1998.0,1.0,1994-02-01,1998-02-01
Canada,Ontario,,893.2,1552.1,FURNITURE,BED,1998.0,1.0,1994-03-01,1998-03-01
Canada,Ontario,,466.4,1097.8,FURNITURE,BED,1998.0,2.0,1994-04-01,1998-04-01
Canada,Ontario,,295.9,551.1,FURNITURE,BED,1998.0,2.0,1994-05-01,1998-05-01
Canada,Ontario,,319.0,488.4,FURNITURE,BED,1998.0,2.0,1994-06-01,1998-06-01
Canada,Ontario,,1640.1,946.0,FURNITURE,BED,1998.0,3.0,1994-07-01,1998-07-01
Canada,Ontario,,133.1,1674.2,FURNITURE,BED,1998.0,3.0,1994-08-01,1998-08-01
Canada,Ontario,,569.8,1434.4,FURNITURE,BED,1998.0,3.0,1994-09-01,1998-09-01
Canada,Ontario,,192.5,688.6,FURNITURE,BED,1998.0,4.0,1994-10-01,1998-10-01
Canada,Ontario,,1417.9,299.2,FURNITURE,BED,1998.0,4.0,1994-11-01,1998-11-01
Canada,Ontario,,510.4,1074.7,FURNITURE,BED,1998.0,4.0,1994-12-01,1998-12-01
Canada,Ontario,,811.0,1190.0,OFFICE,CHAIR,1997.0,1.0,1993-01-01,1997-01-01
Canada,Ontario,,693.0,44.0,OFFICE,CHAIR,1997.0,1.0,1993-02-01,1997-02-01
Canada,Ontario,,494.0,1176.0,OFFICE,CHAIR,1997.0,1.0,1993-03-01,1997-03-01
Canada,Ontario,,1025.0,562.0,OFFICE,CHAIR,1997.0,2.0,1993-04-01,1997-04-01
Canada,Ontario,,213.0,1227.0,OFFICE,CHAIR,1997.0,2.0,1993-05-01,1997-05-01
Canada,Ontario,,957.0,998.0,OFFICE,CHAIR,1997.0,2.0,1993-06-01,1997-06-01
Canada,Ontario,,368.0,1321.0,OFFICE,CHAIR,1997.0,3.0,1993-07-01,1997-07-01
Canada,Ontario,,254.0,1007.0,OFFICE,CHAIR,1997.0,3.0,1993-08-01,1997-08-01
Canada,Ontario,,49.0,0.0,OFFICE,CHAIR,1997.0,3.0,1993-09-01,1997-09-01
Canada,Ontario,,1136.0,1429.0,OFFICE,CHAIR,1997.0,4.0,1993-10-01,1997-10-01
Canada,Ontario,,351.0,395.0,OFFICE,CHAIR,1997.0,4.0,1993-11-01,1997-11-01
Canada,Ontario,,398.0,531.0,OFFICE,CHAIR,1997.0,4.0,1993-12-01,1997-12-01
Canada,Ontario,,1105.5,1393.7,OFFICE,CHAIR,1998.0,1.0,1994-01-01,1998-01-01
Canada,Ontario,,1373.9,432.3,OFFICE,CHAIR,1998.0,1.0,1994-02-01,1998-02-01
Canada,Ontario,,322.3,38.5,OFFICE,CHAIR,1998.0,1.0,1994-03-01,1998-03-01
Canada,Ontario,,58.3,1504.8,OFFICE,CHAIR,1998.0,2.0,1994-04-01,1998-04-01
Canada,Ontario,,1545.5,1516.9,OFFICE,CHAIR,1998.0,2.0,1994-05-01,1998-05-01
Canada,Ontario,,1416.8,654.5,OFFICE,CHAIR,1998.0,2.0,1994-06-01,1998-06-01
Canada,Ontario,,605.0,9.9,OFFICE,CHAIR,1998.0,3.0,1994-07-01,1998-07-01
Canada,Ontario,,1331.0,1515.8,OFFICE,CHAIR,1998.0,3.0,1994-08-01,1998-08-01
Canada,Ontario,,1307.9,418.0,OFFICE,CHAIR,1998.0,3.0,1994-09-01,1998-09-01
Canada,Ontario,,1496.0,359.7,OFFICE,CHAIR,1998.0,4.0,1994-10-01,1998-10-01
Canada,Ontario,,444.4,123.2,OFFICE,CHAIR,1998.0,4.0,1994-11-01,1998-11-01
Canada,Ontario,,123.2,134.2,OFFICE,CHAIR,1998.0,4.0,1994-12-01,1998-12-01
Canada,Ontario,,475.0,1146.0,OFFICE,DESK,1997.0,1.0,1993-01-01,1997-01-01
Canada,Ontario,,913.0,224.0,OFFICE,DESK,1997.0,1.0,1993-02-01,1997-02-01
Canada,Ontario,,363.0,499.0,OFFICE,DESK,1997.0,1.0,1993-03-01,1997-03-01
Canada,Ontario,,1361.0,297.0,OFFICE,DESK,1997.0,2.0,1993-04-01,1997-04-01
Canada,Ontario,,263.0,883.0,OFFICE,DESK,1997.0,2.0,1993-05-01,1997-05-01
Canada,Ontario,,473.0,1378.0,OFFICE,DESK,1997.0,2.0,1993-06-01,1997-06-01
Canada,Ontario,,221.0,1520.0,OFFICE,DESK,1997.0,3.0,1993-07-01,1997-07-01
Canada,Ontario,,994.0,1369.0,OFFICE,DESK,1997.0,3.0,1993-08-01,1997-08-01
Canada,Ontario,,1477.0,1274.0,OFFICE,DESK,1997.0,3.0,1993-09-01,1997-09-01
Canada,Ontario,,595.0,722.0,OFFICE,DESK,1997.0,4.0,1993-10-01,1997-10-01
Canada,Ontario,,464.0,1103.0,OFFICE,DESK,1997.0,4.0,1993-11-01,1997-11-01
Canada,Ontario,,345.0,1004.0,OFFICE,DESK,1997.0,4.0,1993-12-01,1997-12-01
Canada,Ontario,,1147.3,1295.8,OFFICE,DESK,1998.0,1.0,1994-01-01,1998-01-01
Canada,Ontario,,190.3,85.8,OFFICE,DESK,1998.0,1.0,1994-02-01,1998-02-01
Canada,Ontario,,225.5,614.9,OFFICE,DESK,1998.0,1.0,1994-03-01,1998-03-01
Canada,Ontario,,882.2,1743.5,OFFICE,DESK,1998.0,2.0,1994-04-01,1998-04-01
Canada,Ontario,,801.9,1476.2,OFFICE,DESK,1998.0,2.0,1994-05-01,1998-05-01
Canada,Ontario,,895.4,743.6,OFFICE,DESK,1998.0,2.0,1994-06-01,1998-06-01
Canada,Ontario,,867.9,1315.6,OFFICE,DESK,1998.0,3.0,1994-07-01,1998-07-01
Canada,Ontario,,1347.5,849.2,OFFICE,DESK,1998.0,3.0,1994-08-01,1998-08-01
Canada,Ontario,,38.5,702.9,OFFICE,DESK,1998.0,3.0,1994-09-01,1998-09-01
Canada,Ontario,,1598.3,1.1,OFFICE,DESK,1998.0,4.0,1994-10-01,1998-10-01
Canada,Ontario,,973.5,214.5,OFFICE,DESK,1998.0,4.0,1994-11-01,1998-11-01
Canada,Ontario,,38.5,468.6,OFFICE,DESK,1998.0,4.0,1994-12-01,1998-12-01
Canada,Ontario,,39.0,363.0,FURNITURE,SOFA,1997.0,1.0,1993-01-01,1997-01-01
Canada,Ontario,,496.0,1195.0,FURNITURE,SOFA,1997.0,1.0,1993-02-01,1997-02-01
Canada,Ontario,,1518.0,778.0,FURNITURE,SOFA,1997.0,1.0,1993-03-01,1997-03-01
Canada,Ontario,,715.0,436.0,FURNITURE,SOFA,1997.0,2.0,1993-04-01,1997-04-01
Canada,Ontario,,210.0,369.0,FURNITURE,SOFA,1997.0,2.0,1993-05-01,1997-05-01
Canada,Ontario,,298.0,190.0,FURNITURE,SOFA,1997.0,2.0,1993-06-01,1997-06-01
Canada,Ontario,,82.0,698.0,FURNITURE,SOFA,1997.0,3.0,1993-07-01,1997-07-01
Canada,Ontario,,617.0,265.0,FURNITURE,SOFA,1997.0,3.0,1993-08-01,1997-08-01
Canada,Ontario,,315.0,1081.0,FURNITURE,SOFA,1997.0,3.0,1993-09-01,1997-09-01
Canada,Ontario,,835.0,1000.0,FURNITURE,SOFA,1997.0,4.0,1993-10-01,1997-10-01
Canada,Ontario,,956.0,212.0,FURNITURE,SOFA,1997.0,4.0,1993-11-01,1997-11-01
Canada,Ontario,,62.0,406.0,FURNITURE,SOFA,1997.0,4.0,1993-12-01,1997-12-01
Canada,Ontario,,363.0,118.8,FURNITURE,SOFA,1998.0,1.0,1994-01-01,1998-01-01
Canada,Ontario,,1477.3,1590.6,FURNITURE,SOFA,1998.0,1.0,1994-02-01,1998-02-01
Canada,Ontario,,685.3,1050.5,FURNITURE,SOFA,1998.0,1.0,1994-03-01,1998-03-01
Canada,Ontario,,783.2,643.5,FURNITURE,SOFA,1998.0,2.0,1994-04-01,1998-04-01
Canada,Ontario,,1354.1,1401.4,FURNITURE,SOFA,1998.0,2.0,1994-05-01,1998-05-01
Canada,Ontario,,1388.2,1012.0,FURNITURE,SOFA,1998.0,2.0,1994-06-01,1998-06-01
Canada,Ontario,,1050.5,1082.4,FURNITURE,SOFA,1998.0,3.0,1994-07-01,1998-07-01
Canada,Ontario,,156.2,145.2,FURNITURE,SOFA,1998.0,3.0,1994-08-01,1998-08-01
Canada,Ontario,,1305.7,514.8,FURNITURE,SOFA,1998.0,3.0,1994-09-01,1998-09-01
Canada,Ontario,,1328.8,690.8,FURNITURE,SOFA,1998.0,4.0,1994-10-01,1998-10-01
Canada,Ontario,,705.1,820.6,FURNITURE,SOFA,1998.0,4.0,1994-11-01,1998-11-01
Canada,Ontario,,1509.2,220.0,FURNITURE,SOFA,1998.0,4.0,1994-12-01,1998-12-01
Canada,Ontario,,704.0,260.0,FURNITURE,BED,1997.0,1.0,1993-01-01,1997-01-01
Canada,Ontario,,201.0,81.0,FURNITURE,BED,1997.0,1.0,1993-02-01,1997-02-01
Canada,Ontario,,74.0,1373.0,FURNITURE,BED,1997.0,1.0,1993-03-01,1997-03-01
Canada,Ontario,,1488.0,1343.0,FURNITURE,BED,1997.0,2.0,1993-04-01,1997-04-01
Canada,Ontario,,1170.0,1539.0,FURNITURE,BED,1997.0,2.0,1993-05-01,1997-05-01
Canada,Ontario,,818.0,495.0,FURNITURE,BED,1997.0,2.0,1993-06-01,1997-06-01
Canada,Ontario,,736.0,1201.0,FURNITURE,BED,1997.0,3.0,1993-07-01,1997-07-01
Canada,Ontario,,425.0,1187.0,FURNITURE,BED,1997.0,3.0,1993-08-01,1997-08-01
Canada,Ontario,,1502.0,791.0,FURNITURE,BED,1997.0,3.0,1993-09-01,1997-09-01
Canada,Ontario,,1446.0,502.0,FURNITURE,BED,1997.0,4.0,1993-10-01,1997-10-01
Canada,Ontario,,1398.0,245.0,FURNITURE,BED,1997.0,4.0,1993-11-01,1997-11-01
Canada,Ontario,,739.0,1428.0,FURNITURE,BED,1997.0,4.0,1993-12-01,1997-12-01
Canada,Ontario,,1562.0,584.1,FURNITURE,BED,1998.0,1.0,1994-01-01,1998-01-01
Canada,Ontario,,647.9,1120.9,FURNITURE,BED,1998.0,1.0,1994-02-01,1998-02-01
Canada,Ontario,,961.4,1547.7,FURNITURE,BED,1998.0,1.0,1994-03-01,1998-03-01
Canada,Ontario,,653.4,1324.4,FURNITURE,BED,1998.0,2.0,1994-04-01,1998-04-01
Canada,Ontario,,541.2,1603.8,FURNITURE,BED,1998.0,2.0,1994-05-01,1998-05-01
Canada,Ontario,,855.8,638.0,FURNITURE,BED,1998.0,2.0,1994-06-01,1998-06-01
Canada,Ontario,,1511.4,148.5,FURNITURE,BED,1998.0,3.0,1994-07-01,1998-07-01
Canada,Ontario,,477.4,365.2,FURNITURE,BED,1998.0,3.0,1994-08-01,1998-08-01
Canada,Ontario,,787.6,1116.5,FURNITURE,BED,1998.0,3.0,1994-09-01,1998-09-01
Canada,Ontario,,287.1,178.2,FURNITURE,BED,1998.0,4.0,1994-10-01,1998-10-01
Canada,Ontario,,1090.1,522.5,FURNITURE,BED,1998.0,4.0,1994-11-01,1998-11-01
Canada,Ontario,,68.2,272.8,FURNITURE,BED,1998.0,4.0,1994-12-01,1998-12-01
Canada,Ontario,,242.0,724.0,OFFICE,CHAIR,1997.0,1.0,1993-01-01,1997-01-01
Canada,Ontario,,1361.0,18.0,OFFICE,CHAIR,1997.0,1.0,1993-02-01,1997-02-01
Canada,Ontario,,91.0,1309.0,OFFICE,CHAIR,1997.0,1.0,1993-03-01,1997-03-01
Canada,Ontario,,74.0,983.0,OFFICE,CHAIR,1997.0,2.0,1993-04-01,1997-04-01
Canada,Ontario,,274.0,1339.0,OFFICE,CHAIR,1997.0,2.0,1993-05-01,1997-05-01
Canada,Ontario,,538.0,552.0,OFFICE,CHAIR,1997.0,2.0,1993-06-01,1997-06-01
Canada,Ontario,,641.0,353.0,OFFICE,CHAIR,1997.0,3.0,1993-07-01,1997-07-01
Canada,Ontario,,1294.0,527.0,OFFICE,CHAIR,1997.0,3.0,1993-08-01,1997-08-01
Canada,Ontario,,737.0,1102.0,OFFICE,CHAIR,1997.0,3.0,1993-09-01,1997-09-01
Canada,Ontario,,1116.0,103.0,OFFICE,CHAIR,1997.0,4.0,1993-10-01,1997-10-01
Canada,Ontario,,586.0,752.0,OFFICE,CHAIR,1997.0,4.0,1993-11-01,1997-11-01
Canada,Ontario,,930.0,1468.0,OFFICE,CHAIR,1997.0,4.0,1993-12-01,1997-12-01
Canada,Ontario,,1304.6,1427.8,OFFICE,CHAIR,1998.0,1.0,1994-01-01,1998-01-01
Canada,Ontario,,1074.7,739.2,OFFICE,CHAIR,1998.0,1.0,1994-02-01,1998-02-01
Canada,Ontario,,1146.2,904.2,OFFICE,CHAIR,1998.0,1.0,1994-03-01,1998-03-01
Canada,Ontario,,287.1,1013.1,OFFICE,CHAIR,1998.0,2.0,1994-04-01,1998-04-01
Canada,Ontario,,1417.9,965.8,OFFICE,CHAIR,1998.0,2.0,1994-05-01,1998-05-01
Canada,Ontario,,1582.9,3.3,OFFICE,CHAIR,1998.0,2.0,1994-06-01,1998-06-01
Canada,Ontario,,1208.9,429.0,OFFICE,CHAIR,1998.0,3.0,1994-07-01,1998-07-01
Canada,Ontario,,605.0,841.5,OFFICE,CHAIR,1998.0,3.0,1994-08-01,1998-08-01
Canada,Ontario,,1513.6,1137.4,OFFICE,CHAIR,1998.0,3.0,1994-09-01,1998-09-01
Canada,Ontario,,613.8,1267.2,OFFICE,CHAIR,1998.0,4.0,1994-10-01,1998-10-01
Canada,Ontario,,674.3,301.4,OFFICE,CHAIR,1998.0,4.0,1994-11-01,1998-11-01
Canada,Ontario,,848.1,1604.9,OFFICE,CHAIR,1998.0,4.0,1994-12-01,1998-12-01
Canada,Ontario,,1351.0,793.0,OFFICE,DESK,1997.0,1.0,1993-01-01,1997-01-01
Canada,Ontario,,532.0,1137.0,OFFICE,DESK,1997.0,1.0,1993-02-01,1997-02-01
Canada,Ontario,,913.0,296.0,OFFICE,DESK,1997.0,1.0,1993-03-01,1997-03-01
Canada,Ontario,,381.0,1466.0,OFFICE,DESK,1997.0,2.0,1993-04-01,1997-04-01
Canada,Ontario,,1206.0,804.0,OFFICE,DESK,1997.0,2.0,1993-05-01,1997-05-01
Canada,Ontario,,1381.0,245.0,OFFICE,DESK,1997.0,2.0,1993-06-01,1997-06-01
Canada,Ontario,,1039.0,951.0,OFFICE,DESK,1997.0,3.0,1993-07-01,1997-07-01
Canada,Ontario,,347.0,425.0,OFFICE,DESK,1997.0,3.0,1993-08-01,1997-08-01
Canada,Ontario,,230.0,1005.0,OFFICE,DESK,1997.0,3.0,1993-09-01,1997-09-01
Canada,Ontario,,1079.0,479.0,OFFICE,DESK,1997.0,4.0,1993-10-01,1997-10-01
Canada,Ontario,,35.0,376.0,OFFICE,DESK,1997.0,4.0,1993-11-01,1997-11-01
Canada,Ontario,,1212.0,1452.0,OFFICE,DESK,1997.0,4.0,1993-12-01,1997-12-01
Canada,Ontario,,756.8,226.6,OFFICE,DESK,1998.0,1.0,1994-01-01,1998-01-01
Canada,Ontario,,160.6,437.8,OFFICE,DESK,1998.0,1.0,1994-02-01,1998-02-01
Canada,Ontario,,1417.9,1492.7,OFFICE,DESK,1998.0,1.0,1994-03-01,1998-03-01
Canada,Ontario,,1547.7,146.3,OFFICE,DESK,1998.0,2.0,1994-04-01,1998-04-01
Canada,Ontario,,453.2,1161.6,OFFICE,DESK,1998.0,2.0,1994-05-01,1998-05-01
Canada,Ontario,,368.5,920.7,OFFICE,DESK,1998.0,2.0,1994-06-01,1998-06-01
Canada,Ontario,,594.0,712.8,OFFICE,DESK,1998.0,3.0,1994-07-01,1998-07-01
Canada,Ontario,,756.8,239.8,OFFICE,DESK,1998.0,3.0,1994-08-01,1998-08-01
Canada,Ontario,,595.1,572.0,OFFICE,DESK,1998.0,3.0,1994-09-01,1998-09-01
Canada,Ontario,,313.5,1290.3,OFFICE,DESK,1998.0,4.0,1994-10-01,1998-10-01
Canada,Ontario,,1360.7,1244.1,OFFICE,DESK,1998.0,4.0,1994-11-01,1998-11-01
Canada,Ontario,,1586.2,1340.9,OFFICE,DESK,1998.0,4.0,1994-12-01,1998-12-01
Canada,Ontario,,897.0,1425.0,FURNITURE,SOFA,1997.0,1.0,1993-01-01,1997-01-01
Canada,Ontario,,1476.0,91.0,FURNITURE,SOFA,1997.0,1.0,1993-02-01,1997-02-01
Canada,Ontario,,1002.0,1155.0,FURNITURE,SOFA,1997.0,1.0,1993-03-01,1997-03-01
Canada,Ontario,,748.0,682.0,FURNITURE,SOFA,1997.0,2.0,1993-04-01,1997-04-01
Canada,Ontario,,418.0,656.0,FURNITURE,SOFA,1997.0,2.0,1993-05-01,1997-05-01
Canada,Ontario,,53.0,572.0,FURNITURE,SOFA,1997.0,2.0,1993-06-01,1997-06-01
Canada,Ontario,,645.0,1118.0,FURNITURE,SOFA,1997.0,3.0,1993-07-01,1997-07-01
Canada,Ontario,,262.0,152.0,FURNITURE,SOFA,1997.0,3.0,1993-08-01,1997-08-01
Canada,Ontario,,984.0,1065.0,FURNITURE,SOFA,1997.0,3.0,1993-09-01,1997-09-01
Canada,Ontario,,226.0,480.0,FURNITURE,SOFA,1997.0,4.0,1993-10-01,1997-10-01
Canada,Ontario,,94.0,1138.0,FURNITURE,SOFA,1997.0,4.0,1993-11-01,1997-11-01
Canada,Ontario,,1543.0,825.0,FURNITURE,SOFA,1997.0,4.0,1993-12-01,1997-12-01
Canada,Ontario,,1351.9,1571.9,FURNITURE,SOFA,1998.0,1.0,1994-01-01,1998-01-01
Canada,Ontario,,1372.8,667.7,FURNITURE,SOFA,1998.0,1.0,1994-02-01,1998-02-01
Canada,Ontario,,1614.8,474.1,FURNITURE,SOFA,1998.0,1.0,1994-03-01,1998-03-01
Canada,Ontario,,234.3,1727.0,FURNITURE,SOFA,1998.0,2.0,1994-04-01,1998-04-01
Canada,Ontario,,356.4,1835.9,FURNITURE,SOFA,1998.0,2.0,1994-05-01,1998-05-01
Canada,Ontario,,1485.0,1420.1,FURNITURE,SOFA,1998.0,2.0,1994-06-01,1998-06-01
Canada,Ontario,,1053.8,977.9,FURNITURE,SOFA,1998.0,3.0,1994-07-01,1998-07-01
Canada,Ontario,,782.1,1564.2,FURNITURE,SOFA,1998.0,3.0,1994-08-01,1998-08-01
Canada,Ontario,,810.7,586.3,FURNITURE,SOFA,1998.0,3.0,1994-09-01,1998-09-01
Canada,Ontario,,446.6,1670.9,FURNITURE,SOFA,1998.0,4.0,1994-10-01,1998-10-01
Canada,Ontario,,657.8,16.5,FURNITURE,SOFA,1998.0,4.0,1994-11-01,1998-11-01
Canada,Ontario,,468.6,106.7,FURNITURE,SOFA,1998.0,4.0,1994-12-01,1998-12-01
Canada,Ontario,,563.0,242.0,FURNITURE,BED,1997.0,1.0,1993-01-01,1997-01-01
Canada,Ontario,,1437.0,1170.0,FURNITURE,BED,1997.0,1.0,1993-02-01,1997-02-01
Canada,Ontario,,1130.0,1179.0,FURNITURE,BED,1997.0,1.0,1993-03-01,1997-03-01
Canada,Ontario,,249.0,992.0,FURNITURE,BED,1997.0,2.0,1993-04-01,1997-04-01
Canada,Ontario,,500.0,1521.0,FURNITURE,BED,1997.0,2.0,1993-05-01,1997-05-01
Canada,Ontario,,301.0,17.0,FURNITURE,BED,1997.0,2.0,1993-06-01,1997-06-01
Canada,Ontario,,506.0,1127.0,FURNITURE,BED,1997.0,3.0,1993-07-01,1997-07-01
Canada,Ontario,,253.0,102.0,FURNITURE,BED,1997.0,3.0,1993-08-01,1997-08-01
Canada,Ontario,,288.0,1439.0,FURNITURE,BED,1997.0,3.0,1993-09-01,1997-09-01
Canada,Ontario,,237.0,1504.0,FURNITURE,BED,1997.0,4.0,1993-10-01,1997-10-01
Canada,Ontario,,368.0,822.0,FURNITURE,BED,1997.0,4.0,1993-11-01,1997-11-01
Canada,Ontario,,190.0,800.0,FURNITURE,BED,1997.0,4.0,1993-12-01,1997-12-01
Canada,Ontario,,1468.5,1658.8,FURNITURE,BED,1998.0,1.0,1994-01-01,1998-01-01
Canada,Ontario,,1411.3,493.9,FURNITURE,BED,1998.0,1.0,1994-02-01,1998-02-01
Canada,Ontario,,699.6,394.9,FURNITURE,BED,1998.0,1.0,1994-03-01,1998-03-01
Canada,Ontario,,654.5,1719.3,FURNITURE,BED,1998.0,2.0,1994-04-01,1998-04-01
Canada,Ontario,,1410.2,958.1,FURNITURE,BED,1998.0,2.0,1994-05-01,1998-05-01
Canada,Ontario,,668.8,1323.3,FURNITURE,BED,1998.0,2.0,1994-06-01,1998-06-01
Canada,Ontario,,1591.7,304.7,FURNITURE,BED,1998.0,3.0,1994-07-01,1998-07-01
Canada,Ontario,,1611.5,188.1,FURNITURE,BED,1998.0,3.0,1994-08-01,1998-08-01
Canada,Ontario,,306.9,865.7,FURNITURE,BED,1998.0,3.0,1994-09-01,1998-09-01
Canada,Ontario,,1553.2,773.3,FURNITURE,BED,1998.0,4.0,1994-10-01,1998-10-01
Canada,Ontario,,1129.7,948.2,FURNITURE,BED,1998.0,4.0,1994-11-01,1998-11-01
Canada,Ontario,,159.5,734.8,FURNITURE,BED,1998.0,4.0,1994-12-01,1998-12-01
Canada,Ontario,,80.0,1516.0,OFFICE,CHAIR,1997.0,1.0,1993-01-01,1997-01-01
Canada,Ontario,,49.0,1148.0,OFFICE,CHAIR,1997.0,1.0,1993-02-01,1997-02-01
Canada,Ontario,,1059.0,345.0,OFFICE,CHAIR,1997.0,1.0,1993-03-01,1997-03-01
Canada,Ontario,,279.0,796.0,OFFICE,CHAIR,1997.0,2.0,1993-04-01,1997-04-01
Canada,Ontario,,668.0,773.0,OFFICE,CHAIR,1997.0,2.0,1993-05-01,1997-05-01
