Date,ProductGroup,SalesRegion,SalesOffice,SalesInUsd,SalesCost,QuantityInvoiced,SKU
2001-08-01,Structural,West,Denver,657.602276933593,323.776015425888,664.694977692399,ALM 00778  0400XA
2001-09-01,Structural,West,Denver,864.078058778172,423.277949843264,872.248745150426,ALM 00778  0400XA
2001-10-01,Structural,West,Denver,1047.33151180441,513.828513522348,1061.99988159471,ALM 00778  0400XA
2001-11-01,Structural,West,Denver,756.285300023818,371.18619200592,764.42710058054,ALM 00778  0400XA
2001-12-01,Structural,West,Denver,701.637506978821,344.06653264251,707.957189864028,ALM 00778  0400XA
2002-01-01,Structural,West,Denver,767.661677589111,447.761513482824,776.15466612917,ALM 00778  0400XA
2002-02-01,Structural,West,Denver,1240.26959575001,723.743017047124,1253.40450823353,ALM 00778  0400XA
2002-03-01,Structural,West,Denver,1132.14938900077,660.600146922566,1143.91893898841,ALM 00778  0400XA
2002-04-01,Structural,West,Denver,1188.83055193854,697.821456743082,1192.18021380107,ALM 00778  0400XA
2002-05-01,Structural,West,Denver,1567.128965807,928.73948315575,1575.82455620238,ALM 00778  0400XA
2002-06-01,Structural,West,Denver,570.303352017152,340.357840484268,576.10925928704,ALM 00778  0400XA
2002-07-01,Structural,West,Denver,1205.22484624332,773.809446164904,1311.51579217152,ALM 00778  0400XA
2002-08-01,Structural,West,Denver,1644.42954774566,1018.076403023,1725.21047453391,ALM 00778  0400XA
2002-09-01,Structural,West,Denver,653.440239625499,406.074557864026,688.0523249975,ALM 00778  0400XA
2002-10-01,Structural,West,Denver,1750.50250574858,1099.14764203896,1833.0987141526,ALM 00778  0400XA
2002-11-01,Structural,West,Denver,645.891118243362,406.048207999752,679.740174110276,ALM 00778  0400XA
2002-12-01,Structural,West,Denver,1074.5795091694,675.754995914245,1129.83902927075,ALM 00778  0400XA
2003-01-01,Structural,West,Denver,637.79585811144,352.850330828828,670.984950229931,ALM 00778  0400XA
2003-02-01,Structural,West,Denver,1315.47167914604,726.043557760101,1383.94620145423,ALM 00778  0400XA
2003-03-01,Structural,West,Denver,1865.31770569797,1046.99700121706,1959.91519363203,ALM 00778  0400XA
2003-04-01,Structural,West,Denver,1788.43982060262,999.987688787505,1881.01840295905,ALM 00778  0400XA
2003-05-01,Structural,West,Denver,710.830527825016,397.511745110566,747.711956701141,ALM 00778  0400XA
2003-06-01,Structural,West,Denver,871.814092475092,487.576530646013,920.804710744713,ALM 00778  0400XA
2003-07-01,Structural,West,Denver,1362.89347113263,763.25142190445,1440.31544825205,ALM 00778  0400XA
2003-08-01,Structural,West,Denver,1238.95343646411,688.721536041204,1305.81779163459,ALM 00778  0400XA
2003-09-01,Structural,West,Denver,949.900944381928,523.019088950802,998.657824489608,ALM 00778  0400XA
2003-10-01,Structural,West,Denver,1473.81589560119,811.897552653599,1549.84195347803,ALM 00778  0400XA
2003-11-01,Structural,West,Denver,780.612314208249,421.828681994969,819.735308903064,ALM 00778  0400XA
2003-12-01,Structural,West,Denver,1111.3459761651,601.031342664715,1173.77586771505,ALM 00778  0400XA
2001-01-01,Structural,West,Denver,327.213803311771,171.016,527.989024664039,ALM 00778  0800XA
2001-02-01,Structural,West,Denver,445.951216204747,232.987991925588,720.144148513996,ALM 00778  0800XA
2001-03-01,Structural,West,Denver,526.143127829945,270.000403765207,848.136161441824,ALM 00778  0800XA
2001-04-01,Structural,West,Denver,620.608883997267,327.944953512128,998.911563483076,ALM 00778  0800XA
2001-05-01,Structural,West,Denver,647.738176494377,341.521767347243,1040.71596869168,ALM 00778  0800XA
2001-06-01,Structural,West,Denver,327.371110423414,173.124734778486,527.996056005363,ALM 00778  0800XA
2001-07-01,Structural,West,Denver,962.207638925335,506.949820118516,1548.77385915544,ALM 00778  0800XA
2001-08-01,Structural,West,Denver,506.019970824677,264.110100800144,814.662652682509,ALM 00778  0800XA
2001-09-01,Structural,West,Denver,599.528814202144,312.457241918763,967.457399364145,ALM 00778  0800XA
2001-10-01,Structural,West,Denver,972.066129153386,506.685850722479,1569.94274653503,ALM 00778  0800XA
2001-11-01,Structural,West,Denver,521.491749426275,271.288061208409,839.794115742395,ALM 00778  0800XA
2001-12-01,Structural,West,Denver,520.299020727035,270.957969146174,840.06824113776,ALM 00778  0800XA
2002-01-01,Structural,West,Denver,520.080907674601,311.048614031102,840.197094167412,ALM 00778  0800XA
2002-02-01,Structural,West,Denver,704.362643953296,421.065336005679,1139.3762631952,ALM 00778  0800XA
2002-03-01,Structural,West,Denver,820.446059890174,490.993286287921,1324.43217718473,ALM 00778  0800XA
2002-04-01,Structural,West,Denver,794.244530450588,477.621512051024,1279.90625775987,ALM 00778  0800XA
2002-05-01,Structural,West,Denver,1012.0210824958,620.53953214429,1631.99715065761,ALM 00778  0800XA
2002-06-01,Structural,West,Denver,565.606330614094,345.767126542664,911.067411898822,ALM 00778  0800XA
2002-07-01,Structural,West,Denver,678.301925070144,480.353759483926,1262.01090219025,ALM 00778  0800XA
2002-08-01,Structural,West,Denver,1243.73437483569,787.444152989342,2078.83649493956,ALM 00778  0800XA
2002-09-01,Structural,West,Denver,859.485966212458,548.531965824582,1450.25968057282,ALM 00778  0800XA
2002-10-01,Structural,West,Denver,1236.49017568147,797.88841296707,2072.95702613405,ALM 00778  0800XA
2002-11-01,Structural,West,Denver,299.376,193.428096929812,504.0,ALM 00778  0800XA
2002-12-01,Structural,West,Denver,708.722546494621,458.344411313227,1191.91373569018,ALM 00778  0800XA
2003-01-01,Structural,West,Denver,493.425824299316,282.15747597017,831.174605341193,ALM 00778  0800XA
2003-02-01,Structural,West,Denver,850.176478096778,486.538788898441,1434.41580405486,ALM 00778  0800XA
2003-03-01,Structural,West,Denver,1080.99951684739,622.99496267885,895.646672557304,ALM 00778  0800XA
2003-04-01,Structural,West,Denver,1588.46247857421,918.921387483353,1839.21386220184,ALM 00778  0800XA
2003-05-01,Structural,West,Denver,534.245650941242,371.209279650008,1079.80423786644,ALM 00778  0800XA
2003-06-01,Structural,West,Denver,414.230886565311,238.092500671959,696.039216467716,ALM 00778  0800XA
2003-07-01,Structural,West,Denver,1239.94508777253,715.034851078259,2081.70469438254,ALM 00778  0800XA
2003-08-01,Structural,West,Denver,929.905200340932,532.67525462137,1569.71941172846,ALM 00778  0800XA
2003-09-01,Structural,West,Denver,750.324873102507,427.344584601943,1262.08995911787,ALM 00778  0800XA
2003-10-01,Structural,West,Denver,1214.57836309647,689.60699523661,2032.4999159634,ALM 00778  0800XA
2003-11-01,Structural,West,Denver,813.44504262393,455.270827738424,1376.36534949704,ALM 00778  0800XA
2003-12-01,Structural,West,Denver,486.490515325129,272.942071413798,825.265611279686,ALM 00778  0800XA
2001-01-01,Structural,West,Denver,756.089903062837,241.108142431566,431.870838514292,ALM 00778  7000XA
2001-02-01,Structural,West,Denver,1133.33625472271,361.611676806285,648.885893048036,ALM 00778  7000XA
2001-03-01,Structural,West,Denver,769.779326352969,237.24,440.10434672385,ALM 00778  7000XA
2001-04-01,Structural,West,Denver,1331.47093142806,409.943835273509,759.511174203588,ALM 00778  7000XA
2001-05-01,Structural,West,Denver,1084.00496451388,332.328530838162,616.692164062249,ALM 00778  7000XA
2001-06-01,Structural,West,Denver,1176.46109791656,362.588239456002,671.57444881752,ALM 00778  7000XA
2001-07-01,Structural,West,Denver,1912.60180632833,583.714024117002,1092.30357911634,ALM 00778  7000XA
2001-08-01,Structural,West,Denver,825.84665502339,248.582072113619,471.88358472997,ALM 00778  7000XA
2001-09-01,Structural,West,Denver,1273.01153568003,381.631489889015,728.098204575619,ALM 00778  7000XA
2001-10-01,Structural,West,Denver,1648.72184746633,493.716893981423,945.708967824881,ALM 00778  7000XA
2001-11-01,Structural,West,Denver,868.44719584719,259.641617348979,496.005305389945,ALM 00778  7000XA
2001-12-01,Structural,West,Denver,1135.49891610701,339.075811407804,648.833527680513,ALM 00778  7000XA
2002-01-01,Structural,West,Denver,985.021113121107,330.681241425915,560.123737418358,ALM 00778  7000XA
2002-02-01,Structural,West,Denver,985.514298195786,330.177339404568,560.098423149684,ALM 00778  7000XA
2002-03-01,Structural,West,Denver,1325.34962039372,444.438355544109,753.957729854142,ALM 00778  7000XA
2002-04-01,Structural,West,Denver,1663.3784093451,550.359373841296,943.369810565623,ALM 00778  7000XA
2002-05-01,Structural,West,Denver,1845.05958086539,625.42513126607,1048.84427142428,ALM 00778  7000XA
2002-06-01,Structural,West,Denver,760.734279159934,258.660572247203,432.057613216592,ALM 00778  7000XA
2002-07-01,Structural,West,Denver,1499.13968716096,546.343060289674,911.530393414494,ALM 00778  7000XA
2002-08-01,Structural,West,Denver,1469.44544130962,829.584424162135,1382.98263910465,ALM 00778  7000XA
2002-09-01,Structural,West,Denver,1260.59937534348,438.999739420795,752.035892452008,ALM 00778  7000XA
2002-10-01,Structural,West,Denver,1294.9160626449,784.776365053174,1311.34672507486,ALM 00778  7000XA
2002-11-01,Structural,West,Denver,672.544,239.623333475186,400.0,ALM 00778  7000XA
2002-12-01,Structural,West,Denver,805.825954491817,283.344018554128,480.289636889283,ALM 00778  7000XA
2003-01-01,Structural,West,Denver,1059.87896893954,338.695164266786,632.530853341819,ALM 00778  7000XA
2003-02-01,Structural,West,Denver,1394.93589802925,445.872441117624,832.253664537472,ALM 00778  7000XA
2003-03-01,Structural,West,Denver,1207.74709433642,772.778176990747,1403.29981561523,ALM 00778  7000XA
2003-04-01,Structural,West,Denver,2111.52779619924,692.275331069463,1255.23109137545,ALM 00778  7000XA
2003-05-01,Structural,West,Denver,1346.87465767127,480.97925258592,871.840614247523,ALM 00778  7000XA
2003-06-01,Structural,West,Denver,954.128170453915,309.870436724998,567.565837028926,ALM 00778  7000XA
2003-07-01,Structural,West,Denver,1806.62471904524,590.80861214643,1079.72196639824,ALM 00778  7000XA
2003-08-01,Structural,West,Denver,1812.42198897799,583.020188754259,1077.81776217087,ALM 00778  7000XA
2003-09-01,Structural,West,Denver,1485.87250432552,473.795421386492,888.791065747486,ALM 00778  7000XA
2003-10-01,Structural,West,Denver,1308.82161355917,681.222821451985,1279.13895430961,ALM 00778  7000XA
2003-11-01,Structural,West,Denver,1077.27672067413,326.873910072824,639.300157525271,ALM 00778  7000XA
2003-12-01,Structural,West,Denver,1042.5291565088,318.854421574641,624.291201708609,ALM 00778  7000XA
2001-01-01,Structural,West,Denver,780.225336634257,309.079630715035,331.797405555525,ALM 00778  7300XA
2001-02-01,Structural,West,Denver,1257.02523810561,498.487144820635,535.78252117679,ALM 00778  7300XA
2001-03-01,Structural,West,Denver,1251.69427568933,477.729220921781,532.426362819295,ALM 00778  7300XA
2001-04-01,Structural,West,Denver,1323.94875125868,507.627372832211,562.614755279607,ALM 00778  7300XA
2001-05-01,Structural,West,Denver,1105.31660617229,420.068238081112,467.066204674403,ALM 00778  7300XA
2001-06-01,Structural,West,Denver,1476.19190673393,564.468772551038,629.031056578725,ALM 00778  7300XA
2001-07-01,Structural,West,Denver,1714.40541851354,652.034268970277,729.322150340294,ALM 00778  7300XA
2001-08-01,Structural,West,Denver,1122.36801049915,418.956885244392,475.190006072603,ALM 00778  7300XA
2001-09-01,Structural,West,Denver,1248.91178790169,451.714776564634,532.174665121126,ALM 00778  7300XA
2001-10-01,Structural,West,Denver,1588.81533736551,572.590224703657,675.188550130445,ALM 00778  7300XA
2001-11-01,Structural,West,Denver,913.08291438925,328.369366157716,386.893046380131,ALM 00778  7300XA
2001-12-01,Structural,West,Denver,1066.20104553784,383.11492596793,452.033489372825,ALM 00778  7300XA
2002-01-01,Structural,West,Denver,944.768427404421,371.769209967355,399.714180078973,ALM 00778  7300XA
2002-02-01,Structural,West,Denver,973.1018748658,382.904345322516,412.391456723358,ALM 00778  7300XA
2002-03-01,Structural,West,Denver,1306.58999773233,514.237500847347,551.808858345874,ALM 00778  7300XA
2002-04-01,Structural,West,Denver,1364.82055119791,533.743483556279,575.189932669857,ALM 00778  7300XA
2002-05-01,Structural,West,Denver,1761.39145935,707.84153040993,747.000689396657,ALM 00778  7300XA
2002-06-01,Structural,West,Denver,453.12,183.224,192.0,ALM 00778  7300XA
2002-07-01,Structural,West,Denver,1699.25270582194,686.557526154136,721.463292658151,ALM 00778  7300XA
2002-08-01,Structural,West,Denver,1650.48178005826,1097.71562535439,1152.47145330828,ALM 00778  7300XA
2002-09-01,Structural,West,Denver,1216.15127939183,514.96420059579,540.79035968772,ALM 00778  7300XA
2002-10-01,Structural,West,Denver,1697.73309141054,1160.7500615495,1184.78364482726,ALM 00778  7300XA
2002-11-01,Structural,West,Denver,750.27356725972,325.121789286112,331.702979325077,ALM 00778  7300XA
2002-12-01,Structural,West,Denver,947.267321660798,396.658423728568,420.203287606808,ALM 00778  7300XA
2003-01-01,Structural,West,Denver,1099.21848792536,429.353604437134,487.906483634399,ALM 00778  7300XA
2003-02-01,Structural,West,Denver,1729.89821566394,677.820494760909,765.748607104468,ALM 00778  7300XA
2003-03-01,Structural,West,Denver,982.629941975219,824.37769255811,905.585149671347,ALM 00778  7300XA
2003-04-01,Structural,West,Denver,1405.22597809139,1033.87914899936,1138.50309864485,ALM 00778  7300XA
2003-05-01,Structural,West,Denver,1837.71231268008,823.727990044385,907.512968444291,ALM 00778  7300XA
2003-06-01,Structural,West,Denver,765.086153240845,304.14400627512,339.716239461825,ALM 00778  7300XA
2003-07-01,Structural,West,Denver,1725.57566569884,683.405339099136,764.80421746796,ALM 00778  7300XA
2003-08-01,Structural,West,Denver,1611.55088448697,635.306747359441,715.514728549739,ALM 00778  7300XA
2003-09-01,Structural,West,Denver,988.910116867666,385.487112200126,440.343947709295,ALM 00778  7300XA
2003-10-01,Structural,West,Denver,688.601916111821,959.245105663104,1096.99351663187,ALM 00778  7300XA
2003-11-01,Structural,West,Denver,1401.66511922982,520.964997411493,618.422858443042,ALM 00778  7300XA
2003-12-01,Structural,West,Denver,982.540945304283,365.895702648929,436.523768578623,ALM 00778  7300XA
2001-01-01,Structural,West,Denver,340.143731269867,248.196429370441,419.958198588821,ALM 00800  0400XA
2001-02-01,Structural,West,Denver,340.2957170138,248.396222650344,419.810820289127,ALM 00800  0400XA
2001-03-01,Structural,West,Denver,518.9249466714,360.920191000642,640.059213591572,ALM 00800  0400XA
2001-04-01,Structural,West,Denver,484.978936076086,338.8271866401,599.192825580626,ALM 00800  0400XA
2001-05-01,Structural,West,Denver,538.157874435882,372.948566458547,660.389292479296,ALM 00800  0400XA
2001-06-01,Structural,West,Denver,453.479881824995,315.839438059938,560.474307887967,ALM 00800  0400XA
2001-07-01,Structural,West,Denver,1037.24390739822,712.237140146092,1277.60704563605,ALM 00800  0400XA
2001-08-01,Structural,West,Denver,566.839935947509,382.440797816088,700.850795988241,ALM 00800  0400XA
2001-09-01,Structural,West,Denver,599.527135224775,401.415592180053,740.544749817459,ALM 00800  0400XA
2001-10-01,Structural,West,Denver,1002.80007584674,673.313566387963,1237.76405446094,ALM 00800  0400XA
2001-11-01,Structural,West,Denver,583.474251003933,390.060998995991,721.033564645086,ALM 00800  0400XA
2001-12-01,Structural,West,Denver,471.859351267388,314.390945843713,580.484100669381,ALM 00800  0400XA
2002-01-01,Structural,West,Denver,442.685689865687,299.839640301221,539.767635277516,ALM 00800  0400XA
2002-02-01,Structural,West,Denver,689.055105031515,465.67338255531,838.750116908997,ALM 00800  0400XA
2002-03-01,Structural,West,Denver,541.274894243186,365.360072628466,660.601415529829,ALM 00800  0400XA
2002-04-01,Structural,West,Denver,740.452509232587,504.267069917969,900.099036656492,ALM 00800  0400XA
2002-05-01,Structural,West,Denver,789.460484407421,560.710778206299,962.532792906369,ALM 00800  0400XA
2002-06-01,Structural,West,Denver,311.6,221.088,380.0,ALM 00800  0400XA
2002-07-01,Structural,West,Denver,820.326517492955,581.808743474762,996.228959955054,ALM 00800  0400XA
2002-08-01,Structural,West,Denver,844.389063453608,626.585377328795,1080.5651163402,ALM 00800  0400XA
2002-09-01,Structural,West,Denver,899.978265904108,678.908279449232,1157.52451223333,ALM 00800  0400XA
2002-10-01,Structural,West,Denver,918.525893381931,718.501937360655,1178.13970161219,ALM 00800  0400XA
2002-11-01,Structural,West,Denver,605.319569590162,474.40780019845,778.438913958142,ALM 00800  0400XA
2002-12-01,Structural,West,Denver,620.494829227812,486.785670835993,797.974093351516,ALM 00800  0400XA
2003-01-01,Structural,West,Denver,481.677753569608,371.116789379789,619.270226271043,ALM 00800  0400XA
2003-02-01,Structural,West,Denver,529.004588693359,406.877066213048,678.942155290693,ALM 00800  0400XA
2003-03-01,Structural,West,Denver,1194.34145246325,958.78139423302,1534.0968065599,ALM 00800  0400XA
2003-04-01,Structural,West,Denver,1132.81237991367,906.942389156826,1458.45612614295,ALM 00800  0400XA
2003-05-01,Structural,West,Denver,371.390316169865,298.076252899516,480.295402529968,ALM 00800  0400XA
2003-06-01,Structural,West,Denver,529.037119175367,416.722181538143,679.387446253332,ALM 00800  0400XA
2003-07-01,Structural,West,Denver,761.914611426469,662.218984308305,980.348721341919,ALM 00800  0400XA
2003-08-01,Structural,West,Denver,806.635266775009,695.239487674026,1040.16988819664,ALM 00800  0400XA
2003-09-01,Structural,West,Denver,606.982456158033,514.848731237252,779.498415851088,ALM 00800  0400XA
2003-10-01,Structural,West,Denver,869.54889389124,737.384629428455,1118.74955475365,ALM 00800  0400XA
2003-11-01,Structural,West,Denver,642.549828986218,514.673285511468,821.332910551026,ALM 00800  0400XA
2003-12-01,Structural,West,Denver,654.752538254809,526.90556289083,840.759537764535,ALM 00800  0400XA
2001-01-01,Structural,West,Denver,284.267675031248,154.364878385082,359.812289248252,ALM 00800  0800XA
2001-02-01,Structural,West,Denver,221.205416864119,119.976,280.0,ALM 00800  0800XA
2001-03-01,Structural,West,Denver,410.715570586068,213.721821794277,520.534562174183,ALM 00800  0800XA
2001-04-01,Structural,West,Denver,568.428173161333,295.832333351226,718.641358886877,ALM 00800  0800XA
2001-05-01,Structural,West,Denver,252.790449870431,131.427935201026,319.888584112539,ALM 00800  0800XA
2001-06-01,Structural,West,Denver,315.958742741935,164.554973556426,400.123057500866,ALM 00800  0800XA
2001-07-01,Structural,West,Denver,664.644075141809,339.783024661663,841.232617684721,ALM 00800  0800XA
2001-08-01,Structural,West,Denver,315.685806984353,159.504284865443,399.627854752231,ALM 00800  0800XA
2001-09-01,Structural,West,Denver,379.0823758984,189.857610088194,480.821035586144,ALM 00800  0800XA
2001-10-01,Structural,West,Denver,598.762817906006,300.780681461973,759.537397800589,ALM 00800  0800XA
2001-11-01,Structural,West,Denver,378.949940035385,190.233279990906,479.135227672423,ALM 00800  0800XA
2001-12-01,Structural,West,Denver,349.486692050615,174.173106789983,440.459068159814,ALM 00800  0800XA
2002-01-01,Structural,West,Denver,320.12849345275,163.833561483164,400.301508390561,ALM 00800  0800XA
2002-02-01,Structural,West,Denver,543.28939757244,278.179853409712,679.81819235563,ALM 00800  0800XA
2002-03-01,Structural,West,Denver,384.221175996878,194.832534339872,480.094249726937,ALM 00800  0800XA
2002-04-01,Structural,West,Denver,607.920287136394,311.099189957971,759.863074875611,ALM 00800  0800XA
2002-05-01,Structural,West,Denver,483.808089285715,253.936329607815,599.559677306231,ALM 00800  0800XA
2002-06-01,Structural,West,Denver,384.696118076902,203.775454356595,479.471761228929,ALM 00800  0800XA
2002-07-01,Structural,West,Denver,361.56206782391,254.777890188873,600.507083057935,ALM 00800  0800XA
2002-08-01,Structural,West,Denver,803.558580544282,440.798600283482,1038.42312016478,ALM 00800  0800XA
2002-09-01,Structural,West,Denver,636.644250047767,356.506843103331,841.060458415698,ALM 00800  0800XA
2002-10-01,Structural,West,Denver,698.99445393756,403.87994210761,920.507236318665,ALM 00800  0800XA
2002-11-01,Structural,West,Denver,394.176804112,228.219820181643,519.949330084357,ALM 00800  0800XA
2002-12-01,Structural,West,Denver,607.369796211031,350.17421907773,799.36167341689,ALM 00800  0800XA
2003-01-01,Structural,West,Denver,364.001241567047,208.597671762204,479.221410065772,ALM 00800  0800XA
2003-02-01,Structural,West,Denver,454.96642976849,260.325864209122,598.890574094895,ALM 00800  0800XA
2003-03-01,Structural,West,Denver,758.30144361534,450.154394841111,1000.26082651554,ALM 00800  0800XA
2003-04-01,Structural,West,Denver,635.122858849733,377.238030593913,840.470733897438,ALM 00800  0800XA
2003-05-01,Structural,West,Denver,427.587196402619,305.95823547797,681.120414246217,ALM 00800  0800XA
2003-06-01,Structural,West,Denver,212.24,124.299288443052,280.0,ALM 00800  0800XA
2003-07-01,Structural,West,Denver,909.179953021849,538.281984801857,1201.25429442207,ALM 00800  0800XA
2003-08-01,Structural,West,Denver,514.527144300657,301.043783477359,680.027324766547,ALM 00800  0800XA
2003-09-01,Structural,West,Denver,424.832675531737,980.338028414505,560.421359552143,ALM 00800  0800XA
2003-10-01,Structural,West,Denver,637.442731871897,366.833265095712,838.610419204559,ALM 00800  0800XA
2003-11-01,Structural,West,Denver,641.956732208203,349.181714169132,841.290514286781,ALM 00800  0800XA
2003-12-01,Structural,West,Denver,424.548160711471,232.699137221298,559.93415057679,ALM 00800  0800XA
2001-01-01,Structural,West,Denver,506.8,375.688,280.0,ALM 00800  7000XA
2001-02-01,Structural,West,Denver,652.143891358224,483.172804515024,360.388558221019,ALM 00800  7000XA
2001-03-01,Structural,West,Denver,579.006904333442,405.080837769595,319.919432745104,ALM 00800  7000XA
2001-04-01,Structural,West,Denver,1050.42110839974,735.475414613684,579.967568713174,ALM 00800  7000XA
2001-05-01,Structural,West,Denver,1018.38896917119,708.333458201409,559.920671691527,ALM 00800  7000XA
2001-06-01,Structural,West,Denver,687.805645285785,480.798507131294,379.979711769668,ALM 00800  7000XA
2001-07-01,Structural,West,Denver,1374.95310600351,941.217769013623,758.26642100712,ALM 00800  7000XA
2001-08-01,Structural,West,Denver,723.942999785865,486.161372499599,400.153053262831,ALM 00800  7000XA
2001-09-01,Structural,West,Denver,977.940575416946,650.100681160171,540.502860397706,ALM 00800  7000XA
2001-10-01,Structural,West,Denver,1337.7008974351,889.434228491271,740.500657391872,ALM 00800  7000XA
2001-11-01,Structural,West,Denver,903.984295763662,601.510614838961,499.793268249389,ALM 00800  7000XA
2001-12-01,Structural,West,Denver,844.805294286405,553.494492350916,460.085612021203,ALM 00800  7000XA
2002-01-01,Structural,West,Denver,976.74459674078,641.95660478815,519.158596738743,ALM 00800  7000XA
2002-02-01,Structural,West,Denver,1053.34009699183,692.246991875919,560.413180431459,ALM 00800  7000XA
2002-03-01,Structural,West,Denver,1089.79452475687,716.240311231094,580.499137760954,ALM 00800  7000XA
2002-04-01,Structural,West,Denver,1214.35762206167,798.756353969008,639.425941042761,ALM 00800  7000XA
2002-05-01,Structural,West,Denver,1655.23356064634,1156.23824662563,878.978944954495,ALM 00800  7000XA
2002-06-01,Structural,West,Denver,601.93810315427,419.822311390397,320.022550467694,ALM 00800  7000XA
2002-07-01,Structural,West,Denver,1363.77150163119,1049.83453530362,801.022500270937,ALM 00800  7000XA
2002-08-01,Structural,West,Denver,1909.58443804427,1390.95212873134,1062.75574884218,ALM 00800  7000XA
2002-09-01,Structural,West,Denver,970.187116797942,704.57178716255,540.412937678597,ALM 00800  7000XA
2002-10-01,Structural,West,Denver,1400.4707198508,1067.88657276668,780.248027275103,ALM 00800  7000XA
2002-11-01,Structural,West,Denver,823.963568545493,629.781037305972,459.540419613153,ALM 00800  7000XA
2002-12-01,Structural,West,Denver,716.956763937912,682.911342033529,399.559137308871,ALM 00800  7000XA
2003-01-01,Structural,West,Denver,752.741298836217,686.040162058628,419.886708881681,ALM 00800  7000XA
2003-02-01,Structural,West,Denver,1505.68178597867,1370.74290253709,839.988060577052,ALM 00800  7000XA
2003-03-01,Structural,West,Denver,1440.83938462742,1358.01926819647,799.145377899337,ALM 00800  7000XA
2003-04-01,Structural,West,Denver,2038.82897091523,1933.85466662038,1137.96423696672,ALM 00800  7000XA
2003-05-01,Structural,West,Denver,759.828288742865,813.899838521287,480.36923392457,ALM 00800  7000XA
2003-06-01,Structural,West,Denver,1148.77408126086,1068.99906136515,640.302853828412,ALM 00800  7000XA
2003-07-01,Structural,West,Denver,1289.56575256874,1068.38732766004,720.159500792158,ALM 00800  7000XA
2003-08-01,Structural,West,Denver,1216.90583846189,990.206983192521,679.530109333015,ALM 00800  7000XA
2003-09-01,Structural,West,Denver,931.734466480653,745.082159573477,520.019599449458,ALM 00800  7000XA
2003-10-01,Structural,West,Denver,1181.46240806955,946.269790165602,1241.28844233375,ALM 00800  7000XA
2003-11-01,Structural,West,Denver,1331.19670274347,994.715424704196,741.959893584502,ALM 00800  7000XA
2003-12-01,Structural,West,Denver,823.889905022317,618.382660628639,460.337913303557,ALM 00800  7000XA
2001-01-01,Structural,West,Denver,834.941024662784,523.222057908866,187.941852052366,ALM 00800  7300XA
2001-02-01,Structural,West,Denver,1241.15611923615,779.52831097361,279.793998542515,ALM 00800  7300XA
2001-03-01,Structural,West,Denver,1244.70693839883,743.148343315249,279.906803641287,ALM 00800  7300XA
2001-04-01,Structural,West,Denver,1635.64662891962,972.225124249072,368.706922192804,ALM 00800  7300XA
2001-05-01,Structural,West,Denver,457.031420461645,759.402834578676,287.899461128662,ALM 00800  7300XA
2001-06-01,Structural,West,Denver,746.15985037079,445.674877357468,167.880087716635,ALM 00800  7300XA
2001-07-01,Structural,West,Denver,1153.44714133331,677.585905782825,259.317513077784,ALM 00800  7300XA
2001-08-01,Structural,West,Denver,638.036280445909,846.71935537189,331.964256312909,ALM 00800  7300XA
2001-09-01,Structural,West,Denver,1476.5460151238,838.694090302933,331.600388916428,ALM 00800  7300XA
2001-10-01,Structural,West,Denver,230.88,1182.68770468513,467.568370793402,ALM 00800  7300XA
2001-11-01,Structural,West,Denver,1050.23551435905,596.23644159756,235.57292613256,ALM 00800  7300XA
2001-12-01,Structural,West,Denver,780.522507434025,445.800733551986,175.783127895416,ALM 00800  7300XA
2002-01-01,Structural,West,Denver,1156.61850219174,674.789877879344,260.213224115384,ALM 00800  7300XA
2002-02-01,Structural,West,Denver,1330.52060522419,781.114792627753,298.96302840217,ALM 00800  7300XA
2002-03-01,Structural,West,Denver,1406.32901426791,777.260160818158,316.410732803575,ALM 00800  7300XA
2002-04-01,Structural,West,Denver,1228.52835026826,686.543957682495,275.875760400673,ALM 00800  7300XA
2002-05-01,Structural,West,Denver,765.772427144598,1051.94898593123,405.022481020892,ALM 00800  7300XA
2002-06-01,Structural,West,Denver,374.43477162427,218.224,84.0,ALM 00800  7300XA
2002-07-01,Structural,West,Denver,1270.78248977393,790.09134650651,304.725734401062,ALM 00800  7300XA
2002-08-01,Structural,West,Denver,1309.2821189592,1276.95409189569,491.341193224275,ALM 00800  7300XA
2002-09-01,Structural,West,Denver,1361.08422899354,832.556795631697,318.979614220666,ALM 00800  7300XA
2002-10-01,Structural,West,Denver,1617.31529132991,1572.84789286893,580.853949422262,ALM 00800  7300XA
2002-11-01,Structural,West,Denver,1802.8440344548,1151.83132027956,424.654785157032,ALM 00800  7300XA
2002-12-01,Structural,West,Denver,833.574878806289,532.97262384887,195.906045913868,ALM 00800  7300XA
2003-01-01,Structural,West,Denver,816.64731612353,512.87121312636,192.017484344696,ALM 00800  7300XA
2003-02-01,Structural,West,Denver,1056.89180353824,661.742389590378,247.746677089602,ALM 00800  7300XA
2003-03-01,Structural,West,Denver,1145.92394906882,1448.23431477899,472.795972553568,ALM 00800  7300XA
2003-04-01,Structural,West,Denver,1597.94593229077,1153.84025274852,376.239781496719,ALM 00800  7300XA
2003-05-01,Structural,West,Denver,625.004634890765,527.522074650664,172.471300219072,ALM 00800  7300XA
2003-06-01,Structural,West,Denver,1669.05849323184,1183.96979288691,392.09324023816,ALM 00800  7300XA
2003-07-01,Structural,West,Denver,1055.98816757126,1351.9038650478,446.820785859884,ALM 00800  7300XA
