Dose,Rat,Sample,Length
2.5,16.0,47.0,66.804979253
2.5,16.0,47.0,70.954356846
2.5,16.0,47.0,46.473029046
2.5,16.0,47.0,43.98340249
2.5,16.0,47.0,55.601659751
2.5,16.0,47.0,67.219917012
2.5,16.0,47.0,48.962655602
2.5,16.0,47.0,53.526970954
2.5,16.0,47.0,48.132780083
2.5,16.0,47.0,46.473029046
2.5,16.0,47.0,52.697095436
2.5,16.0,47.0,46.887966805
2.5,16.0,47.0,61.410788382
2.5,16.0,47.0,51.452282158
2.5,16.0,47.0,51.452282158
2.5,16.0,47.0,65.975103734
2.5,16.0,47.0,43.98340249
2.5,16.0,47.0,47.302904564
2.5,16.0,47.0,48.547717842
2.5,16.0,47.0,58.506224066
2.5,16.0,47.0,63.070539419
2.5,16.0,47.0,51.452282158
2.5,16.0,48.0,55.601659751
2.5,16.0,48.0,45.643153527
2.5,16.0,48.0,56.01659751
2.5,16.0,48.0,53.941908714
2.5,16.0,48.0,44.398340249
2.5,16.0,48.0,59.336099585
2.5,16.0,48.0,58.091286307
2.5,16.0,48.0,56.43153527
2.5,16.0,48.0,50.20746888
2.5,16.0,48.0,39.834024896
2.5,16.0,48.0,56.01659751
2.5,16.0,48.0,62.2406639
2.5,16.0,48.0,68.46473029
2.5,16.0,48.0,56.01659751
2.5,16.0,48.0,40.663900415
2.5,16.0,48.0,49.377593361
2.5,16.0,48.0,49.377593361
2.5,16.0,48.0,62.65560166
2.5,16.0,48.0,55.186721992
2.5,16.0,48.0,56.01659751
2.5,16.0,48.0,56.43153527
2.5,16.0,48.0,59.336099585
2.5,16.0,48.0,73.029045643
2.5,16.0,48.0,71.784232365
2.5,16.0,48.0,53.941908714
2.5,16.0,48.0,53.526970954
2.5,16.0,48.0,48.547717842
2.5,16.0,48.0,54.356846473
2.5,16.0,48.0,39.834024896
2.5,16.0,48.0,43.98340249
2.5,16.0,48.0,40.248962656
2.5,16.0,48.0,40.248962656
2.5,16.0,48.0,35.684647303
2.5,16.0,48.0,40.663900415
2.5,16.0,48.0,34.854771784
2.5,16.0,48.0,39.004149378
2.5,16.0,48.0,48.547717842
2.5,16.0,48.0,49.79253112
2.5,16.0,48.0,53.526970954
2.5,16.0,48.0,57.261410788
2.5,16.0,48.0,55.186721992
2.5,16.0,48.0,49.377593361
2.5,16.0,48.0,45.643153527
2.5,16.0,48.0,45.643153527
2.5,16.0,48.0,48.547717842
2.5,16.0,48.0,44.398340249
2.5,16.0,48.0,36.099585062
2.5,16.0,48.0,55.601659751
2.5,16.0,48.0,52.697095436
2.5,16.0,48.0,41.078838174
2.5,17.0,49.0,78.838174274
2.5,17.0,49.0,68.46473029
2.5,17.0,49.0,65.560165975
2.5,17.0,49.0,61.825726141
2.5,17.0,49.0,68.87966805
2.5,17.0,49.0,66.804979253
2.5,17.0,49.0,81.32780083
2.5,17.0,49.0,61.825726141
2.5,17.0,49.0,60.580912863
2.5,17.0,49.0,55.601659751
2.5,17.0,49.0,63.070539419
2.5,17.0,49.0,70.539419087
2.5,17.0,49.0,62.2406639
2.5,17.0,49.0,72.199170124
2.5,17.0,49.0,63.485477178
2.5,17.0,49.0,57.676348548
2.5,17.0,49.0,72.199170124
2.5,17.0,49.0,61.825726141
2.5,17.0,49.0,56.846473029
2.5,17.0,49.0,43.153526971
2.5,17.0,49.0,65.560165975
2.5,17.0,49.0,61.410788382
2.5,17.0,49.0,73.858921162
2.5,17.0,49.0,55.601659751
2.5,17.0,49.0,85.062240664
2.5,17.0,49.0,74.68879668
2.5,17.0,49.0,69.294605809
2.5,17.0,49.0,87.966804979
2.5,17.0,49.0,55.186721992
2.5,17.0,49.0,79.253112033
2.5,17.0,49.0,70.954356846
2.5,17.0,49.0,75.10373444
2.5,17.0,49.0,61.410788382
2.5,17.0,49.0,54.356846473
2.5,17.0,49.0,77.178423237
2.5,17.0,49.0,62.2406639
2.5,17.0,49.0,71.369294606
2.5,17.0,49.0,73.029045643
2.5,17.0,49.0,51.037344398
2.5,17.0,49.0,68.87966805
2.5,17.0,49.0,60.995850622
2.5,17.0,49.0,58.921161826
2.5,17.0,49.0,44.398340249
2.5,17.0,49.0,53.941908714
2.5,17.0,49.0,55.601659751
2.5,17.0,49.0,54.771784232
2.5,17.0,49.0,49.79253112
2.5,17.0,49.0,56.846473029
2.5,17.0,49.0,65.560165975
2.5,17.0,49.0,57.261410788
2.5,17.0,50.0,46.058091286
2.5,17.0,50.0,56.846473029
2.5,17.0,50.0,65.560165975
2.5,17.0,50.0,61.410788382
2.5,17.0,50.0,51.452282158
2.5,17.0,50.0,48.962655602
2.5,17.0,50.0,56.43153527
2.5,17.0,50.0,50.20746888
2.5,17.0,50.0,45.228215768
2.5,17.0,50.0,63.900414938
2.5,17.0,50.0,73.029045643
2.5,17.0,50.0,57.261410788
2.5,17.0,50.0,62.2406639
2.5,17.0,50.0,62.65560166
2.5,17.0,50.0,56.01659751
2.5,17.0,50.0,62.2406639
2.5,17.0,50.0,72.199170124
2.5,17.0,50.0,66.390041494
2.5,17.0,50.0,48.962655602
2.5,17.0,50.0,40.248962656
2.5,17.0,50.0,40.663900415
2.5,17.0,50.0,48.962655602
2.5,17.0,50.0,58.091286307
2.5,17.0,50.0,32.780082988
2.5,17.0,50.0,51.037344398
2.5,17.0,50.0,56.846473029
2.5,17.0,50.0,56.846473029
2.5,17.0,50.0,56.43153527
2.5,17.0,50.0,56.01659751
2.5,17.0,50.0,51.037344398
2.5,17.0,50.0,61.825726141
2.5,17.0,50.0,42.323651452
2.5,17.0,50.0,64.730290456
2.5,17.0,50.0,54.356846473
2.5,17.0,50.0,53.526970954
2.5,17.0,50.0,68.46473029
2.5,17.0,50.0,53.526970954
2.5,17.0,50.0,54.356846473
2.5,17.0,50.0,70.124481328
2.5,17.0,50.0,53.941908714
2.5,17.0,50.0,70.539419087
2.5,17.0,50.0,50.622406639
2.5,17.0,50.0,46.058091286
2.5,17.0,50.0,50.20746888
2.5,17.0,50.0,49.377593361
2.5,17.0,50.0,46.473029046
2.5,17.0,50.0,60.580912863
2.5,17.0,50.0,64.315352697
2.5,17.0,50.0,63.900414938
2.5,17.0,50.0,52.282157676
2.5,17.0,51.0,65.145228216
2.5,17.0,51.0,46.473029046
2.5,17.0,51.0,51.867219917
2.5,17.0,51.0,55.186721992
2.5,17.0,51.0,51.037344398
2.5,17.0,51.0,54.771784232
2.5,17.0,51.0,57.676348548
2.5,17.0,51.0,49.79253112
2.5,17.0,51.0,51.037344398
2.5,17.0,51.0,54.771784232
2.5,17.0,51.0,61.825726141
2.5,17.0,51.0,55.186721992
2.5,17.0,51.0,51.867219917
2.5,17.0,51.0,49.377593361
2.5,17.0,51.0,54.356846473
2.5,17.0,51.0,49.377593361
2.5,17.0,51.0,50.622406639
2.5,17.0,51.0,50.20746888
2.5,17.0,51.0,50.622406639
2.5,17.0,51.0,51.037344398
2.5,17.0,51.0,48.547717842
2.5,17.0,51.0,45.643153527
2.5,17.0,51.0,47.302904564
2.5,17.0,51.0,58.506224066
2.5,17.0,51.0,51.452282158
2.5,17.0,51.0,51.867219917
2.5,17.0,51.0,58.921161826
2.5,17.0,51.0,41.908713693
2.5,17.0,51.0,36.929460581
2.5,17.0,51.0,44.813278008
2.5,17.0,51.0,59.751037344
2.5,17.0,51.0,60.995850622
2.5,17.0,51.0,65.145228216
2.5,17.0,51.0,66.804979253
2.5,17.0,51.0,58.921161826
2.5,17.0,51.0,55.601659751
2.5,17.0,51.0,71.369294606
2.5,17.0,51.0,53.941908714
2.5,17.0,51.0,52.282157676
2.5,17.0,51.0,58.506224066
2.5,17.0,51.0,56.43153527
2.5,17.0,51.0,61.825726141
2.5,17.0,51.0,63.070539419
2.5,17.0,51.0,46.058091286
2.5,17.0,51.0,43.56846473
2.5,17.0,51.0,58.921161826
2.5,17.0,51.0,50.622406639
2.5,17.0,51.0,58.506224066
2.5,17.0,51.0,53.112033195
2.5,17.0,51.0,55.186721992
2.5,18.0,52.0,56.846473029
2.5,18.0,52.0,54.771784232
2.5,18.0,52.0,45.643153527
2.5,18.0,52.0,51.452282158
2.5,18.0,52.0,69.709543568
2.5,18.0,52.0,52.282157676
2.5,18.0,52.0,61.410788382
2.5,18.0,52.0,44.813278008
2.5,18.0,52.0,56.43153527
2.5,18.0,52.0,75.10373444
2.5,18.0,52.0,67.634854772
2.5,18.0,52.0,47.717842324
2.5,18.0,52.0,53.941908714
2.5,18.0,52.0,37.34439834
2.5,18.0,52.0,45.643153527
2.5,18.0,52.0,55.601659751
2.5,18.0,52.0,58.506224066
2.5,18.0,52.0,58.506224066
2.5,18.0,52.0,47.717842324
2.5,18.0,52.0,54.356846473
2.5,18.0,52.0,53.526970954
2.5,18.0,52.0,49.79253112
2.5,18.0,52.0,47.302904564
2.5,18.0,52.0,51.867219917
2.5,18.0,52.0,44.398340249
2.5,18.0,52.0,45.643153527
2.5,18.0,52.0,57.676348548
2.5,18.0,52.0,49.79253112
2.5,18.0,52.0,68.46473029
2.5,18.0,52.0,56.01659751
2.5,18.0,52.0,56.846473029
2.5,18.0,52.0,63.900414938
2.5,18.0,52.0,61.825726141
2.5,18.0,52.0,73.029045643
2.5,18.0,52.0,58.506224066
2.5,18.0,52.0,77.593360996
2.5,18.0,52.0,55.186721992
2.5,18.0,52.0,62.2406639
2.5,18.0,52.0,46.058091286
2.5,18.0,52.0,56.846473029
2.5,18.0,52.0,51.037344398
2.5,18.0,52.0,60.580912863
2.5,18.0,52.0,55.186721992
2.5,18.0,52.0,65.145228216
2.5,18.0,52.0,75.933609959
2.5,18.0,52.0,61.825726141
2.5,18.0,52.0,62.65560166
2.5,18.0,52.0,52.282157676
2.5,18.0,52.0,48.547717842
2.5,18.0,52.0,44.398340249
2.5,18.0,53.0,64.315352697
2.5,18.0,53.0,66.390041494
2.5,18.0,53.0,53.112033195
2.5,18.0,53.0,51.867219917
2.5,18.0,53.0,51.037344398
2.5,18.0,53.0,66.804979253
2.5,18.0,53.0,59.336099585
2.5,18.0,53.0,47.302904564
2.5,18.0,53.0,42.738589212
2.5,18.0,53.0,59.336099585
2.5,18.0,53.0,58.091286307
2.5,18.0,53.0,60.580912863
2.5,18.0,53.0,57.261410788
2.5,18.0,53.0,53.941908714
2.5,18.0,53.0,53.941908714
2.5,18.0,53.0,41.908713693
2.5,18.0,53.0,54.771784232
2.5,18.0,53.0,47.717842324
2.5,18.0,53.0,51.037344398
2.5,18.0,53.0,60.580912863
2.5,18.0,53.0,43.98340249
2.5,18.0,53.0,58.091286307
2.5,18.0,53.0,58.091286307
2.5,18.0,53.0,48.962655602
2.5,18.0,53.0,36.099585062
2.5,18.0,53.0,48.962655602
2.5,18.0,53.0,51.037344398
2.5,18.0,53.0,46.887966805
2.5,18.0,53.0,37.7593361
2.5,18.0,53.0,57.676348548
2.5,18.0,53.0,55.601659751
2.5,18.0,53.0,52.697095436
2.5,18.0,53.0,52.697095436
2.5,18.0,53.0,40.248962656
2.5,18.0,53.0,40.663900415
2.5,18.0,53.0,38.174273859
2.5,18.0,53.0,44.813278008
2.5,18.0,53.0,47.717842324
2.5,18.0,53.0,58.921161826
2.5,18.0,53.0,69.294605809
2.5,18.0,53.0,38.589211618
2.5,18.0,53.0,46.473029046
2.5,18.0,53.0,49.377593361
2.5,18.0,53.0,46.473029046
2.5,18.0,53.0,52.697095436
2.5,18.0,53.0,40.663900415
2.5,18.0,53.0,55.186721992
2.5,18.0,53.0,37.7593361
2.5,18.0,53.0,42.323651452
2.5,18.0,53.0,51.867219917
2.5,18.0,54.0,48.132780083
2.5,18.0,54.0,38.589211618
2.5,18.0,54.0,55.601659751
2.5,18.0,54.0,49.377593361
2.5,18.0,54.0,71.784232365
2.5,18.0,54.0,51.867219917
2.5,18.0,54.0,35.684647303
2.5,18.0,54.0,54.771784232
2.5,18.0,54.0,53.112033195
2.5,18.0,54.0,43.153526971
2.5,18.0,54.0,44.813278008
2.5,18.0,54.0,46.473029046
2.5,18.0,54.0,58.091286307
2.5,18.0,54.0,49.79253112
2.5,18.0,54.0,54.356846473
2.5,18.0,54.0,51.867219917
2.5,18.0,54.0,58.506224066
2.5,18.0,54.0,46.058091286
2.5,18.0,54.0,48.547717842
2.5,18.0,54.0,47.717842324
2.5,18.0,54.0,41.493775934
2.5,18.0,54.0,39.834024896
2.5,18.0,54.0,49.79253112
2.5,18.0,54.0,43.98340249
2.5,18.0,54.0,52.697095436
2.5,18.0,54.0,51.867219917
2.5,18.0,54.0,44.398340249
2.5,18.0,54.0,52.697095436
2.5,18.0,54.0,42.323651452
2.5,18.0,54.0,52.282157676
2.5,18.0,54.0,53.112033195
2.5,18.0,54.0,43.153526971
2.5,18.0,54.0,56.01659751
2.5,18.0,54.0,36.929460581
2.5,18.0,54.0,51.037344398
2.5,18.0,54.0,44.398340249
2.5,18.0,54.0,36.514522822
2.5,18.0,54.0,37.7593361
2.5,18.0,54.0,45.228215768
2.5,18.0,54.0,40.663900415
2.5,18.0,54.0,40.663900415
2.5,18.0,54.0,58.921161826
2.5,18.0,54.0,42.323651452
2.5,18.0,54.0,37.34439834
2.5,18.0,54.0,43.98340249
2.5,18.0,54.0,44.813278008
2.5,18.0,54.0,67.634854772
2.5,18.0,54.0,57.676348548
2.5,18.0,54.0,58.506224066
2.5,18.0,54.0,59.751037344
5.0,19.0,55.0,80.497925311
5.0,19.0,55.0,64.730290456
5.0,19.0,55.0,44.813278008
5.0,19.0,55.0,73.443983402
5.0,19.0,55.0,46.887966805
5.0,19.0,55.0,53.526970954
5.0,19.0,55.0,77.593360996
5.0,19.0,55.0,65.975103734
5.0,19.0,55.0,46.887966805
5.0,19.0,55.0,48.547717842
5.0,19.0,55.0,60.580912863
5.0,19.0,55.0,66.804979253
5.0,19.0,55.0,65.145228216
5.0,19.0,55.0,63.485477178
5.0,19.0,55.0,58.921161826
5.0,19.0,55.0,71.784232365
5.0,19.0,55.0,64.315352697
5.0,19.0,55.0,82.987551867
5.0,19.0,55.0,70.124481328
5.0,19.0,55.0,61.410788382
5.0,19.0,55.0,67.634854772
5.0,19.0,55.0,72.614107884
5.0,19.0,55.0,71.784232365
5.0,19.0,55.0,79.253112033
5.0,19.0,55.0,66.804979253
5.0,19.0,55.0,68.46473029
5.0,19.0,55.0,72.199170124
5.0,19.0,55.0,58.506224066
5.0,19.0,55.0,63.485477178
5.0,19.0,55.0,46.473029046
5.0,19.0,55.0,40.663900415
5.0,19.0,55.0,63.070539419
5.0,19.0,55.0,77.178423237
5.0,19.0,55.0,63.485477178
5.0,19.0,55.0,61.410788382
5.0,19.0,55.0,71.369294606
5.0,19.0,55.0,48.547717842
5.0,19.0,55.0,23.651452282
5.0,19.0,55.0,58.506224066
5.0,19.0,55.0,26.141078838
5.0,19.0,55.0,40.248962656
5.0,19.0,55.0,65.560165975
5.0,19.0,55.0,43.153526971
5.0,19.0,55.0,37.7593361
5.0,19.0,55.0,58.921161826
5.0,19.0,55.0,58.506224066
5.0,19.0,55.0,69.709543568
5.0,19.0,55.0,73.029045643
5.0,19.0,55.0,64.315352697
5.0,19.0,55.0,76.763485477
5.0,19.0,56.0,66.390041494
5.0,19.0,56.0,68.049792531
5.0,19.0,56.0,53.112033195
5.0,19.0,56.0,83.402489627
5.0,19.0,56.0,46.887966805
5.0,19.0,56.0,54.356846473
5.0,19.0,56.0,47.302904564
5.0,19.0,56.0,91.701244813
5.0,19.0,56.0,73.858921162
5.0,19.0,56.0,72.614107884
5.0,19.0,56.0,65.560165975
5.0,19.0,56.0,71.369294606
5.0,19.0,56.0,58.091286307
5.0,19.0,56.0,65.145228216
5.0,19.0,56.0,90.041493776
5.0,19.0,56.0,87.55186722
5.0,19.0,56.0,79.253112033
5.0,19.0,56.0,86.307053942
5.0,19.0,56.0,79.253112033
5.0,19.0,56.0,73.858921162
5.0,19.0,56.0,77.178423237
5.0,19.0,56.0,65.560165975
5.0,19.0,56.0,83.817427386
5.0,19.0,56.0,78.423236515
5.0,19.0,56.0,72.614107884
5.0,19.0,56.0,75.933609959
5.0,19.0,56.0,68.87966805
5.0,19.0,56.0,55.601659751
5.0,19.0,56.0,70.539419087
5.0,19.0,56.0,57.676348548
5.0,19.0,56.0,80.082987552
5.0,19.0,56.0,70.539419087
5.0,19.0,56.0,72.199170124
5.0,19.0,56.0,90.456431535
5.0,19.0,56.0,85.062240664
5.0,19.0,56.0,79.668049793
5.0,19.0,56.0,78.423236515
5.0,19.0,56.0,102.90456432
5.0,19.0,56.0,68.46473029
5.0,19.0,56.0,74.273858921
5.0,19.0,56.0,73.858921162
5.0,19.0,56.0,75.10373444
5.0,19.0,56.0,71.784232365
5.0,19.0,56.0,80.082987552
5.0,19.0,56.0,85.477178423
5.0,19.0,56.0,79.253112033
5.0,19.0,56.0,70.954356846
5.0,19.0,56.0,65.975103734
5.0,19.0,56.0,77.178423237
5.0,19.0,56.0,63.485477178
5.0,19.0,57.0,57.676348548
5.0,19.0,57.0,60.580912863
5.0,19.0,57.0,49.377593361
5.0,19.0,57.0,56.01659751
5.0,19.0,57.0,54.771784232
5.0,19.0,57.0,49.377593361
5.0,19.0,57.0,58.921161826
5.0,19.0,57.0,59.336099585
5.0,19.0,57.0,59.751037344
5.0,19.0,57.0,61.825726141
5.0,19.0,57.0,63.070539419
5.0,19.0,57.0,57.261410788
5.0,19.0,57.0,43.153526971
5.0,19.0,57.0,55.601659751
5.0,19.0,57.0,60.995850622
5.0,19.0,57.0,42.323651452
5.0,19.0,57.0,46.473029046
5.0,19.0,57.0,56.01659751
5.0,19.0,57.0,58.921161826
5.0,19.0,57.0,71.784232365
5.0,19.0,57.0,75.933609959
5.0,19.0,57.0,54.356846473
5.0,19.0,57.0,60.580912863
5.0,19.0,57.0,58.921161826
5.0,19.0,57.0,48.132780083
5.0,19.0,57.0,50.622406639
5.0,19.0,57.0,48.962655602
5.0,19.0,57.0,45.228215768
5.0,19.0,57.0,45.643153527
5.0,19.0,57.0,55.186721992
5.0,19.0,57.0,53.112033195
5.0,19.0,57.0,60.995850622
5.0,19.0,57.0,65.560165975
5.0,19.0,57.0,67.634854772
5.0,19.0,57.0,51.867219917
5.0,19.0,57.0,53.941908714
5.0,19.0,57.0,68.46473029
5.0,19.0,57.0,66.390041494
5.0,19.0,57.0,61.410788382
5.0,19.0,57.0,66.804979253
5.0,19.0,57.0,52.697095436
5.0,19.0,57.0,53.112033195
5.0,19.0,57.0,58.921161826
5.0,19.0,57.0,71.784232365
5.0,19.0,57.0,54.771784232
5.0,19.0,57.0,62.2406639
5.0,19.0,57.0,64.730290456
5.0,19.0,57.0,49.377593361
5.0,19.0,57.0,63.070539419
5.0,19.0,57.0,69.709543568
5.0,20.0,58.0,65.975103734
5.0,20.0,58.0,47.717842324
5.0,20.0,58.0,57.676348548
5.0,20.0,58.0,41.908713693
5.0,20.0,58.0,83.817427386
5.0,20.0,58.0,72.199170124
5.0,20.0,58.0,66.390041494
5.0,20.0,58.0,56.01659751
5.0,20.0,58.0,82.987551867
5.0,20.0,58.0,56.43153527
5.0,20.0,58.0,64.730290456
5.0,20.0,58.0,56.846473029
5.0,20.0,58.0,72.614107884
5.0,20.0,58.0,54.356846473
5.0,20.0,58.0,58.506224066
5.0,20.0,58.0,59.751037344
5.0,20.0,58.0,70.539419087
5.0,20.0,58.0,47.717842324
5.0,20.0,58.0,99.585062241
5.0,20.0,58.0,65.145228216
5.0,20.0,58.0,50.20746888
5.0,20.0,58.0,72.199170124
5.0,20.0,58.0,60.165975104
5.0,20.0,58.0,68.049792531
5.0,20.0,58.0,25.726141079
5.0,20.0,58.0,64.315352697
5.0,20.0,58.0,46.058091286
5.0,20.0,58.0,72.614107884
5.0,20.0,58.0,64.730290456
5.0,20.0,58.0,44.813278008
5.0,20.0,58.0,63.900414938
5.0,20.0,58.0,79.253112033
5.0,20.0,58.0,51.867219917
5.0,20.0,58.0,69.294605809
5.0,20.0,58.0,70.539419087
5.0,20.0,58.0,49.377593361
5.0,20.0,58.0,44.398340249
5.0,20.0,58.0,57.261410788
5.0,20.0,58.0,44.813278008
5.0,20.0,58.0,100.82987552
5.0,20.0,58.0,52.282157676
5.0,20.0,58.0,31.12033195
5.0,20.0,58.0,37.34439834
5.0,20.0,58.0,48.962655602
5.0,20.0,58.0,70.539419087
5.0,20.0,58.0,32.780082988
5.0,20.0,58.0,57.261410788
5.0,20.0,58.0,41.908713693
5.0,20.0,58.0,73.029045643
5.0,20.0,58.0,48.132780083
5.0,20.0,59.0,63.485477178
5.0,20.0,59.0,74.273858921
5.0,20.0,59.0,58.091286307
5.0,20.0,59.0,60.995850622
5.0,20.0,59.0,56.43153527
5.0,20.0,59.0,80.912863071
5.0,20.0,59.0,74.68879668
5.0,20.0,59.0,68.87966805
5.0,20.0,59.0,60.995850622
5.0,20.0,59.0,81.32780083
5.0,20.0,59.0,83.817427386
5.0,20.0,59.0,70.539419087
5.0,20.0,59.0,69.294605809
5.0,20.0,59.0,68.87966805
5.0,20.0,59.0,51.452282158
5.0,20.0,59.0,71.784232365
5.0,20.0,59.0,75.10373444
5.0,20.0,59.0,80.497925311
5.0,20.0,59.0,53.526970954
5.0,20.0,59.0,78.423236515
5.0,20.0,59.0,51.867219917
5.0,20.0,59.0,64.315352697
5.0,20.0,59.0,59.751037344
5.0,20.0,59.0,43.56846473
5.0,20.0,59.0,62.2406639
5.0,20.0,59.0,55.601659751
5.0,20.0,59.0,48.132780083
5.0,20.0,59.0,65.145228216
5.0,20.0,59.0,63.070539419
5.0,20.0,59.0,61.410788382
5.0,20.0,59.0,58.506224066
5.0,20.0,59.0,71.784232365
5.0,20.0,59.0,82.572614108
5.0,20.0,59.0,63.485477178
5.0,20.0,59.0,78.838174274
5.0,20.0,59.0,68.049792531
5.0,20.0,59.0,74.68879668
5.0,20.0,59.0,59.336099585
5.0,20.0,59.0,50.622406639
5.0,20.0,59.0,70.124481328
5.0,20.0,59.0,80.082987552
5.0,20.0,59.0,70.954356846
5.0,20.0,59.0,62.2406639
5.0,20.0,59.0,73.443983402
5.0,20.0,59.0,69.294605809
5.0,20.0,59.0,60.580912863
5.0,20.0,59.0,74.273858921
5.0,20.0,59.0,67.634854772
5.0,20.0,59.0,74.273858921
5.0,20.0,59.0,75.10373444
5.0,20.0,60.0,62.2406639
5.0,20.0,60.0,51.037344398
5.0,20.0,60.0,58.506224066
5.0,20.0,60.0,46.058091286
5.0,20.0,60.0,55.186721992
5.0,20.0,60.0,47.717842324
5.0,20.0,60.0,60.995850622
5.0,20.0,60.0,52.282157676
5.0,20.0,60.0,47.302904564
5.0,20.0,60.0,65.560165975
5.0,20.0,60.0,63.485477178
5.0,20.0,60.0,70.539419087
5.0,20.0,60.0,59.751037344
5.0,20.0,60.0,54.356846473
5.0,20.0,60.0,63.485477178
5.0,20.0,60.0,66.390041494
5.0,20.0,60.0,63.485477178
5.0,20.0,60.0,55.186721992
5.0,20.0,60.0,60.580912863
5.0,20.0,60.0,60.995850622
5.0,20.0,60.0,57.676348548
5.0,20.0,60.0,51.452282158
5.0,20.0,60.0,50.20746888
5.0,20.0,60.0,39.004149378
5.0,20.0,60.0,48.962655602
5.0,20.0,60.0,56.43153527
5.0,20.0,60.0,43.153526971
5.0,20.0,60.0,53.941908714
5.0,20.0,60.0,65.975103734
5.0,20.0,60.0,55.601659751
5.0,20.0,60.0,66.390041494
5.0,20.0,60.0,64.315352697
5.0,20.0,60.0,63.485477178
5.0,20.0,60.0,67.219917012
5.0,20.0,60.0,66.804979253
5.0,20.0,60.0,74.273858921
5.0,20.0,60.0,57.676348548
5.0,20.0,60.0,48.962655602
5.0,20.0,60.0,56.01659751
5.0,20.0,60.0,58.091286307
5.0,20.0,60.0,69.709543568
5.0,20.0,60.0,58.921161826
5.0,20.0,60.0,63.070539419
5.0,20.0,60.0,61.410788382
5.0,20.0,60.0,51.867219917
5.0,20.0,60.0,62.65560166
5.0,20.0,60.0,47.717842324
5.0,20.0,60.0,58.091286307
5.0,20.0,60.0,69.709543568
5.0,20.0,60.0,67.634854772
5.0,21.0,61.0,61.825726141
5.0,21.0,61.0,84.232365145
5.0,21.0,61.0,67.219917012
5.0,21.0,61.0,68.049792531
5.0,21.0,61.0,78.008298755
5.0,21.0,61.0,97.925311203
5.0,21.0,61.0,59.751037344
5.0,21.0,61.0,63.900414938
5.0,21.0,61.0,61.825726141
5.0,21.0,61.0,64.730290456
5.0,21.0,61.0,60.165975104
5.0,21.0,61.0,67.219917012
5.0,21.0,61.0,67.219917012
5.0,21.0,61.0,80.082987552
5.0,21.0,61.0,67.634854772
5.0,21.0,61.0,82.987551867
5.0,21.0,61.0,53.112033195
5.0,21.0,61.0,61.825726141
5.0,21.0,61.0,61.410788382
5.0,21.0,61.0,72.199170124
5.0,21.0,61.0,73.858921162
5.0,21.0,61.0,50.20746888
5.0,21.0,61.0,60.580912863
5.0,21.0,61.0,46.058091286
5.0,21.0,61.0,79.253112033
5.0,21.0,61.0,62.2406639
5.0,21.0,61.0,57.261410788
5.0,21.0,61.0,66.390041494
5.0,21.0,61.0,48.547717842
5.0,21.0,61.0,53.526970954
5.0,21.0,61.0,46.058091286
5.0,21.0,61.0,61.410788382
5.0,21.0,61.0,58.921161826
5.0,21.0,61.0,66.390041494
5.0,21.0,61.0,61.410788382
5.0,21.0,61.0,50.622406639
5.0,21.0,61.0,83.402489627
5.0,21.0,61.0,60.580912863
5.0,21.0,61.0,70.954356846
5.0,21.0,61.0,59.336099585
5.0,21.0,61.0,36.099585062
5.0,21.0,61.0,65.560165975
5.0,21.0,61.0,62.2406639
5.0,21.0,61.0,46.058091286
5.0,21.0,61.0,42.738589212
5.0,21.0,61.0,57.261410788
5.0,21.0,61.0,58.506224066
5.0,21.0,61.0,50.622406639
5.0,21.0,61.0,46.887966805
5.0,21.0,61.0,58.921161826
5.0,21.0,62.0,58.506224066
5.0,21.0,62.0,60.580912863
5.0,21.0,62.0,60.995850622
5.0,21.0,62.0,90.871369295
5.0,21.0,62.0,60.995850622
5.0,21.0,62.0,68.87966805
5.0,21.0,62.0,66.804979253
5.0,21.0,62.0,76.348547718
5.0,21.0,62.0,76.348547718
5.0,21.0,62.0,83.402489627
5.0,21.0,62.0,76.763485477
5.0,21.0,62.0,83.817427386
5.0,21.0,62.0,91.286307054
5.0,21.0,62.0,70.124481328
5.0,21.0,62.0,62.65560166
5.0,21.0,62.0,53.112033195
5.0,21.0,62.0,85.892116183
5.0,21.0,62.0,71.784232365
5.0,21.0,62.0,76.348547718
5.0,21.0,62.0,92.116182573
5.0,21.0,62.0,69.294605809
5.0,21.0,62.0,69.709543568
5.0,21.0,62.0,81.32780083
5.0,21.0,62.0,80.912863071
5.0,21.0,62.0,71.369294606
5.0,21.0,62.0,86.721991701
5.0,21.0,62.0,82.572614108
5.0,21.0,62.0,122.82157676
5.0,21.0,62.0,83.402489627
5.0,21.0,62.0,66.390041494
5.0,21.0,62.0,79.668049793
5.0,21.0,62.0,56.846473029
5.0,21.0,62.0,62.65560166
5.0,21.0,62.0,59.751037344
5.0,21.0,62.0,64.315352697
5.0,21.0,62.0,57.261410788
5.0,21.0,62.0,75.10373444
5.0,21.0,62.0,86.721991701
5.0,21.0,62.0,69.294605809
5.0,21.0,62.0,74.68879668
5.0,21.0,62.0,77.178423237
5.0,21.0,62.0,70.539419087
5.0,21.0,62.0,63.070539419
5.0,21.0,62.0,65.560165975
5.0,21.0,62.0,64.730290456
5.0,21.0,62.0,67.219917012
5.0,21.0,62.0,75.518672199
5.0,21.0,62.0,68.049792531
5.0,21.0,62.0,77.178423237
5.0,21.0,62.0,60.165975104
5.0,21.0,63.0,51.867219917
5.0,21.0,63.0,84.232365145
5.0,21.0,63.0,43.98340249
5.0,21.0,63.0,51.037344398
