ID,X,Y,Z,Status,Watershed,BurrowCount,Elevation,Aspect,Slope,Dew,PercentRock,PercentShrub,Burrow
,128248.6203,1031410.011,,,,0.0,529.9,315.0,10.02,9.31,43.0,35.0,0.0
,128249.6203,1031410.011,,,,0.0,530.0,309.8,11.04,9.33,30.0,40.0,0.0
,128250.6203,1031410.011,,,,1.0,530.2,309.8,11.04,9.33,47.0,20.0,0.0
,128251.6203,1031410.011,,,,1.0,530.3,315.0,11.0,9.31,55.0,21.0,0.0
,128252.6203,1031410.011,,,,0.0,530.5,315.0,11.0,9.31,46.0,28.0,0.0
,128253.6203,1031410.011,,,,0.0,530.59,309.8,11.04,9.33,38.0,47.0,0.0
,128254.6203,1031410.011,,,,0.0,530.8,309.8,11.04,9.33,38.0,29.0,0.0
,128255.6203,1031410.011,,,,0.0,530.9,315.0,10.02,9.31,51.0,19.0,0.0
,128256.6203,1031410.011,,,,0.0,531.0,309.8,11.04,9.33,76.0,1.0,0.0
,128257.6203,1031410.011,,,,0.0,531.2,309.29,10.07,9.33,66.0,15.0,0.0
,128258.6203,1031410.011,,,,0.0,531.3,315.0,8.04,9.31,69.0,9.0,0.0
,128259.6203,1031410.011,,,,0.0,531.4,303.69,10.21,9.35,60.0,11.0,0.0
,128260.6203,1031410.011,,,,0.0,531.59,303.69,10.21,9.35,70.0,9.0,0.0
,128261.6203,1031410.011,,,,0.0,531.7,315.0,8.04,9.31,43.0,31.0,0.0
,128262.6203,1031410.011,,,,0.0,531.8,315.0,8.04,9.31,46.0,30.0,0.0
,128263.6203,1031410.011,,,,0.0,531.9,315.0,8.04,9.31,41.0,36.0,0.0
,128264.6203,1031410.011,,,,0.0,532.0,315.0,8.04,9.31,37.0,43.0,0.0
,128265.6203,1031410.011,,,,0.0,532.09,315.0,7.05,9.31,18.0,59.0,0.0
,128266.6203,1031410.011,,,,2.0,532.2,305.54,6.13,9.35,38.0,43.0,0.0
,128267.6203,1031410.011,,,,0.0,532.3,303.69,5.15,9.35,58.0,13.0,0.0
,128268.6203,1031410.011,,,,0.0,532.3,303.68,5.15,9.35,53.0,10.0,0.0
,128269.6203,1031410.011,,,,0.0,532.4,293.19,5.43,9.37,43.0,20.0,0.0
,128270.6203,1031410.011,,,,0.0,532.5,288.43,4.51,9.37,42.0,21.0,0.0
,128271.6203,1031410.011,,,,0.0,532.59,293.19,5.43,9.37,60.0,9.0,0.0
,128272.6203,1031410.011,,,,0.0,532.7,296.56,6.37,9.37,28.0,42.0,0.0
,128273.6203,1031410.011,,,,1.0,532.8,300.96,4.16,9.36,36.0,26.0,0.0
,128274.6203,1031410.011,,,,0.0,532.8,281.3,3.64,9.37,36.0,21.0,0.0
,128275.6203,1031410.011,,,,0.0,532.9,270.0,2.86,9.34,46.0,17.0,0.0
,128276.6203,1031410.011,,,,1.0,532.9,270.0,2.86,9.34,48.0,8.0,0.0
,128277.6203,1031410.011,,,,0.0,533.0,270.0,2.86,9.34,34.0,24.0,0.0
,128278.6203,1031410.011,,,,0.0,533.0,-1.0,0.0,9.78,69.0,4.0,0.0
,128279.6203,1031410.011,,,,0.0,533.0,-1.0,0.0,9.78,47.0,13.0,0.0
,128280.6203,1031410.011,,,,0.0,533.0,-1.0,0.0,9.78,57.0,4.0,0.0
,128281.6203,1031410.011,,,,1.0,533.0,-1.0,0.0,9.78,46.0,14.0,0.0
,128282.6203,1031410.011,,,,0.0,533.0,-1.0,0.0,9.78,41.0,8.0,0.0
,128283.6203,1031410.011,,,,0.0,533.0,-1.0,0.0,9.78,41.0,7.0,0.0
,128284.6203,1031410.011,,,,0.0,533.0,108.43,2.26,8.4,48.0,3.0,0.0
,128285.6203,1031410.011,,,,0.0,532.9,116.56,3.19,8.41,34.0,28.0,0.0
,128286.6203,1031410.011,,,,0.0,532.9,116.56,3.2,8.41,39.0,19.0,0.0
,128287.6203,1031410.011,,,,0.0,532.8,120.96,4.16,8.42,32.0,34.0,0.0
,128288.6203,1031410.011,,,,0.0,532.8,135.0,4.04,8.46,18.0,32.0,0.0
,128289.6203,1031410.011,,,,0.0,532.7,149.03,4.16,8.54,44.0,18.0,0.0
,128290.6203,1031410.011,,,,0.0,532.7,146.3,5.15,8.52,33.0,14.0,0.0
,128291.6203,1031410.011,,,,0.0,532.59,135.0,5.05,8.46,30.0,31.0,0.0
,128292.6203,1031410.011,,,,0.0,532.59,135.0,4.04,8.46,56.0,6.0,0.0
,128293.6203,1031410.011,,,,0.0,532.5,135.0,4.04,8.46,36.0,13.0,0.0
,128294.6203,1031410.011,,,,0.0,532.5,135.0,4.04,8.46,31.0,30.0,0.0
,128295.6203,1031410.011,,,,0.0,532.4,135.0,4.04,8.46,63.0,5.0,0.0
,128296.6203,1031410.011,,,,0.0,532.4,135.0,5.05,8.46,67.0,4.0,0.0
,128297.6203,1031410.011,,,,0.0,532.3,135.0,6.05,8.46,55.0,12.0,0.0
,128298.6203,1031410.011,,,,0.0,532.2,146.3,5.15,8.52,53.0,12.0,0.0
,128299.6203,1031410.011,,,,0.0,532.2,146.3,5.15,8.52,51.0,11.0,0.0
,128300.6203,1031410.011,,,,0.0,532.09,146.31,5.15,8.52,63.0,3.0,0.0
,128301.6203,1031410.011,,,,0.0,532.09,146.31,5.15,8.52,49.0,28.0,0.0
,128302.6203,1031410.011,,,,0.0,532.0,146.3,5.15,8.52,63.0,15.0,0.0
,128303.6203,1031410.011,,,,0.0,532.0,146.3,5.14,8.52,48.0,32.0,0.0
,128304.6203,1031410.011,,,,0.0,531.9,135.0,5.05,8.46,9.0,79.0,0.0
,128305.6203,1031410.011,,,,0.0,531.9,135.0,5.05,8.46,11.0,39.0,0.0
,128306.6203,1031410.011,,,,0.0,531.8,135.0,6.05,8.46,26.0,34.0,0.0
,128307.6203,1031410.011,,,,0.0,531.7,146.3,5.15,8.52,51.0,15.0,0.0
,128308.6203,1031410.011,,,,0.0,531.7,144.45,6.13,8.51,51.0,20.0,0.0
,128309.6203,1031410.011,,,,0.0,531.59,135.0,7.05,8.46,43.0,23.0,0.0
,128310.6203,1031410.011,,,,0.0,531.5,146.3,5.15,8.52,63.0,7.0,0.0
,128311.6203,1031410.011,,,,0.0,531.5,144.46,6.13,8.51,38.0,27.0,0.0
,128312.6203,1031410.011,,,,0.0,531.4,153.43,6.37,8.56,58.0,3.0,0.0
,128313.6203,1031410.011,,,,0.0,531.4,153.43,6.37,8.56,43.0,13.0,0.0
,128314.6203,1031410.011,,,,0.0,531.3,153.43,6.37,8.56,49.0,5.0,0.0
,128315.6203,1031410.011,,,,0.0,531.3,153.43,6.37,8.56,60.0,2.0,0.0
,128316.6203,1031410.011,,,,0.0,531.2,153.43,6.37,8.56,61.0,3.0,0.0
,128317.6203,1031410.011,,,,0.0,531.2,153.43,6.37,8.56,37.0,30.0,0.0
,128318.6203,1031410.011,,,,1.0,531.09,153.43,6.37,8.56,57.0,11.0,0.0
,128319.6203,1031410.011,,,,0.0,531.09,153.43,6.37,8.56,43.0,17.0,0.0
,128320.6203,1031410.011,,,,0.0,531.0,153.43,6.37,8.56,23.0,26.0,0.0
,128321.6203,1031410.011,,,,0.0,531.0,180.0,5.7,8.75,40.0,9.0,0.0
,128322.6203,1031410.011,,,,0.0,531.0,156.8,5.43,8.58,28.0,20.0,0.0
,128323.6203,1031410.011,,,,0.0,530.9,146.3,5.15,8.52,34.0,17.0,0.0
,128324.6203,1031410.011,,,,0.0,530.9,171.86,5.05,8.69,30.0,12.0,0.0
,128325.6203,1031410.011,,,,0.0,530.9,180.0,5.71,8.75,35.0,13.0,0.0
,128326.6203,1031410.011,,,,0.0,530.9,206.56,6.37,8.96,27.0,32.0,0.0
,128327.6203,1031410.011,,,,0.0,531.0,206.56,6.37,8.96,10.0,48.0,0.0
,128328.6203,1031410.011,,,,0.0,531.0,180.0,5.7,8.75,34.0,15.0,0.0
,128329.6203,1031410.011,,,,0.0,531.0,180.0,5.7,8.75,19.0,29.0,0.0
,128330.6203,1031410.011,,,,0.0,531.0,186.34,6.45,8.8,21.0,16.0,0.0
,128331.6203,1031410.011,,,,0.0,531.0,201.8,7.66,8.92,43.0,7.0,0.0
,128332.6203,1031410.011,,,,0.0,531.09,198.43,6.76,8.89,53.0,10.0,0.0
,128333.6203,1031410.011,,,,0.0,531.09,180.0,5.71,8.75,41.0,16.0,0.0
,128334.6203,1031410.011,,,,0.0,531.09,206.56,6.37,8.96,45.0,9.0,0.0
,128335.6203,1031410.011,,,,0.0,531.2,206.56,6.37,8.96,28.0,3.0,0.0
,128336.6203,1031410.011,,,,0.0,531.2,188.13,5.05,8.81,10.0,78.0,0.0
,128337.6203,1031410.011,,,,0.0,531.2,213.69,5.15,9.02,68.0,11.0,0.0
,128338.6203,1031410.011,,,,0.0,531.3,203.19,5.43,8.93,62.0,5.0,0.0
,128339.6203,1031410.011,,,,0.0,531.3,206.56,6.37,8.96,26.0,19.0,0.0
,128340.6203,1031410.011,,,,0.0,531.4,206.56,6.37,8.96,15.0,58.0,0.0
,128341.6203,1031410.011,,,,0.0,531.4,203.19,5.43,8.93,20.0,53.0,0.0
,128342.6203,1031410.011,,,,0.0,531.5,225.0,5.05,9.1,4.0,77.0,0.0
,128343.6203,1031410.011,,,,0.0,531.5,225.0,4.04,9.1,28.0,39.0,0.0
,128344.6203,1031410.011,,,,0.0,531.59,236.31,5.15,9.18,26.0,30.0,0.0
,128195.6203,1031409.011,,,,0.0,526.0,0.0,11.31,9.76,59.0,14.0,0.0
,128196.6203,1031409.011,,,,0.0,526.0,0.0,11.31,9.76,63.0,19.0,0.0
,128197.6203,1031409.011,,,,0.0,526.0,0.0,11.31,9.76,67.0,7.0,0.0
,128198.6203,1031409.011,,,,0.0,526.0,356.63,12.01,8.87,46.0,17.0,0.0
,128199.6203,1031409.011,,,,0.0,526.0,351.02,13.51,8.96,56.0,27.0,0.0
,128200.6203,1031409.011,,,,0.0,526.09,354.29,14.1,8.91,58.0,18.0,0.0
,128201.6203,1031409.011,,,,0.0,526.09,356.98,13.37,8.86,38.0,36.0,0.0
,128202.6203,1031409.011,,,,0.0,526.09,356.63,12.01,8.87,61.0,23.0,0.0
,128203.6203,1031409.011,,,,0.0,526.09,0.0,11.3,9.76,65.0,12.0,0.0
,128204.6203,1031409.011,,,,0.0,526.09,0.0,11.3,9.76,22.0,57.0,0.0
,128205.6203,1031409.011,,,,0.0,526.09,0.0,11.3,9.76,63.0,12.0,0.0
,128206.6203,1031409.011,,,,0.0,526.09,0.0,11.3,9.76,72.0,5.0,0.0
,128207.6203,1031409.011,,,,0.0,526.09,0.0,11.3,9.76,72.0,10.0,0.0
,128208.6203,1031409.011,,,,1.0,526.09,345.96,11.64,9.03,66.0,3.0,0.0
,128209.6203,1031409.011,,,,0.0,526.2,345.96,11.64,9.03,69.0,7.0,0.0
,128210.6203,1031409.011,,,,0.0,526.2,0.0,11.31,9.76,49.0,19.0,0.0
,128211.6203,1031409.011,,,,0.0,526.2,0.0,11.31,9.76,69.0,10.0,0.0
,128212.6203,1031409.011,,,,0.0,526.2,345.96,11.64,9.03,58.0,16.0,0.0
,128213.6203,1031409.011,,,,0.0,526.3,345.96,11.64,9.03,53.0,23.0,0.0
,128214.6203,1031409.011,,,,0.0,526.3,356.18,10.64,8.88,33.0,51.0,0.0
,128215.6203,1031409.011,,,,0.0,526.3,344.05,10.31,9.05,54.0,32.0,0.0
,128216.6203,1031409.011,,,,1.0,526.4,344.05,10.31,9.05,53.0,20.0,0.0
,128217.6203,1031409.011,,,,1.0,526.4,344.05,10.31,9.05,64.0,15.0,0.0
,128218.6203,1031409.011,,,,0.0,526.5,334.98,11.69,9.15,68.0,14.0,0.0
,128219.6203,1031409.011,,,,0.0,526.59,333.43,12.6,9.17,69.0,6.0,0.0
,128220.6203,1031409.011,,,,0.0,526.7,334.98,11.69,9.15,66.0,10.0,0.0
,128221.6203,1031409.011,,,,0.0,526.8,338.96,9.87,9.11,73.0,9.0,0.0
,128222.6203,1031409.011,,,,0.0,526.8,338.95,9.87,9.11,48.0,32.0,0.0
,128223.6203,1031409.011,,,,0.0,526.9,334.98,11.68,9.15,72.0,10.0,0.0
,128224.6203,1031409.011,,,,0.0,527.0,333.43,12.6,9.17,69.0,8.0,0.0
,128225.6203,1031409.011,,,,0.0,527.09,333.43,12.6,9.17,80.0,9.0,0.0
,128226.6203,1031409.011,,,,0.0,527.2,333.43,12.6,9.17,52.0,32.0,0.0
,128227.6203,1031409.011,,,,0.0,527.3,333.43,12.6,9.17,59.0,25.0,0.0
,128228.6203,1031409.011,,,,0.0,527.4,333.43,12.6,9.17,43.0,28.0,0.0
,128229.6203,1031409.011,,,,1.0,527.5,333.43,12.6,9.17,61.0,11.0,0.0
,128230.6203,1031409.011,,,,0.0,527.59,333.43,12.6,9.17,42.0,38.0,0.0
,128231.6203,1031409.011,,,,0.0,527.7,333.43,12.6,9.17,56.0,22.0,0.0
,128232.6203,1031409.011,,,,0.0,527.8,333.43,12.6,9.17,63.0,10.0,0.0
,128233.6203,1031409.011,,,,0.0,527.9,333.43,12.6,9.17,53.0,27.0,0.0
,128234.6203,1031409.011,,,,0.0,528.0,323.74,13.08,9.25,60.0,21.0,0.0
,128235.6203,1031409.011,,,,0.0,528.2,319.76,12.01,9.28,58.0,13.0,0.0
,128236.6203,1031409.011,,,,0.0,528.3,325.3,11.18,9.24,39.0,33.0,0.0
,128237.6203,1031409.011,,,,2.0,528.4,319.39,12.97,9.28,38.0,42.0,0.0
,128238.6203,1031409.011,,,,0.0,528.59,319.39,12.97,9.28,73.0,14.0,0.0
,128239.6203,1031409.011,,,,0.0,528.7,324.46,12.13,9.25,60.0,14.0,0.0
,128240.6203,1031409.011,,,,0.0,528.8,319.4,12.97,9.28,47.0,24.0,0.0
,128241.6203,1031409.011,,,,0.0,529.0,315.0,13.9,9.31,50.0,35.0,0.0
,128242.6203,1031409.011,,,,0.0,529.2,319.4,12.97,9.28,27.0,35.0,0.0
,128243.6203,1031409.011,,,,0.0,529.3,319.4,12.97,9.28,42.0,28.0,0.0
,128244.6203,1031409.011,,,,0.0,529.5,315.0,12.94,9.31,37.0,35.0,0.0
,128245.6203,1031409.011,,,,0.0,529.59,315.0,11.97,9.31,48.0,21.0,0.0
,128246.6203,1031409.011,,,,0.0,529.8,315.0,11.97,9.31,61.0,12.0,0.0
,128247.6203,1031409.011,,,,0.0,529.9,320.19,11.04,9.28,51.0,11.0,0.0
,128248.6203,1031409.011,,,,0.0,530.0,320.19,11.04,9.28,38.0,28.0,0.0
,128249.6203,1031409.011,,,,0.0,530.2,315.0,11.97,9.31,44.0,32.0,0.0
,128250.6203,1031409.011,,,,0.0,530.3,315.0,11.97,9.31,45.0,28.0,0.0
,128251.6203,1031409.011,,,,0.0,530.5,315.0,11.0,9.31,25.0,47.0,0.0
,128252.6203,1031409.011,,,,0.0,530.59,315.0,10.02,9.31,24.0,51.0,0.0
,128253.6203,1031409.011,,,,0.0,530.7,309.8,11.04,9.33,47.0,28.0,0.0
,128254.6203,1031409.011,,,,0.0,530.9,309.29,10.07,9.33,70.0,5.0,0.0
,128255.6203,1031409.011,,,,0.0,531.0,309.28,10.07,9.33,51.0,17.0,0.0
,128256.6203,1031409.011,,,,0.0,531.2,309.8,11.04,9.33,69.0,6.0,0.0
,128257.6203,1031409.011,,,,0.0,531.3,315.0,9.04,9.31,75.0,5.0,0.0
,128258.6203,1031409.011,,,,0.0,531.4,315.0,8.04,9.31,71.0,1.0,0.0
,128259.6203,1031409.011,,,,0.0,531.5,303.68,10.21,9.35,62.0,10.0,0.0
,128260.6203,1031409.011,,,,1.0,531.7,303.68,10.21,9.35,57.0,20.0,0.0
,128261.6203,1031409.011,,,,0.0,531.8,315.0,8.04,9.31,79.0,6.0,0.0
,128262.6203,1031409.011,,,,0.0,531.9,315.0,7.05,9.31,62.0,21.0,0.0
,128263.6203,1031409.011,,,,2.0,532.0,305.53,6.13,9.35,24.0,54.0,0.0
,128264.6203,1031409.011,,,,1.0,532.09,296.56,6.37,9.37,43.0,28.0,0.0
,128265.6203,1031409.011,,,,0.0,532.2,303.68,5.15,9.35,31.0,39.0,0.0
,128266.6203,1031409.011,,,,0.0,532.2,303.69,5.15,9.35,33.0,26.0,0.0
,128267.6203,1031409.011,,,,0.0,532.3,303.69,5.15,9.35,37.0,33.0,0.0
,128268.6203,1031409.011,,,,0.0,532.4,303.69,5.15,9.35,51.0,23.0,0.0
,128269.6203,1031409.011,,,,0.0,532.5,303.69,5.15,9.35,52.0,17.0,0.0
,128270.6203,1031409.011,,,,0.0,532.5,300.96,4.16,9.36,60.0,3.0,0.0
,128271.6203,1031409.011,,,,0.0,532.59,278.12,5.05,9.36,65.0,8.0,0.0
,128272.6203,1031409.011,,,,0.0,532.7,270.0,5.71,9.34,51.0,15.0,0.0
,128273.6203,1031409.011,,,,0.0,532.8,281.31,3.64,9.37,37.0,17.0,0.0
,128274.6203,1031409.011,,,,0.0,532.8,296.56,3.2,9.37,29.0,24.0,0.0
,128275.6203,1031409.011,,,,0.0,532.9,288.43,2.26,9.37,51.0,17.0,0.0
,128276.6203,1031409.011,,,,0.0,532.9,270.0,2.86,9.34,49.0,16.0,0.0
,128277.6203,1031409.011,,,,0.0,533.0,270.0,2.86,9.34,55.0,6.0,0.0
,128278.6203,1031409.011,,,,0.0,533.0,-1.0,0.0,9.78,57.0,0.0,0.0
,128279.6203,1031409.011,,,,0.0,533.0,-1.0,0.0,9.78,54.0,21.0,0.0
,128280.6203,1031409.011,,,,0.0,533.0,-1.0,0.0,9.78,48.0,18.0,0.0
,128281.6203,1031409.011,,,,0.0,533.0,-1.0,0.0,9.78,55.0,2.0,0.0
,128282.6203,1031409.011,,,,0.0,533.0,-1.0,0.0,9.78,39.0,13.0,0.0
,128283.6203,1031409.011,,,,0.0,533.0,135.0,1.01,8.46,40.0,24.0,0.0
,128284.6203,1031409.011,,,,0.0,533.0,116.56,3.19,8.41,36.0,26.0,0.0
,128285.6203,1031409.011,,,,0.0,532.9,116.56,3.19,8.41,42.0,33.0,0.0
,128286.6203,1031409.011,,,,0.0,532.9,116.56,3.2,8.41,39.0,19.0,0.0
,128287.6203,1031409.011,,,,0.0,532.8,108.43,4.52,8.4,21.0,48.0,0.0
,128288.6203,1031409.011,,,,0.0,532.7,120.96,4.16,8.42,37.0,16.0,0.0
,128289.6203,1031409.011,,,,0.0,532.7,135.0,4.04,8.46,33.0,15.0,0.0
,128290.6203,1031409.011,,,,0.0,532.59,135.0,4.04,8.46,33.0,20.0,0.0
,128291.6203,1031409.011,,,,0.0,532.59,135.0,4.04,8.46,39.0,10.0,0.0
,128292.6203,1031409.011,,,,0.0,532.5,135.0,4.04,8.46,49.0,3.0,0.0
,128293.6203,1031409.011,,,,0.0,532.5,135.0,5.05,8.46,28.0,15.0,0.0
,128294.6203,1031409.011,,,,2.0,532.4,146.31,5.15,8.52,33.0,20.0,0.0
,128295.6203,1031409.011,,,,0.0,532.4,146.31,5.15,8.52,43.0,22.0,0.0
,128296.6203,1031409.011,,,,0.0,532.3,135.0,6.05,8.46,57.0,1.0,0.0
,128297.6203,1031409.011,,,,0.0,532.2,135.0,5.05,8.46,70.0,4.0,0.0
,128298.6203,1031409.011,,,,0.0,532.2,135.0,4.04,8.46,48.0,24.0,0.0
,128299.6203,1031409.011,,,,0.0,532.09,135.0,4.04,8.46,54.0,21.0,0.0
,128300.6203,1031409.011,,,,1.0,532.09,135.0,4.04,8.46,62.0,7.0,0.0
,128301.6203,1031409.011,,,,0.0,532.0,135.0,4.04,8.46,37.0,36.0,0.0
,128302.6203,1031409.011,,,,0.0,532.0,135.0,5.05,8.46,26.0,42.0,0.0
,128303.6203,1031409.011,,,,0.0,531.9,146.31,5.15,8.52,27.0,48.0,0.0
,128304.6203,1031409.011,,,,0.0,531.9,146.31,5.15,8.52,30.0,40.0,0.0
,128305.6203,1031409.011,,,,0.0,531.8,135.0,7.05,8.46,30.0,42.0,0.0
,128306.6203,1031409.011,,,,0.0,531.7,144.46,6.13,8.51,47.0,7.0,0.0
,128307.6203,1031409.011,,,,0.0,531.7,146.31,5.15,8.52,48.0,5.0,0.0
,128308.6203,1031409.011,,,,0.0,531.59,135.0,7.05,8.46,42.0,24.0,0.0
,128309.6203,1031409.011,,,,0.0,531.5,144.46,6.13,8.51,54.0,5.0,0.0
,128310.6203,1031409.011,,,,0.0,531.5,146.3,5.15,8.52,70.0,7.0,0.0
,128311.6203,1031409.011,,,,0.0,531.4,135.0,6.05,8.46,54.0,11.0,0.0
,128312.6203,1031409.011,,,,0.0,531.3,146.31,5.15,8.52,32.0,17.0,0.0
,128313.6203,1031409.011,,,,0.0,531.3,144.46,6.13,8.51,40.0,13.0,0.0
,128314.6203,1031409.011,,,,0.0,531.2,153.43,6.37,8.56,59.0,3.0,0.0
,128315.6203,1031409.011,,,,0.0,531.2,153.43,6.37,8.56,55.0,5.0,0.0
,128316.6203,1031409.011,,,,0.0,531.09,153.43,6.37,8.56,61.0,16.0,0.0
,128317.6203,1031409.011,,,,0.0,531.09,153.43,6.37,8.56,39.0,29.0,0.0
,128318.6203,1031409.011,,,,0.0,531.0,153.43,6.37,8.56,38.0,28.0,0.0
,128319.6203,1031409.011,,,,0.0,531.0,153.43,6.37,8.56,44.0,26.0,0.0
,128320.6203,1031409.011,,,,0.0,530.9,153.43,6.37,8.56,49.0,12.0,0.0
,128321.6203,1031409.011,,,,0.0,530.9,180.0,5.71,8.75,27.0,36.0,0.0
,128322.6203,1031409.011,,,,1.0,530.9,171.87,5.05,8.69,35.0,29.0,0.0
,128323.6203,1031409.011,,,,1.0,530.9,146.31,5.15,8.52,33.0,15.0,0.0
,128324.6203,1031409.011,,,,0.0,530.8,156.8,5.43,8.58,28.0,24.0,0.0
,128325.6203,1031409.011,,,,0.0,530.8,180.0,5.71,8.75,24.0,25.0,0.0
,128326.6203,1031409.011,,,,0.0,530.8,206.56,6.37,8.96,26.0,15.0,0.0
,128327.6203,1031409.011,,,,0.0,530.9,206.56,6.37,8.96,32.0,22.0,0.0
,128328.6203,1031409.011,,,,0.0,530.9,180.0,5.71,8.75,23.0,50.0,0.0
,128329.6203,1031409.011,,,,0.0,530.9,180.0,5.71,8.75,16.0,35.0,0.0
,128330.6203,1031409.011,,,,0.0,530.9,180.0,5.71,8.75,22.0,58.0,0.0
,128331.6203,1031409.011,,,,0.0,530.9,206.56,6.37,8.96,35.0,13.0,0.0
,128332.6203,1031409.011,,,,1.0,531.0,206.56,6.37,8.96,38.0,33.0,0.0
,128333.6203,1031409.011,,,,1.0,531.0,180.0,5.7,8.75,27.0,28.0,0.0
,128334.6203,1031409.011,,,,0.0,531.0,206.56,6.37,8.96,37.0,2.0,0.0
,128335.6203,1031409.011,,,,0.0,531.09,206.56,6.37,8.96,57.0,4.0,0.0
,128336.6203,1031409.011,,,,0.0,531.09,203.19,5.43,8.93,38.0,32.0,0.0
,128337.6203,1031409.011,,,,0.0,531.2,213.68,5.15,9.02,50.0,21.0,0.0
,128338.6203,1031409.011,,,,0.0,531.2,198.43,4.52,8.89,64.0,8.0,0.0
,128339.6203,1031409.011,,,,0.0,531.2,213.69,5.15,9.02,39.0,19.0,0.0
,128340.6203,1031409.011,,,,0.0,531.3,213.68,5.15,9.02,27.0,26.0,0.0
,128341.6203,1031409.011,,,,0.0,531.3,213.68,5.15,9.02,15.0,40.0,0.0
,128342.6203,1031409.011,,,,0.0,531.4,225.0,6.05,9.1,31.0,27.0,0.0
,128343.6203,1031409.011,,,,0.0,531.5,225.0,5.05,9.1,17.0,54.0,0.0
,128344.6203,1031409.011,,,,0.0,531.5,236.3,5.15,9.18,41.0,30.0,0.0
,128195.6203,1031408.011,,,,0.0,526.2,0.0,11.31,9.76,47.0,32.0,0.0
,128196.6203,1031408.011,,,,0.0,526.2,0.0,11.31,9.76,64.0,8.0,0.0
,128197.6203,1031408.011,,,,0.0,526.2,356.63,12.01,8.87,41.0,29.0,0.0
,128198.6203,1031408.011,,,,0.0,526.2,351.02,13.51,8.96,60.0,11.0,0.0
,128199.6203,1031408.011,,,,1.0,526.3,351.02,13.51,8.96,70.0,5.0,0.0
,128200.6203,1031408.011,,,,0.0,526.3,356.63,12.01,8.87,58.0,19.0,0.0
,128201.6203,1031408.011,,,,0.0,526.3,0.0,11.31,9.76,51.0,26.0,0.0
,128202.6203,1031408.011,,,,0.0,526.3,0.0,11.31,9.76,58.0,13.0,0.0
,128203.6203,1031408.011,,,,0.0,526.3,0.0,11.31,9.76,72.0,2.0,0.0
,128204.6203,1031408.011,,,,0.0,526.3,0.0,11.31,9.76,73.0,11.0,0.0
,128205.6203,1031408.011,,,,0.0,526.3,0.0,11.31,9.76,58.0,24.0,0.0
,128206.6203,1031408.011,,,,0.0,526.3,0.0,11.31,9.76,82.0,2.0,0.0
,128207.6203,1031408.011,,,,0.0,526.3,0.0,11.31,9.76,57.0,21.0,0.0
,128208.6203,1031408.011,,,,0.0,526.3,345.96,11.64,9.03,76.0,4.0,0.0
,128209.6203,1031408.011,,,,0.0,526.4,345.96,11.64,9.03,66.0,14.0,0.0
,128210.6203,1031408.011,,,,0.0,526.4,0.0,11.3,9.76,66.0,9.0,0.0
,128211.6203,1031408.011,,,,0.0,526.4,0.0,11.3,9.76,48.0,23.0,0.0
,128212.6203,1031408.011,,,,0.0,526.4,345.96,11.64,9.03,23.0,54.0,0.0
,128213.6203,1031408.011,,,,0.0,526.5,345.96,11.64,9.03,52.0,21.0,0.0
,128214.6203,1031408.011,,,,0.0,526.5,0.0,11.31,9.76,42.0,42.0,0.0
,128215.6203,1031408.011,,,,0.0,526.5,345.96,11.64,9.03,74.0,12.0,0.0
,128216.6203,1031408.011,,,,0.0,526.59,345.96,11.64,9.03,74.0,3.0,0.0
,128217.6203,1031408.011,,,,0.0,526.59,345.96,11.64,9.03,58.0,24.0,0.0
,128218.6203,1031408.011,,,,0.0,526.7,333.43,12.6,9.17,54.0,21.0,0.0
,128219.6203,1031408.011,,,,1.0,526.8,333.43,12.6,9.17,41.0,32.0,0.0
,128220.6203,1031408.011,,,,0.0,526.9,341.56,11.17,9.08,53.0,17.0,0.0
,128221.6203,1031408.011,,,,0.0,526.9,344.05,10.31,9.05,70.0,3.0,0.0
,128222.6203,1031408.011,,,,0.0,527.0,334.98,11.69,9.15,87.0,1.0,0.0
,128223.6203,1031408.011,,,,1.0,527.09,333.43,12.6,9.17,60.0,27.0,0.0
,128224.6203,1031408.011,,,,0.0,527.2,333.43,12.6,9.17,51.0,17.0,0.0
,128225.6203,1031408.011,,,,0.0,527.3,333.43,12.6,9.17,75.0,9.0,0.0
,128226.6203,1031408.011,,,,0.0,527.4,333.43,12.6,9.17,46.0,33.0,0.0
,128227.6203,1031408.011,,,,0.0,527.5,333.43,12.6,9.17,78.0,4.0,0.0
,128228.6203,1031408.011,,,,1.0,527.59,333.43,12.6,9.17,25.0,54.0,0.0
,128229.6203,1031408.011,,,,0.0,527.7,333.43,12.6,9.17,46.0,23.0,0.0
,128230.6203,1031408.011,,,,1.0,527.8,333.43,12.6,9.17,36.0,24.0,0.0
,128231.6203,1031408.011,,,,0.0,527.9,333.43,12.6,9.17,74.0,8.0,0.0
,128232.6203,1031408.011,,,,0.0,528.0,333.43,12.6,9.17,58.0,17.0,0.0
,128233.6203,1031408.011,,,,1.0,528.09,333.43,12.6,9.17,72.0,6.0,0.0
,128234.6203,1031408.011,,,,0.0,528.2,329.03,12.33,9.21,45.0,30.0,0.0
,128235.6203,1031408.011,,,,0.0,528.3,325.3,11.17,9.24,52.0,21.0,0.0
,128236.6203,1031408.011,,,,0.0,528.4,319.76,12.01,9.28,51.0,21.0,0.0
,128237.6203,1031408.011,,,,0.0,528.59,319.39,12.97,9.28,57.0,29.0,0.0
