COUNTRY,STATE,COUNTY,ACTUAL,PREDICT,PRODTYPE,PRODUCT,YEAR,QUARTER,MONTH,MONYR
Canada,British Columbia,,1180.0,287.0,FURNITURE,BED,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,339.0,662.0,FURNITURE,BED,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,1441.0,572.0,FURNITURE,BED,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,105.0,1568.0,FURNITURE,BED,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,712.0,758.0,FURNITURE,BED,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,900.0,1028.0,FURNITURE,BED,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,818.0,1031.0,FURNITURE,BED,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,808.0,950.0,FURNITURE,BED,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,71.0,1276.0,FURNITURE,BED,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,207.0,995.0,FURNITURE,BED,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,1328.0,506.0,FURNITURE,BED,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,1471.0,971.0,OFFICE,CHAIR,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,919.0,1137.0,OFFICE,CHAIR,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,512.0,1556.0,OFFICE,CHAIR,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,562.0,893.0,OFFICE,CHAIR,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,1261.0,1054.0,OFFICE,CHAIR,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,1411.0,643.0,OFFICE,CHAIR,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,1268.0,538.0,OFFICE,CHAIR,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,1100.0,1363.0,OFFICE,CHAIR,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,176.0,73.0,OFFICE,CHAIR,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,1272.0,56.0,OFFICE,CHAIR,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,613.0,956.0,OFFICE,CHAIR,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,480.0,311.0,OFFICE,CHAIR,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,1461.0,1346.0,OFFICE,DESK,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,276.0,1115.0,OFFICE,DESK,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,711.0,870.0,OFFICE,DESK,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,710.0,529.0,OFFICE,DESK,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,1343.0,643.0,OFFICE,DESK,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,814.0,1526.0,OFFICE,DESK,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,231.0,702.0,OFFICE,DESK,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,815.0,406.0,OFFICE,DESK,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,1066.0,1131.0,OFFICE,DESK,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,1273.0,263.0,OFFICE,DESK,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,1528.0,719.0,OFFICE,DESK,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,105.0,401.0,OFFICE,DESK,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,32.0,421.0,FURNITURE,SOFA,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,126.0,1330.0,FURNITURE,SOFA,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,753.0,137.0,FURNITURE,SOFA,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,1056.0,1479.0,FURNITURE,SOFA,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,148.0,562.0,FURNITURE,SOFA,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,605.0,233.0,FURNITURE,SOFA,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,257.0,355.0,FURNITURE,SOFA,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,1448.0,1382.0,FURNITURE,SOFA,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,1288.0,656.0,FURNITURE,SOFA,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,559.0,973.0,FURNITURE,SOFA,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,1027.0,370.0,FURNITURE,SOFA,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,596.0,366.0,FURNITURE,SOFA,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,983.0,1590.0,FURNITURE,BED,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,326.0,758.0,FURNITURE,BED,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,122.0,243.0,FURNITURE,BED,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,499.0,1228.0,FURNITURE,BED,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,1490.0,1476.0,FURNITURE,BED,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,485.0,1638.0,FURNITURE,BED,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,140.0,149.0,FURNITURE,BED,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,1442.0,107.0,FURNITURE,BED,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,1409.0,177.0,FURNITURE,BED,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,965.0,1288.0,FURNITURE,BED,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,852.0,1574.0,FURNITURE,BED,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,458.0,1155.0,FURNITURE,BED,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,1400.0,468.0,OFFICE,CHAIR,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,52.0,1035.0,OFFICE,CHAIR,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,164.0,1276.0,OFFICE,CHAIR,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,54.0,1096.0,OFFICE,CHAIR,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,15.0,12.0,OFFICE,CHAIR,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,13.0,221.0,OFFICE,CHAIR,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,178.0,964.0,OFFICE,CHAIR,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,301.0,1359.0,OFFICE,CHAIR,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,934.0,295.0,OFFICE,CHAIR,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,540.0,1416.0,OFFICE,CHAIR,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,238.0,138.0,OFFICE,CHAIR,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,1396.0,1449.0,OFFICE,CHAIR,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,621.0,1425.0,OFFICE,DESK,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,564.0,328.0,OFFICE,DESK,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,430.0,861.0,OFFICE,DESK,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,375.0,673.0,OFFICE,DESK,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,71.0,557.0,OFFICE,DESK,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,134.0,1263.0,OFFICE,DESK,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,542.0,178.0,OFFICE,DESK,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,1221.0,814.0,OFFICE,DESK,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,262.0,929.0,OFFICE,DESK,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,631.0,1382.0,OFFICE,DESK,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,1310.0,286.0,OFFICE,DESK,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,770.0,137.0,OFFICE,DESK,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,1196.0,1081.0,FURNITURE,SOFA,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,1127.0,1434.0,FURNITURE,SOFA,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,1353.0,360.0,FURNITURE,SOFA,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,1119.0,230.0,FURNITURE,SOFA,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,1094.0,426.0,FURNITURE,SOFA,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,1439.0,1424.0,FURNITURE,SOFA,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,734.0,391.0,FURNITURE,SOFA,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,572.0,228.0,FURNITURE,SOFA,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,1196.0,215.0,FURNITURE,SOFA,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,618.0,1525.0,FURNITURE,SOFA,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,1214.0,96.0,FURNITURE,SOFA,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,502.0,1195.0,FURNITURE,SOFA,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,1459.0,423.0,FURNITURE,BED,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,651.0,1540.0,FURNITURE,BED,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,1230.0,914.0,FURNITURE,BED,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,152.0,501.0,FURNITURE,BED,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,99.0,1034.0,FURNITURE,BED,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,783.0,158.0,FURNITURE,BED,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,440.0,1568.0,FURNITURE,BED,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,161.0,950.0,FURNITURE,BED,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,1038.0,1500.0,FURNITURE,BED,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,1232.0,434.0,FURNITURE,BED,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,1469.0,905.0,FURNITURE,BED,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,1130.0,1258.0,FURNITURE,BED,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,1479.0,1478.0,OFFICE,CHAIR,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,995.0,673.0,OFFICE,CHAIR,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,69.0,101.0,OFFICE,CHAIR,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,761.0,354.0,OFFICE,CHAIR,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,1355.0,759.0,OFFICE,CHAIR,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,1495.0,1142.0,OFFICE,CHAIR,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,473.0,687.0,OFFICE,CHAIR,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,199.0,263.0,OFFICE,CHAIR,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,892.0,37.0,OFFICE,CHAIR,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,1195.0,429.0,OFFICE,CHAIR,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,502.0,1172.0,OFFICE,CHAIR,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,840.0,588.0,OFFICE,CHAIR,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,1384.0,1119.0,OFFICE,DESK,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,456.0,773.0,OFFICE,DESK,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,1441.0,1513.0,OFFICE,DESK,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,1175.0,1319.0,OFFICE,DESK,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,1466.0,531.0,OFFICE,DESK,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,144.0,855.0,OFFICE,DESK,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,1092.0,118.0,OFFICE,DESK,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,393.0,942.0,OFFICE,DESK,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,728.0,24.0,OFFICE,DESK,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,12.0,1445.0,OFFICE,DESK,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,813.0,608.0,OFFICE,DESK,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,908.0,1329.0,OFFICE,DESK,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,317.0,214.0,FURNITURE,SOFA,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,1510.0,553.0,FURNITURE,SOFA,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,867.0,790.0,FURNITURE,SOFA,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,1452.0,1669.0,FURNITURE,SOFA,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,171.0,1464.0,FURNITURE,SOFA,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,565.0,1102.0,FURNITURE,SOFA,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,385.0,67.0,FURNITURE,SOFA,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,1219.0,77.0,FURNITURE,SOFA,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,1183.0,1131.0,FURNITURE,SOFA,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,357.0,189.0,FURNITURE,SOFA,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,770.0,1263.0,FURNITURE,SOFA,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,735.0,731.0,FURNITURE,SOFA,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,1512.0,1002.0,FURNITURE,BED,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,608.0,1337.0,FURNITURE,BED,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,844.0,1537.0,FURNITURE,BED,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,960.0,156.0,FURNITURE,BED,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,1043.0,84.0,FURNITURE,BED,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,274.0,1091.0,FURNITURE,BED,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,1207.0,880.0,FURNITURE,BED,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,192.0,562.0,FURNITURE,BED,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,549.0,105.0,FURNITURE,BED,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,1452.0,1031.0,FURNITURE,BED,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,235.0,885.0,FURNITURE,BED,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,1418.0,951.0,FURNITURE,BED,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,526.0,1152.0,OFFICE,CHAIR,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,1471.0,1475.0,OFFICE,CHAIR,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,542.0,134.0,OFFICE,CHAIR,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,483.0,20.0,OFFICE,CHAIR,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,108.0,732.0,OFFICE,CHAIR,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,442.0,1039.0,OFFICE,CHAIR,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,481.0,1062.0,OFFICE,CHAIR,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,1368.0,935.0,OFFICE,CHAIR,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,852.0,921.0,OFFICE,CHAIR,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,1217.0,82.0,OFFICE,CHAIR,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,452.0,152.0,OFFICE,CHAIR,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,344.0,982.0,OFFICE,CHAIR,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,437.0,1609.0,OFFICE,DESK,1997.0,1.0,1993-01-01,1997-01-01
Canada,British Columbia,,989.0,182.0,OFFICE,DESK,1997.0,1.0,1993-02-01,1997-02-01
Canada,British Columbia,,1175.0,483.0,OFFICE,DESK,1997.0,1.0,1993-03-01,1997-03-01
Canada,British Columbia,,1212.0,1138.0,OFFICE,DESK,1997.0,2.0,1993-04-01,1997-04-01
Canada,British Columbia,,946.0,1314.0,OFFICE,DESK,1997.0,2.0,1993-05-01,1997-05-01
Canada,British Columbia,,419.0,1421.0,OFFICE,DESK,1997.0,2.0,1993-06-01,1997-06-01
Canada,British Columbia,,774.0,1280.0,OFFICE,DESK,1997.0,3.0,1993-07-01,1997-07-01
Canada,British Columbia,,1042.0,1045.0,OFFICE,DESK,1997.0,3.0,1993-08-01,1997-08-01
Canada,British Columbia,,688.0,835.0,OFFICE,DESK,1997.0,3.0,1993-09-01,1997-09-01
Canada,British Columbia,,1370.0,26.0,OFFICE,DESK,1997.0,4.0,1993-10-01,1997-10-01
Canada,British Columbia,,959.0,1036.0,OFFICE,DESK,1997.0,4.0,1993-11-01,1997-11-01
Canada,British Columbia,,1191.0,1101.0,OFFICE,DESK,1997.0,4.0,1993-12-01,1997-12-01
Canada,British Columbia,,631.0,718.0,FURNITURE,SOFA,1998.0,1.0,1994-01-01,1998-01-01
Canada,British Columbia,,1384.0,16.0,FURNITURE,SOFA,1998.0,1.0,1994-02-01,1998-02-01
Canada,British Columbia,,1376.0,1381.0,FURNITURE,SOFA,1998.0,1.0,1994-03-01,1998-03-01
Canada,British Columbia,,1160.0,66.0,FURNITURE,SOFA,1998.0,2.0,1994-04-01,1998-04-01
Canada,British Columbia,,230.0,1560.0,FURNITURE,SOFA,1998.0,2.0,1994-05-01,1998-05-01
Canada,British Columbia,,820.0,1098.0,FURNITURE,SOFA,1998.0,2.0,1994-06-01,1998-06-01
Canada,British Columbia,,701.0,925.0,FURNITURE,SOFA,1998.0,3.0,1994-07-01,1998-07-01
Canada,British Columbia,,551.0,931.0,FURNITURE,SOFA,1998.0,3.0,1994-08-01,1998-08-01
Canada,British Columbia,,793.0,533.0,FURNITURE,SOFA,1998.0,3.0,1994-09-01,1998-09-01
Canada,British Columbia,,1258.0,1622.0,FURNITURE,SOFA,1998.0,4.0,1994-10-01,1998-10-01
Canada,British Columbia,,1023.0,1633.0,FURNITURE,SOFA,1998.0,4.0,1994-11-01,1998-11-01
Canada,British Columbia,,1125.0,446.0,FURNITURE,SOFA,1998.0,4.0,1994-12-01,1998-12-01
Canada,British Columbia,,1522.0,1342.0,FURNITURE,BED,1998.0,1.0,1994-01-01,1998-01-01
Canada,British Columbia,,285.0,322.0,FURNITURE,BED,1998.0,1.0,1994-02-01,1998-02-01
Canada,British Columbia,,502.0,1388.0,FURNITURE,BED,1998.0,1.0,1994-03-01,1998-03-01
Canada,British Columbia,,48.0,37.0,FURNITURE,BED,1998.0,2.0,1994-04-01,1998-04-01
Canada,British Columbia,,255.0,1076.0,FURNITURE,BED,1998.0,2.0,1994-05-01,1998-05-01
Canada,British Columbia,,1016.0,922.0,FURNITURE,BED,1998.0,2.0,1994-06-01,1998-06-01
Canada,British Columbia,,48.0,850.0,FURNITURE,BED,1998.0,3.0,1994-07-01,1998-07-01
Canada,British Columbia,,1329.0,1633.0,FURNITURE,BED,1998.0,3.0,1994-08-01,1998-08-01
Canada,British Columbia,,441.0,263.0,FURNITURE,BED,1998.0,3.0,1994-09-01,1998-09-01
Canada,British Columbia,,504.0,808.0,FURNITURE,BED,1998.0,4.0,1994-10-01,1998-10-01
Canada,British Columbia,,1164.0,1448.0,FURNITURE,BED,1998.0,4.0,1994-11-01,1998-11-01
Canada,British Columbia,,326.0,390.0,FURNITURE,BED,1998.0,4.0,1994-12-01,1998-12-01
Canada,British Columbia,,468.0,1096.0,OFFICE,CHAIR,1998.0,1.0,1994-01-01,1998-01-01
Canada,British Columbia,,50.0,860.0,OFFICE,CHAIR,1998.0,1.0,1994-02-01,1998-02-01
Canada,British Columbia,,512.0,171.0,OFFICE,CHAIR,1998.0,1.0,1994-03-01,1998-03-01
Canada,British Columbia,,356.0,112.0,OFFICE,CHAIR,1998.0,2.0,1994-04-01,1998-04-01
Canada,British Columbia,,340.0,1299.0,OFFICE,CHAIR,1998.0,2.0,1994-05-01,1998-05-01
Canada,British Columbia,,98.0,605.0,OFFICE,CHAIR,1998.0,2.0,1994-06-01,1998-06-01
Canada,British Columbia,,852.0,1506.0,OFFICE,CHAIR,1998.0,3.0,1994-07-01,1998-07-01
Canada,British Columbia,,964.0,1580.0,OFFICE,CHAIR,1998.0,3.0,1994-08-01,1998-08-01
Canada,British Columbia,,296.0,1514.0,OFFICE,CHAIR,1998.0,3.0,1994-09-01,1998-09-01
Canada,British Columbia,,1114.0,1260.0,OFFICE,CHAIR,1998.0,4.0,1994-10-01,1998-10-01
Canada,British Columbia,,1167.0,386.0,OFFICE,CHAIR,1998.0,4.0,1994-11-01,1998-11-01
Canada,British Columbia,,675.0,694.0,OFFICE,CHAIR,1998.0,4.0,1994-12-01,1998-12-01
Canada,British Columbia,,400.0,214.0,OFFICE,DESK,1998.0,1.0,1994-01-01,1998-01-01
Canada,British Columbia,,11.0,1255.0,OFFICE,DESK,1998.0,1.0,1994-02-01,1998-02-01
Canada,British Columbia,,228.0,749.0,OFFICE,DESK,1998.0,1.0,1994-03-01,1998-03-01
Canada,British Columbia,,193.0,696.0,OFFICE,DESK,1998.0,2.0,1994-04-01,1998-04-01
Canada,British Columbia,,1118.0,669.0,OFFICE,DESK,1998.0,2.0,1994-05-01,1998-05-01
Canada,British Columbia,,1103.0,133.0,OFFICE,DESK,1998.0,2.0,1994-06-01,1998-06-01
Canada,British Columbia,,1077.0,380.0,OFFICE,DESK,1998.0,3.0,1994-07-01,1998-07-01
Canada,British Columbia,,439.0,673.0,OFFICE,DESK,1998.0,3.0,1994-08-01,1998-08-01
Canada,British Columbia,,620.0,968.0,OFFICE,DESK,1998.0,3.0,1994-09-01,1998-09-01
Canada,British Columbia,,1261.0,277.0,OFFICE,DESK,1998.0,4.0,1994-10-01,1998-10-01
Canada,British Columbia,,128.0,884.0,OFFICE,DESK,1998.0,4.0,1994-11-01,1998-11-01
Canada,British Columbia,,1103.0,573.0,OFFICE,DESK,1998.0,4.0,1994-12-01,1998-12-01
Canada,British Columbia,,45.0,515.0,FURNITURE,SOFA,1998.0,1.0,1994-01-01,1998-01-01
Canada,British Columbia,,138.0,1397.0,FURNITURE,SOFA,1998.0,1.0,1994-02-01,1998-02-01
Canada,British Columbia,,642.0,812.0,FURNITURE,SOFA,1998.0,1.0,1994-03-01,1998-03-01
Canada,British Columbia,,1279.0,211.0,FURNITURE,SOFA,1998.0,2.0,1994-04-01,1998-04-01
Canada,British Columbia,,384.0,1551.0,FURNITURE,SOFA,1998.0,2.0,1994-05-01,1998-05-01
Canada,British Columbia,,693.0,678.0,FURNITURE,SOFA,1998.0,2.0,1994-06-01,1998-06-01
Canada,British Columbia,,175.0,1529.0,FURNITURE,SOFA,1998.0,3.0,1994-07-01,1998-07-01
Canada,British Columbia,,775.0,1462.0,FURNITURE,SOFA,1998.0,3.0,1994-08-01,1998-08-01
Canada,British Columbia,,135.0,12.0,FURNITURE,SOFA,1998.0,3.0,1994-09-01,1998-09-01
Canada,British Columbia,,1159.0,1213.0,FURNITURE,SOFA,1998.0,4.0,1994-10-01,1998-10-01
Canada,British Columbia,,456.0,576.0,FURNITURE,SOFA,1998.0,4.0,1994-11-01,1998-11-01
Canada,British Columbia,,994.0,918.0,FURNITURE,SOFA,1998.0,4.0,1994-12-01,1998-12-01
Canada,British Columbia,,179.0,1092.0,FURNITURE,BED,1998.0,1.0,1994-01-01,1998-01-01
Canada,British Columbia,,741.0,19.0,FURNITURE,BED,1998.0,1.0,1994-02-01,1998-02-01
Canada,British Columbia,,55.0,733.0,FURNITURE,BED,1998.0,1.0,1994-03-01,1998-03-01
Canada,British Columbia,,574.0,1478.0,FURNITURE,BED,1998.0,2.0,1994-04-01,1998-04-01
Canada,British Columbia,,1317.0,1367.0,FURNITURE,BED,1998.0,2.0,1994-05-01,1998-05-01
Canada,British Columbia,,106.0,940.0,FURNITURE,BED,1998.0,2.0,1994-06-01,1998-06-01
Canada,British Columbia,,1251.0,321.0,FURNITURE,BED,1998.0,3.0,1994-07-01,1998-07-01
Canada,British Columbia,,949.0,215.0,FURNITURE,BED,1998.0,3.0,1994-08-01,1998-08-01
Canada,British Columbia,,1469.0,1027.0,FURNITURE,BED,1998.0,3.0,1994-09-01,1998-09-01
Canada,British Columbia,,431.0,717.0,FURNITURE,BED,1998.0,4.0,1994-10-01,1998-10-01
Canada,British Columbia,,641.0,1407.0,FURNITURE,BED,1998.0,4.0,1994-11-01,1998-11-01
Canada,British Columbia,,469.0,1172.0,FURNITURE,BED,1998.0,4.0,1994-12-01,1998-12-01
Canada,British Columbia,,194.0,682.0,OFFICE,CHAIR,1998.0,1.0,1994-01-01,1998-01-01
Canada,British Columbia,,416.0,1150.0,OFFICE,CHAIR,1998.0,1.0,1994-02-01,1998-02-01
Canada,British Columbia,,240.0,814.0,OFFICE,CHAIR,1998.0,1.0,1994-03-01,1998-03-01
Canada,British Columbia,,993.0,69.0,OFFICE,CHAIR,1998.0,2.0,1994-04-01,1998-04-01
Canada,British Columbia,,1186.0,390.0,OFFICE,CHAIR,1998.0,2.0,1994-05-01,1998-05-01
Canada,British Columbia,,1444.0,725.0,OFFICE,CHAIR,1998.0,2.0,1994-06-01,1998-06-01
Canada,British Columbia,,239.0,874.0,OFFICE,CHAIR,1998.0,3.0,1994-07-01,1998-07-01
Canada,British Columbia,,58.0,42.0,OFFICE,CHAIR,1998.0,3.0,1994-08-01,1998-08-01
