regionname,protractionname,date,oil,gas
Western,Galveston Area,1996-06-01,160696.0,6767135.0
Western,Galveston Area,1996-07-01,142533.0,7219458.0
Western,Galveston Area,1996-08-01,185730.0,7476545.0
Western,Galveston Area,1996-09-01,170862.0,6855313.0
Western,Galveston Area,1996-10-01,160065.0,7926168.0
Western,Galveston Area,1996-11-01,185093.0,7336346.0
Western,Galveston Area,1996-12-01,139344.0,7295777.0
Western,Galveston Area,1997-01-01,159395.0,6977110.0
Western,Galveston Area,1997-02-01,140007.0,6514280.0
Western,Galveston Area,1997-03-01,158051.0,7508319.0
Western,Galveston Area,1997-04-01,146641.0,7475099.0
Western,Galveston Area,1997-05-01,170358.0,7757420.0
Western,Galveston Area,1997-06-01,279556.0,7402552.0
Western,Galveston Area,1997-07-01,304664.0,7593782.0
Western,Galveston Area,1997-08-01,290202.0,7160280.0
Western,Galveston Area,1997-09-01,326735.0,7097767.0
Western,Galveston Area,1997-10-01,368961.0,7238429.0
Western,Galveston Area,1997-11-01,356523.0,7192383.0
Western,Galveston Area,1997-12-01,377658.0,7307284.0
Western,Galveston Area,1998-01-01,299570.0,7077461.0
Western,Galveston Area,1998-02-01,345926.0,5989529.0
Western,Galveston Area,1998-03-01,385460.0,6863701.0
Western,Galveston Area,1998-04-01,353830.0,6055151.0
Western,Galveston Area,1998-05-01,367264.0,6085154.0
Western,Galveston Area,1998-06-01,351164.0,6057584.0
Western,Galveston Area,1998-07-01,338468.0,6052023.0
Western,Galveston Area,1998-08-01,335975.0,6099870.0
Western,Galveston Area,1998-09-01,308645.0,5856675.0
Western,Galveston Area,1998-10-01,304668.0,5873610.0
Western,Galveston Area,1998-11-01,298897.0,5552327.0
Western,Galveston Area,1998-12-01,328375.0,5802674.0
Western,Galveston Area,1999-01-01,323838.0,5864075.0
Western,Galveston Area,1999-02-01,267850.0,5347974.0
Western,Galveston Area,1999-03-01,296619.0,5755287.0
Western,Galveston Area,1999-04-01,293453.0,5404222.0
Western,Galveston Area,1999-05-01,280355.0,5307865.0
Western,Galveston Area,1999-06-01,254762.0,5031844.0
Western,Galveston Area,1999-07-01,247850.0,5078852.0
Western,Galveston Area,1999-08-01,263064.0,6123375.0
Western,Galveston Area,1999-09-01,254693.0,5725104.0
Western,Galveston Area,1999-10-01,263625.0,5781388.0
Western,Galveston Area,1999-11-01,254807.0,5610761.0
Western,Galveston Area,1999-12-01,256845.0,6126208.0
Western,Galveston Area,2000-01-01,235897.0,5873752.0
Western,Galveston Area,2000-02-01,222625.0,5301253.0
Western,Galveston Area,2000-03-01,231164.0,6152270.0
Western,Galveston Area,2000-04-01,208755.0,6249906.0
Western,Galveston Area,2000-05-01,204154.0,6313513.0
Western,Galveston Area,2000-06-01,192670.0,6023722.0
Western,Galveston Area,2000-07-01,178982.0,6002596.0
Western,Galveston Area,2000-08-01,160122.0,5274035.0
Western,Galveston Area,2000-09-01,154670.0,4946692.0
Western,Galveston Area,2000-10-01,166234.0,4879036.0
Western,Galveston Area,2000-11-01,152324.0,4480011.0
Western,Galveston Area,2000-12-01,154740.0,4924428.0
Western,Galveston Area,2001-01-01,134523.0,4508605.0
Western,Galveston Area,2001-02-01,120957.0,4257257.0
Western,Galveston Area,2001-03-01,150543.0,4612819.0
Western,Galveston Area,2001-04-01,168958.0,4403964.0
Western,Galveston Area,2001-05-01,181378.0,4760113.0
Western,Galveston Area,2001-06-01,151389.0,4983497.0
Western,Galveston Area,2001-07-01,195918.0,5576634.0
Western,Galveston Area,2001-08-01,190842.0,5324564.0
Western,Galveston Area,2001-09-01,173764.0,4643005.0
Western,Galveston Area,2001-10-01,154704.0,3784881.0
Western,Galveston Area,2001-11-01,92296.0,2670077.0
Western,Galveston Area,2001-12-01,174353.0,4202861.0
Western,Galveston Area,2002-01-01,165471.0,4023546.0
Western,Galveston Area,2002-02-01,148012.0,3622679.0
Western,Galveston Area,2002-03-01,160599.0,4090623.0
Western,Galveston Area,2002-04-01,156302.0,4113170.0
Western,Galveston Area,2002-05-01,145731.0,3897971.0
Western,Galveston Area,2002-06-01,136486.0,3910931.0
Western,Galveston Area,2002-07-01,141415.0,3901081.0
Western,Galveston Area,2002-08-01,142068.0,3860198.0
Western,Galveston Area,2002-09-01,137212.0,3411223.0
Western,Galveston Area,2002-10-01,145068.0,3320324.0
Western,Galveston Area,2002-11-01,156517.0,3440594.0
Western,Galveston Area,2002-12-01,155603.0,3342177.0
Western,Galveston Area,2003-01-01,139310.0,3268995.0
Western,Galveston Area,2003-02-01,144956.0,3250089.0
Western,Galveston Area,2003-03-01,162516.0,3862631.0
Western,Galveston Area,2003-04-01,151765.0,3626157.0
Western,Galveston Area,2003-05-01,152861.0,3724634.0
Western,Galveston Area,2003-06-01,153300.0,3657515.0
Western,Galveston Area,2003-07-01,150221.0,3466089.0
Western,Galveston Area,2003-08-01,152847.0,3575397.0
Western,Galveston Area,2003-09-01,147311.0,3567643.0
Western,Galveston Area,2003-10-01,151436.0,3597280.0
Western,Galveston Area,2003-11-01,141575.0,3382753.0
Western,Galveston Area,2003-12-01,162383.0,3610812.0
Western,Galveston Area,2004-01-01,204170.0,3520165.0
Western,Galveston Area,2004-02-01,192430.0,3927465.0
Western,Galveston Area,2004-03-01,207263.0,5041500.0
Western,Galveston Area,2004-04-01,202907.0,4588847.0
Western,Galveston Area,2004-05-01,217221.0,4527303.0
Western,Galveston Area,2004-06-01,199079.0,4129257.0
Western,Galveston Area,2004-07-01,200129.0,4047759.0
Western,Galveston Area,2004-08-01,188931.0,3925767.0
Western,Galveston Area,2004-09-01,188895.0,4281845.0
Western,Galveston Area,2004-10-01,198528.0,4178842.0
Western,Galveston Area,2004-11-01,178602.0,3699156.0
Western,Galveston Area,2004-12-01,175823.0,3670531.0
Western,Galveston Area,2005-01-01,174011.0,3464863.0
Western,Galveston Area,2005-02-01,151289.0,2932292.0
Western,Galveston Area,2005-03-01,164585.0,3224345.0
Western,Galveston Area,2005-04-01,150435.0,3004525.0
Western,Galveston Area,2005-05-01,156142.0,3194192.0
Western,Galveston Area,2005-06-01,145105.0,3313519.0
Western,Galveston Area,2005-07-01,146037.0,3328494.0
Western,Galveston Area,2005-08-01,140145.0,3550519.0
Western,Galveston Area,2005-09-01,94313.0,2357791.0
Western,Galveston Area,2005-10-01,85098.0,1397796.0
Western,Galveston Area,2005-11-01,130460.0,2811212.0
Western,Galveston Area,2005-12-01,155879.0,3620806.0
Western,Galveston Area,2006-01-01,146791.0,3417127.0
Western,Galveston Area,2006-02-01,122682.0,2868804.0
Western,Galveston Area,2006-03-01,122218.0,2460001.0
Western,Garden Banks,1996-01-01,2456216.0,15766921.0
Western,Garden Banks,1996-02-01,2317635.0,15643348.0
Western,Garden Banks,1996-03-01,2442181.0,16208061.0
Western,Garden Banks,1996-04-01,1667055.0,13528535.0
Western,Garden Banks,1996-05-01,2727960.0,16021444.0
Western,Garden Banks,1996-06-01,2621572.0,14768010.0
Western,Garden Banks,1996-07-01,2705318.0,15185937.0
Western,Garden Banks,1996-08-01,2504091.0,14044920.0
Western,Garden Banks,1996-09-01,2699843.0,14265132.0
Western,Garden Banks,1996-10-01,2577979.0,13827551.0
Western,Garden Banks,1996-11-01,2583895.0,14184466.0
Western,Garden Banks,1996-12-01,2686615.0,14753587.0
Western,Garden Banks,1997-01-01,2851527.0,14846407.0
Western,Garden Banks,1997-02-01,2507945.0,12976291.0
Western,Garden Banks,1997-03-01,2277424.0,12884873.0
Western,Garden Banks,1997-04-01,2310760.0,12027830.0
Western,Garden Banks,1997-05-01,3231782.0,13410161.0
Western,Garden Banks,1997-06-01,3244013.0,14467694.0
Western,Garden Banks,1997-07-01,3182210.0,15280715.0
Western,Garden Banks,1997-08-01,3643895.0,16304512.0
Western,Garden Banks,1997-09-01,3370421.0,16486197.0
Western,Garden Banks,1997-10-01,3412214.0,15700507.0
Western,Garden Banks,1997-11-01,3115129.0,14277418.0
Western,Garden Banks,1997-12-01,3381526.0,16959474.0
Western,Garden Banks,1998-01-01,3357721.0,16412468.0
Western,Garden Banks,1998-02-01,2893879.0,14758373.0
Western,Garden Banks,1998-03-01,3624120.0,17288180.0
Western,Garden Banks,1998-04-01,3387807.0,16432045.0
Western,Garden Banks,1998-05-01,3417337.0,16308251.0
Western,Garden Banks,1998-06-01,3010582.0,15136567.0
Western,Garden Banks,1998-07-01,2668850.0,14235083.0
Western,Garden Banks,1998-08-01,2997190.0,16168025.0
Western,Garden Banks,1998-09-01,2212745.0,12753322.0
Western,Garden Banks,1998-10-01,2043739.0,14329925.0
Western,Garden Banks,1998-11-01,2123773.0,14896879.0
Western,Garden Banks,1998-12-01,2926898.0,19132330.0
Western,Garden Banks,1999-01-01,3048793.0,20172858.0
Western,Garden Banks,1999-02-01,2804939.0,20227901.0
Western,Garden Banks,1999-03-01,2854638.0,20370856.0
Western,Garden Banks,1999-04-01,3274920.0,21927960.0
Western,Garden Banks,1999-05-01,3756436.0,23450486.0
Western,Garden Banks,1999-06-01,3901287.0,22823633.0
Western,Garden Banks,1999-07-01,4130106.0,24201275.0
Western,Garden Banks,1999-08-01,3936645.0,25402129.0
Western,Garden Banks,1999-09-01,4084951.0,24992210.0
Western,Garden Banks,1999-10-01,4065370.0,24382222.0
Western,Garden Banks,1999-11-01,4333798.0,25722531.0
Western,Garden Banks,1999-12-01,4459044.0,25845670.0
Western,Garden Banks,2000-01-01,3852304.0,23429006.0
Western,Garden Banks,2000-02-01,3728626.0,22184983.0
Western,Garden Banks,2000-03-01,4339734.0,25531370.0
Western,Garden Banks,2000-04-01,3104911.0,17938326.0
Western,Garden Banks,2000-05-01,3899994.0,23943469.0
Western,Garden Banks,2000-06-01,4062195.0,24452249.0
Western,Garden Banks,2000-07-01,4164372.0,24383199.0
Western,Garden Banks,2000-08-01,4561153.0,26461559.0
Western,Garden Banks,2000-09-01,4242010.0,24316744.0
Western,Garden Banks,2000-10-01,4292180.0,24513146.0
Western,Garden Banks,2000-11-01,4034708.0,23550693.0
Western,Garden Banks,2000-12-01,4394964.0,26406560.0
Western,Garden Banks,2001-01-01,4510448.0,27417449.0
Western,Garden Banks,2001-02-01,3980203.0,25313801.0
Western,Garden Banks,2001-03-01,4671432.0,29771794.0
Western,Garden Banks,2001-04-01,4498881.0,28420281.0
Western,Garden Banks,2001-05-01,4747930.0,30356964.0
Western,Garden Banks,2001-06-01,3681750.0,23858369.0
Western,Garden Banks,2001-07-01,4564302.0,28996476.0
Western,Garden Banks,2001-08-01,4470086.0,27726920.0
Western,Garden Banks,2001-09-01,4656000.0,27074198.0
Western,Garden Banks,2001-10-01,4756529.0,26925317.0
Western,Garden Banks,2001-11-01,3660385.0,21206538.0
Western,Garden Banks,2001-12-01,4518243.0,25380447.0
Western,Garden Banks,2002-01-01,4669220.0,25424921.0
Western,Garden Banks,2002-02-01,3988622.0,22355918.0
Western,Garden Banks,2002-03-01,3670175.0,18975113.0
Western,Garden Banks,2002-04-01,3381274.0,18625581.0
Western,Garden Banks,2002-05-01,3779314.0,20784085.0
Western,Garden Banks,2002-06-01,2876732.0,18113078.0
Western,Garden Banks,2002-07-01,3874469.0,21092559.0
Western,Garden Banks,2002-08-01,4122253.0,22132774.0
Western,Garden Banks,2002-09-01,2585085.0,14723577.0
Western,Garden Banks,2002-10-01,3155227.0,17088869.0
Western,Garden Banks,2002-11-01,3383922.0,18760583.0
Western,Garden Banks,2002-12-01,3394448.0,18630404.0
Western,Garden Banks,2003-01-01,3361158.0,17628394.0
Western,Garden Banks,2003-02-01,2930997.0,15168962.0
Western,Garden Banks,2003-03-01,3107042.0,16227154.0
Western,Garden Banks,2003-04-01,2702378.0,14867476.0
Western,Garden Banks,2003-05-01,2747689.0,14218196.0
Western,Garden Banks,2003-06-01,2455704.0,12921850.0
Western,Garden Banks,2003-07-01,2321844.0,11790909.0
Western,Garden Banks,2003-08-01,2726834.0,14112000.0
Western,Garden Banks,2003-09-01,2565269.0,14087859.0
Western,Garden Banks,2003-10-01,2566410.0,14343389.0
Western,Garden Banks,2003-11-01,2469695.0,14013852.0
Western,Garden Banks,2003-12-01,3120912.0,16952611.0
Western,Garden Banks,2004-01-01,3235311.0,19008992.0
Western,Garden Banks,2004-02-01,3061587.0,18395638.0
Western,Garden Banks,2004-03-01,3175641.0,19597713.0
Western,Garden Banks,2004-04-01,3020742.0,18031105.0
Western,Garden Banks,2004-05-01,3557150.0,18145714.0
Western,Garden Banks,2004-06-01,3128589.0,15838262.0
Western,Garden Banks,2004-07-01,3078759.0,16023879.0
Western,Garden Banks,2004-08-01,3146745.0,19832030.0
Western,Garden Banks,2004-09-01,2907629.0,18021982.0
Western,Garden Banks,2004-10-01,3645679.0,20673789.0
Western,Garden Banks,2004-11-01,3410883.0,19925795.0
Western,Garden Banks,2004-12-01,3920714.0,21067347.0
Western,Garden Banks,2005-01-01,4188440.0,20901402.0
Western,Garden Banks,2005-02-01,4336571.0,19767718.0
Western,Garden Banks,2005-03-01,4642280.0,21396174.0
Western,Garden Banks,2005-04-01,4608823.0,20997646.0
Western,Garden Banks,2005-05-01,4785296.0,21468048.0
Western,Garden Banks,2005-06-01,3700058.0,17863229.0
Western,Garden Banks,2005-07-01,4670873.0,21296716.0
Western,Garden Banks,2005-08-01,4215966.0,19850995.0
Western,Garden Banks,2005-09-01,3042131.0,13667592.0
Western,Garden Banks,2005-10-01,2194587.0,8479689.0
Western,Garden Banks,2005-11-01,2645239.0,11757362.0
Western,Garden Banks,2005-12-01,4607875.0,17147910.0
Western,Garden Banks,2006-01-01,3821235.0,13229419.0
Western,Garden Banks,2006-02-01,3381206.0,11647337.0
Western,Garden Banks,2006-03-01,3030328.0,9327175.0
Western,High Island Area,1996-01-01,1459263.0,36824398.0
Western,High Island Area,1996-02-01,1348370.0,35214663.0
Western,High Island Area,1996-03-01,1346024.0,35813434.0
Western,High Island Area,1996-04-01,1278263.0,35421424.0
Western,High Island Area,1996-05-01,1358024.0,38706926.0
Western,High Island Area,1996-06-01,1321850.0,38512076.0
Western,High Island Area,1996-07-01,1292034.0,42207112.0
Western,High Island Area,1996-08-01,1354551.0,44401355.0
Western,High Island Area,1996-09-01,1299434.0,42001107.0
Western,High Island Area,1996-10-01,1328894.0,44075687.0
Western,High Island Area,1996-11-01,1314185.0,44392963.0
Western,High Island Area,1996-12-01,1376594.0,46440917.0
Western,High Island Area,1997-01-01,1359992.0,44209127.0
Western,High Island Area,1997-02-01,1129618.0,39774332.0
Western,High Island Area,1997-03-01,1217876.0,43074080.0
Western,High Island Area,1997-04-01,1100384.0,40944954.0
Western,High Island Area,1997-05-01,1096927.0,41056181.0
Western,High Island Area,1997-06-01,1054425.0,39911854.0
Western,High Island Area,1997-07-01,1055813.0,39644131.0
Western,High Island Area,1997-08-01,1181547.0,41172788.0
Western,High Island Area,1997-09-01,1134724.0,35228992.0
Western,High Island Area,1997-10-01,1198818.0,38244710.0
Western,High Island Area,1997-11-01,1105869.0,34353837.0
Western,High Island Area,1997-12-01,1161962.0,38473356.0
Western,High Island Area,1998-01-01,879225.0,37723204.0
Western,High Island Area,1998-02-01,1050246.0,35320749.0
Western,High Island Area,1998-03-01,1141672.0,37579498.0
Western,High Island Area,1998-04-01,1096555.0,36380343.0
Western,High Island Area,1998-05-01,1130912.0,39295392.0
Western,High Island Area,1998-06-01,1096903.0,37245617.0
Western,High Island Area,1998-07-01,1168508.0,37870173.0
Western,High Island Area,1998-08-01,1192236.0,37581322.0
Western,High Island Area,1998-09-01,881904.0,29777770.0
Western,High Island Area,1998-10-01,1189381.0,37455682.0
Western,High Island Area,1998-11-01,1108195.0,34834914.0
Western,High Island Area,1998-12-01,1086088.0,33848178.0
Western,High Island Area,1999-01-01,1154716.0,35350418.0
Western,High Island Area,1999-02-01,1049392.0,30955463.0
Western,High Island Area,1999-03-01,1126804.0,33141855.0
Western,High Island Area,1999-04-01,1034146.0,31290814.0
Western,High Island Area,1999-05-01,1044321.0,32552964.0
Western,High Island Area,1999-06-01,1029081.0,30637602.0
Western,High Island Area,1999-07-01,1039480.0,31402094.0
Western,High Island Area,1999-08-01,910573.0,28577716.0
Western,High Island Area,1999-09-01,843129.0,26963844.0
Western,High Island Area,1999-10-01,813314.0,29298752.0
Western,High Island Area,1999-11-01,815818.0,29853841.0
Western,High Island Area,1999-12-01,803516.0,31583569.0
Western,High Island Area,2000-01-01,810596.0,30739745.0
Western,High Island Area,2000-02-01,892455.0,29165126.0
Western,High Island Area,2000-03-01,851439.0,30340735.0
Western,High Island Area,2000-04-01,924565.0,29652555.0
Western,High Island Area,2000-05-01,865014.0,28537955.0
Western,High Island Area,2000-06-01,840114.0,28341383.0
Western,High Island Area,2000-07-01,810940.0,27405481.0
Western,High Island Area,2000-08-01,774947.0,26627255.0
Western,High Island Area,2000-09-01,754474.0,27122976.0
Western,High Island Area,2000-10-01,844971.0,31517527.0
Western,High Island Area,2000-11-01,790015.0,29906664.0
Western,High Island Area,2000-12-01,819850.0,30557959.0
Western,High Island Area,2001-01-01,825506.0,30593464.0
Western,High Island Area,2001-02-01,724655.0,29901230.0
Western,High Island Area,2001-03-01,787776.0,33949131.0
Western,High Island Area,2001-04-01,774978.0,33305554.0
Western,High Island Area,2001-05-01,867782.0,34009509.0
Western,High Island Area,2001-06-01,844829.0,32982028.0
Western,High Island Area,2001-07-01,825822.0,34973923.0
Western,High Island Area,2001-08-01,817310.0,35716734.0
Western,High Island Area,2001-09-01,808679.0,33906569.0
Western,High Island Area,2001-10-01,765643.0,32256409.0
Western,High Island Area,2001-11-01,768255.0,29078556.0
Western,High Island Area,2001-12-01,748923.0,30041359.0
Western,High Island Area,2002-01-01,707149.0,28652810.0
Western,High Island Area,2002-02-01,628418.0,23498147.0
Western,High Island Area,2002-03-01,683117.0,26050265.0
Western,High Island Area,2002-04-01,619977.0,23558159.0
Western,High Island Area,2002-05-01,664411.0,23552123.0
Western,High Island Area,2002-06-01,627173.0,23609141.0
Western,High Island Area,2002-07-01,643908.0,24367816.0
Western,High Island Area,2002-08-01,676030.0,23074167.0
Western,High Island Area,2002-09-01,663041.0,21163675.0
Western,High Island Area,2002-10-01,701140.0,22264636.0
Western,High Island Area,2002-11-01,841614.0,24931205.0
Western,High Island Area,2002-12-01,883124.0,26035135.0
Western,High Island Area,2003-01-01,881257.0,26467730.0
Western,High Island Area,2003-02-01,798225.0,24153350.0
Western,High Island Area,2003-03-01,924504.0,27746723.0
Western,High Island Area,2003-04-01,824530.0,26219065.0
Western,High Island Area,2003-05-01,844346.0,27130173.0
Western,High Island Area,2003-06-01,805496.0,25020990.0
Western,High Island Area,2003-07-01,710922.0,23559621.0
Western,High Island Area,2003-08-01,780922.0,25951296.0
Western,High Island Area,2003-09-01,756024.0,25197317.0
Western,High Island Area,2003-10-01,767361.0,26602986.0
Western,High Island Area,2003-11-01,739370.0,25817978.0
Western,High Island Area,2003-12-01,743662.0,25910234.0
Western,High Island Area,2004-01-01,725768.0,25293446.0
Western,High Island Area,2004-02-01,704879.0,24250090.0
Western,High Island Area,2004-03-01,755571.0,26982795.0
Western,High Island Area,2004-04-01,737966.0,25300112.0
Western,High Island Area,2004-05-01,735272.0,26839894.0
Western,High Island Area,2004-06-01,752092.0,26535649.0
Western,High Island Area,2004-07-01,803563.0,27882463.0
Western,High Island Area,2004-08-01,770286.0,26552693.0
Western,High Island Area,2004-09-01,725710.0,25502014.0
Western,High Island Area,2004-10-01,751528.0,25923906.0
Western,High Island Area,2004-11-01,696631.0,24841187.0
Western,High Island Area,2004-12-01,701137.0,25030919.0
Western,High Island Area,2005-01-01,684624.0,23942505.0
Western,High Island Area,2005-02-01,602265.0,22710636.0
Western,High Island Area,2005-03-01,726140.0,24354994.0
Western,High Island Area,2005-04-01,689260.0,22063368.0
Western,High Island Area,2005-05-01,825392.0,21617313.0
Western,High Island Area,2005-06-01,829253.0,22518500.0
Western,High Island Area,2005-07-01,795809.0,23121427.0
Western,High Island Area,2005-08-01,834355.0,21156432.0
Western,High Island Area,2005-09-01,591477.0,14898558.0
Western,High Island Area,2005-10-01,469940.0,5621780.0
Western,High Island Area,2005-11-01,783147.0,18316925.0
Western,High Island Area,2005-12-01,862624.0,20023687.0
Western,High Island Area,2006-01-01,782581.0,18544025.0
Western,High Island Area,2006-02-01,673022.0,16023996.0
Western,High Island Area,2006-03-01,693682.0,14443404.0
Western,Matagorda Island Area,1996-01-01,106489.0,21862982.0
Western,Matagorda Island Area,1996-02-01,103437.0,21104095.0
Western,Matagorda Island Area,1996-03-01,107313.0,22675274.0
Western,Matagorda Island Area,1996-04-01,106188.0,22266805.0
Western,Matagorda Island Area,1996-05-01,101709.0,22477235.0
Western,Matagorda Island Area,1996-06-01,83435.0,19812294.0
Western,Matagorda Island Area,1996-07-01,90347.0,20443088.0
Western,Matagorda Island Area,1996-08-01,86573.0,20074618.0
Western,Matagorda Island Area,1996-09-01,84952.0,18961960.0
Western,Matagorda Island Area,1996-10-01,87703.0,18766150.0
Western,Matagorda Island Area,1996-11-01,91182.0,18807156.0
Western,Matagorda Island Area,1996-12-01,88861.0,19380062.0
Western,Matagorda Island Area,1997-01-01,82131.0,18914232.0
Western,Matagorda Island Area,1997-02-01,82082.0,17404384.0
Western,Matagorda Island Area,1997-03-01,88817.0,19478982.0
Western,Matagorda Island Area,1997-04-01,75136.0,17128051.0
Western,Matagorda Island Area,1997-05-01,75740.0,17869607.0
Western,Matagorda Island Area,1997-06-01,70967.0,17352571.0
Western,Matagorda Island Area,1997-07-01,88794.0,19650549.0
Western,Matagorda Island Area,1997-08-01,111777.0,20958642.0
Western,Matagorda Island Area,1997-09-01,105060.0,20729666.0
Western,Matagorda Island Area,1997-10-01,111432.0,21264888.0
Western,Matagorda Island Area,1997-11-01,108071.0,20121328.0
Western,Matagorda Island Area,1997-12-01,111387.0,20429874.0
Western,Matagorda Island Area,1998-01-01,112238.0,20280215.0
Western,Matagorda Island Area,1998-02-01,104882.0,18721911.0
Western,Matagorda Island Area,1998-03-01,113319.0,19960135.0
Western,Matagorda Island Area,1998-04-01,101542.0,18833582.0
Western,Matagorda Island Area,1998-05-01,97477.0,18268060.0
Western,Matagorda Island Area,1998-06-01,76103.0,14948839.0
Western,Matagorda Island Area,1998-07-01,81033.0,15833447.0
Western,Matagorda Island Area,1998-08-01,88563.0,15873711.0
Western,Matagorda Island Area,1998-09-01,93940.0,15900508.0
Western,Matagorda Island Area,1998-10-01,104820.0,18401855.0
Western,Matagorda Island Area,1998-11-01,106924.0,18206829.0
Western,Matagorda Island Area,1998-12-01,120743.0,19631624.0
Western,Matagorda Island Area,1999-01-01,121056.0,19376173.0
Western,Matagorda Island Area,1999-02-01,110680.0,17366028.0
Western,Matagorda Island Area,1999-03-01,104925.0,19056474.0
Western,Matagorda Island Area,1999-04-01,111858.0,18426787.0
Western,Matagorda Island Area,1999-05-01,107871.0,18703528.0
Western,Matagorda Island Area,1999-06-01,100665.0,18168541.0
Western,Matagorda Island Area,1999-07-01,91625.0,17667816.0
Western,Matagorda Island Area,1999-08-01,88779.0,16708117.0
Western,Matagorda Island Area,1999-09-01,94785.0,14606568.0
Western,Matagorda Island Area,1999-10-01,51564.0,14135385.0
Western,Matagorda Island Area,1999-11-01,71703.0,15514559.0
Western,Matagorda Island Area,1999-12-01,69978.0,16293754.0
Western,Matagorda Island Area,2000-01-01,76630.0,15870995.0
Western,Matagorda Island Area,2000-02-01,75829.0,15338581.0
Western,Matagorda Island Area,2000-03-01,78978.0,15710770.0
Western,Matagorda Island Area,2000-04-01,77648.0,15267462.0
Western,Matagorda Island Area,2000-05-01,72645.0,15257471.0
Western,Matagorda Island Area,2000-06-01,69056.0,14235711.0
Western,Matagorda Island Area,2000-07-01,61035.0,13697626.0
Western,Matagorda Island Area,2000-08-01,85257.0,14521294.0
Western,Matagorda Island Area,2000-09-01,67531.0,13255492.0
Western,Matagorda Island Area,2000-10-01,76838.0,14526429.0
Western,Matagorda Island Area,2000-11-01,91420.0,14539653.0
Western,Matagorda Island Area,2000-12-01,88551.0,14872009.0
Western,Matagorda Island Area,2001-01-01,99733.0,15115285.0
Western,Matagorda Island Area,2001-02-01,81941.0,13523054.0
Western,Matagorda Island Area,2001-03-01,91639.0,14040712.0
Western,Matagorda Island Area,2001-04-01,70676.0,13646300.0
Western,Matagorda Island Area,2001-05-01,56563.0,12321837.0
Western,Matagorda Island Area,2001-06-01,58386.0,11578130.0
Western,Matagorda Island Area,2001-07-01,80889.0,11602599.0
Western,Matagorda Island Area,2001-08-01,57738.0,12006221.0
Western,Matagorda Island Area,2001-09-01,63402.0,11643662.0
Western,Matagorda Island Area,2001-10-01,43306.0,10367823.0
Western,Matagorda Island Area,2001-11-01,35482.0,9012149.0
Western,Matagorda Island Area,2001-12-01,42209.0,9659694.0
Western,Matagorda Island Area,2002-01-01,50205.0,9398166.0
Western,Matagorda Island Area,2002-02-01,39962.0,7569829.0
Western,Matagorda Island Area,2002-03-01,57056.0,9322897.0
Western,Matagorda Island Area,2002-04-01,41371.0,9248230.0
Western,Matagorda Island Area,2002-05-01,48944.0,9115205.0
Western,Matagorda Island Area,2002-06-01,40885.0,8900782.0
Western,Matagorda Island Area,2002-07-01,30224.0,8704915.0
Western,Matagorda Island Area,2002-08-01,52394.0,9119973.0
Western,Matagorda Island Area,2002-09-01,40963.0,8441156.0
Western,Matagorda Island Area,2002-10-01,46227.0,8711704.0
Western,Matagorda Island Area,2002-11-01,44820.0,8435041.0
Western,Matagorda Island Area,2002-12-01,58938.0,9381364.0
Western,Matagorda Island Area,2003-01-01,47656.0,9568374.0
Western,Matagorda Island Area,2003-02-01,53626.0,9108560.0
Western,Matagorda Island Area,2003-03-01,46830.0,10013674.0
Western,Matagorda Island Area,2003-04-01,45894.0,9894195.0
Western,Matagorda Island Area,2003-05-01,42498.0,9869750.0
Western,Matagorda Island Area,2003-06-01,34864.0,8729386.0
Western,Matagorda Island Area,2003-07-01,37812.0,8604269.0
Western,Matagorda Island Area,2003-08-01,40053.0,8748882.0
Western,Matagorda Island Area,2003-09-01,30862.0,8147146.0
Western,Matagorda Island Area,2003-10-01,24585.0,7953770.0
Western,Matagorda Island Area,2003-11-01,29770.0,6941129.0
Western,Matagorda Island Area,2003-12-01,30061.0,8148642.0
Western,Matagorda Island Area,2004-01-01,30115.0,6785318.0
Western,Matagorda Island Area,2004-02-01,25273.0,6120999.0
Western,Matagorda Island Area,2004-03-01,23980.0,6376868.0
Western,Matagorda Island Area,2004-04-01,27715.0,5607405.0
Western,Matagorda Island Area,2004-05-01,22641.0,5716607.0
Western,Matagorda Island Area,2004-06-01,22012.0,5895533.0
Western,Matagorda Island Area,2004-07-01,29505.0,5961812.0
Western,Matagorda Island Area,2004-08-01,24316.0,6948551.0
Western,Matagorda Island Area,2004-09-01,23928.0,6257958.0
Western,Matagorda Island Area,2004-10-01,24023.0,6527977.0
Western,Matagorda Island Area,2004-11-01,34353.0,5931735.0
Western,Matagorda Island Area,2004-12-01,21509.0,6395937.0
Western,Matagorda Island Area,2005-01-01,22226.0,6123223.0
Western,Matagorda Island Area,2005-02-01,35758.0,4960396.0
Western,Matagorda Island Area,2005-03-01,21948.0,5596396.0
Western,Matagorda Island Area,2005-04-01,19172.0,5392078.0
Western,Matagorda Island Area,2005-05-01,36370.0,5068216.0
Western,Matagorda Island Area,2005-06-01,17879.0,4720399.0
Western,Matagorda Island Area,2005-07-01,15567.0,4698406.0
Western,Matagorda Island Area,2005-08-01,35208.0,5047272.0
Western,Matagorda Island Area,2005-09-01,15412.0,4604273.0
Western,Matagorda Island Area,2005-10-01,14767.0,5092843.0
Western,Matagorda Island Area,2005-11-01,33399.0,4715364.0
Western,Matagorda Island Area,2005-12-01,15728.0,4676916.0
