libname,memname,memtype,name,type,length,npos,varnum,label,format,informat,idxusage,sortedby,xtype,notnull,precision,scale,transcode
MAPSSAS,ECUADOR,DATA,LAT,num,8.0,0.0,5.0,Unprojected Latitude,16.11,,,0.0,num,no,0.0,,yes
MAPSSAS,ECUADOR,DATA,LONG,num,8.0,8.0,6.0,Unprojected Longitude,16.11,,,0.0,num,no,0.0,,yes
MAPSSAS,ECUADOR2,DATA,_MAP_GEOMETRY_,char,28.0,6.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,ECUADOR2,DATA,COUNTRY,num,3.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,ECUADOR2,DATA,ID,num,3.0,3.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,ECUADOR2,DATA,IDNAME,char,45.0,34.0,4.0,Name of Province,,,,0.0,char,no,0.0,,yes
MAPSSAS,ECUADOR2,DATA,IDNAME2,char,40.0,79.0,5.0,Name of Province with Natl. Chars,,,,0.0,char,no,0.0,,yes
MAPSSAS,EGYPT,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,EGYPT,DATA,SEGMENT,num,4.0,4.0,2.0,Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,EGYPT,DATA,X,num,5.0,12.0,3.0,Projected Longitude,9.2,,,0.0,num,no,0.0,,yes
MAPSSAS,EGYPT,DATA,Y,num,5.0,17.0,4.0,Projected Latitude,9.2,,,0.0,num,no,0.0,,yes
MAPSSAS,EGYPT,DATA,LAT,num,5.0,22.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,EGYPT,DATA,LONG,num,5.0,27.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,EGYPT,DATA,LAKE,num,4.0,8.0,7.0,Lake Flag: 1-water; 2-cities,,,,0.0,num,no,0.0,,yes
MAPSSAS,EGYPT2,DATA,_MAP_GEOMETRY_,char,26.0,8.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,EGYPT2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,EGYPT2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,EGYPT2,DATA,IDNAME,char,45.0,34.0,4.0,Name of Governorate,,,,0.0,char,no,0.0,,yes
MAPSSAS,ERITREA,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,ERITREA,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,ERITREA,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ERITREA,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ERITREA,DATA,LONG,num,6.0,22.0,5.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ERITREA,DATA,LAT,num,6.0,28.0,6.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ERITREA2,DATA,_MAP_GEOMETRY_,char,27.0,10.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,ERITREA2,DATA,IDNAME,char,35.0,37.0,2.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPSSAS,ERITREA2,DATA,ID,num,5.0,0.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,ERITREA2,DATA,COUNTRY,num,5.0,5.0,4.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,ESTONIA,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,ESTONIA,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,ESTONIA,DATA,LAKE,num,4.0,8.0,3.0,Lake Flag: 1-water; 2-cities,,,,0.0,num,no,0.0,,yes
MAPSSAS,ESTONIA,DATA,X,num,5.0,12.0,4.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ESTONIA,DATA,Y,num,5.0,17.0,5.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ESTONIA,DATA,LAT,num,5.0,22.0,6.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ESTONIA,DATA,LONG,num,5.0,27.0,7.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ESTONIA2,DATA,_MAP_GEOMETRY_,char,27.0,8.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,ESTONIA2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,ESTONIA2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,ESTONIA2,DATA,IDNAME,char,35.0,35.0,4.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPSSAS,ETHIOPI2,DATA,ID,num,5.0,0.0,1.0,Province Number,,,,1.0,num,no,0.0,,yes
MAPSSAS,ETHIOPI2,DATA,_MAP_GEOMETRY_,char,29.0,10.0,2.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,ETHIOPI2,DATA,COUNTRY,num,5.0,5.0,3.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,ETHIOPI2,DATA,IDNAME,char,25.0,39.0,4.0,Name of Province: for sorting,,,,0.0,char,no,0.0,,yes
MAPSSAS,ETHIOPI2,DATA,IDNAME1,char,25.0,64.0,5.0,Name of Province: proper,,,,0.0,char,no,0.0,,yes
MAPSSAS,ETHIOPIA,DATA,ID,num,5.0,0.0,1.0,Province Number,,,,1.0,num,no,0.0,,yes
MAPSSAS,ETHIOPIA,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,ETHIOPIA,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ETHIOPIA,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,ETHIOPIA,DATA,LAT,num,6.0,22.0,5.0,Unprojected Latitude/Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,ETHIOPIA,DATA,LONG,num,6.0,28.0,6.0,Unprojected Longitude/Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,EUROPE,DATA,CONT,num,5.0,32.0,1.0,Numeric Rep. for Continent,,,,1.0,num,no,0.0,,yes
MAPSSAS,EUROPE,DATA,ID,num,5.0,37.0,2.0,GLC: Country ID Number,,,,2.0,num,no,0.0,,yes
MAPSSAS,EUROPE,DATA,SEGMENT,num,5.0,42.0,3.0,Country Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,EUROPE,DATA,DENSITY,num,5.0,47.0,4.0,Levels for Reducing,,,,0.0,num,no,0.0,,yes
MAPSSAS,EUROPE,DATA,X,num,8.0,0.0,5.0,Projected Longitude: Albers,,,,0.0,num,no,0.0,,yes
MAPSSAS,EUROPE,DATA,Y,num,8.0,8.0,6.0,Projected Latitude: Albers,,,,0.0,num,no,0.0,,yes
MAPSSAS,EUROPE,DATA,LAT,num,8.0,16.0,7.0,Unprojected Latitude in Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,EUROPE,DATA,LONG,num,8.0,24.0,8.0,Unprojected Longitude in Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,EUROPE2,DATA,CONT,num,5.0,0.0,1.0,Numeric Rep. for Continent,,,,0.0,num,no,0.0,,yes
MAPSSAS,EUROPE2,DATA,ID,num,5.0,5.0,2.0,GLC Country ID Number,,,,1.0,num,no,0.0,,yes
MAPSSAS,EUROPE2,DATA,ISO,num,5.0,10.0,3.0,ISO Country Number: 900+ Undefined,Z3.,,,0.0,num,no,0.0,,yes
MAPSSAS,EUROPE2,DATA,IDNAME,char,45.0,30.0,4.0,GLC Country IDName,,,,0.0,char,no,0.0,,yes
MAPSSAS,EUROPE2,DATA,ISONAME,char,45.0,75.0,5.0,ISO Name for Country,,,,0.0,char,no,0.0,,yes
MAPSSAS,EUROPE2,DATA,START,num,5.0,15.0,6.0,First Point in EUROPE Dataset,,,,0.0,num,no,0.0,,yes
MAPSSAS,EUROPE2,DATA,END,num,5.0,20.0,7.0,Last point in EUROPE Dataset,,,,0.0,num,no,0.0,,yes
MAPSSAS,EUROPE2,DATA,POINTS,num,5.0,25.0,8.0,Number of Points in EUROPE Dataset,,,,0.0,num,no,0.0,,yes
MAPSSAS,EUROPE2,DATA,CONT93_GEO,char,37.0,120.0,9.0,CONT93-Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,EUROPE2,DATA,NAME,char,45.0,157.0,10.0,GLC Country Name,,,,0.0,char,no,0.0,,yes
MAPSSAS,FGUIANA,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,FGUIANA,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,FGUIANA,DATA,X,num,5.0,8.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,FGUIANA,DATA,Y,num,5.0,13.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,FGUIANA,DATA,LAT,num,5.0,18.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,FGUIANA,DATA,LONG,num,5.0,23.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,FGUIANA2,DATA,_MAP_GEOMETRY_,char,27.0,28.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,FGUIANA2,DATA,ID,num,4.0,0.0,2.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,FGUIANA2,DATA,COUNTRY,num,4.0,4.0,3.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,FGUIANA2,DATA,MID_X,num,5.0,8.0,4.0,Geographic X Midpoint,,,,0.0,num,no,0.0,,yes
MAPSSAS,FGUIANA2,DATA,MID_Y,num,5.0,13.0,5.0,Geographic Y Midpoint,,,,0.0,num,no,0.0,,yes
MAPSSAS,FGUIANA2,DATA,OUT_X,num,5.0,18.0,6.0,X Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPSSAS,FGUIANA2,DATA,OUT_Y,num,5.0,23.0,7.0,Y Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPSSAS,FGUIANA2,DATA,IDNAME,char,35.0,55.0,8.0,Name of Districts,,,,0.0,char,no,0.0,,yes
MAPSSAS,FGUIANA2,DATA,POSITION,char,1.0,90.0,9.0,Positioning of Outside Label,,,,0.0,char,no,0.0,,yes
MAPSSAS,FINLAND,DATA,ID,num,5.0,32.0,1.0,Province Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,FINLAND,DATA,SEGMENT,num,5.0,37.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,FINLAND,DATA,X,num,8.0,0.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,FINLAND,DATA,Y,num,8.0,8.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,FINLAND,DATA,LAT,num,8.0,16.0,5.0,Unprojected Latitude/Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,FINLAND,DATA,LONG,num,8.0,24.0,6.0,Unprojected Longitude/Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,FINLAND2,DATA,_MAP_GEOMETRY_,char,28.0,10.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,FINLAND2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,FINLAND2,DATA,ID,num,5.0,5.0,3.0,Province Number,,,,1.0,num,no,0.0,,yes
MAPSSAS,FINLAND2,DATA,IDNAME,char,16.0,38.0,4.0,Name of Province,,,,0.0,char,no,0.0,,yes
MAPSSAS,FRANCE,DATA,SEGMENT,num,4.0,0.0,1.0,Department Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,FRANCE,DATA,X,num,5.0,4.0,2.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,FRANCE,DATA,Y,num,5.0,9.0,3.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,FRANCE,DATA,LAT,num,5.0,14.0,4.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,FRANCE,DATA,LONG,num,5.0,19.0,5.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,FRANCE,DATA,ID,num,7.0,24.0,6.0,Department Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,FRANCE2,DATA,_MAP_GEOMETRY_,char,28.0,22.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,FRANCE2,DATA,ID,num,8.0,0.0,2.0,Department Id Number,,,,1.0,num,no,0.0,,yes
MAPSSAS,FRANCE2,DATA,COUNTRY,num,6.0,16.0,3.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,FRANCE2,DATA,IDNAME,char,30.0,50.0,4.0,Name of Departments,,,,0.0,char,no,0.0,,yes
MAPSSAS,FRANCE2,DATA,REGION,char,20.0,80.0,5.0,Name of Regions,$F20.,$F20.,,0.0,char,no,0.0,,yes
MAPSSAS,FRANCE2,DATA,REGIONID,num,8.0,8.0,6.0,Region Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GAZASTR2,DATA,_MAP_GEOMETRY_,char,28.0,10.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,GAZASTR2,DATA,COUNTRY,num,5.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,GAZASTR2,DATA,ID,num,5.0,5.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GAZASTR2,DATA,IDNAME,char,35.0,38.0,4.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPSSAS,GAZASTR2,DATA,ZONE,char,35.0,73.0,5.0,Name of Military Administrative Zone,,,,0.0,char,no,0.0,,yes
MAPSSAS,GAZASTRI,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GAZASTRI,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GAZASTRI,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GAZASTRI,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GAZASTRI,DATA,LONG,num,6.0,22.0,5.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GAZASTRI,DATA,LAT,num,6.0,28.0,6.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GEORGIA,DATA,ID,num,5.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GEORGIA,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GEORGIA,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GEORGIA,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GEORGIA,DATA,LAT,num,6.0,22.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GEORGIA,DATA,LONG,num,6.0,28.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GEORGIA2,DATA,_MAP_GEOMETRY_,char,27.0,8.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,GEORGIA2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,GEORGIA2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GEORGIA2,DATA,IDNAME,char,35.0,35.0,4.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPSSAS,GEORGIA2,DATA,AR_AOK,char,45.0,70.0,5.0,Name of Autonomous Region/District,,,,0.0,char,no,0.0,,yes
MAPSSAS,GEORGIA2,DATA,REP,char,20.0,115.0,6.0,Name of Republic,,,,0.0,char,no,0.0,,yes
MAPSSAS,GERMANY,DATA,ID,num,5.0,32.0,1.0,ID Number,,,,1.0,num,no,0.0,,yes
MAPSSAS,GERMANY,DATA,SEGMENT,num,5.0,37.0,2.0,Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GERMANY,DATA,LAKE,num,5.0,42.0,3.0,Lake Flag: 1-water; 2-cities,,,,0.0,num,no,0.0,,yes
MAPSSAS,GERMANY,DATA,X,num,8.0,0.0,4.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GERMANY,DATA,Y,num,8.0,8.0,5.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GERMANY,DATA,LAT,num,8.0,16.0,6.0,"Deprojected Latitude: Albers-51,48.67,53.67deg",,,,0.0,num,no,0.0,,yes
MAPSSAS,GERMANY,DATA,LONG,num,8.0,24.0,7.0,Deprojected Longitude: Albers-9.5deg,,,,0.0,num,no,0.0,,yes
MAPSSAS,GERMANY,DATA,DENSITY,num,5.0,47.0,8.0,Resolution levels,,,,0.0,num,no,0.0,,yes
MAPSSAS,GERMANY,DATA,STATE,char,2.0,52.0,9.0,State Number,,,,2.0,char,no,0.0,,yes
MAPSSAS,GERMANY,DATA,COUNTY,char,3.0,54.0,10.0,County Number,,,,3.0,char,no,0.0,,yes
MAPSSAS,GERMANY,DATA,DISTRICT,char,6.0,57.0,11.0,District Number,,,,4.0,char,no,0.0,,yes
MAPSSAS,GERMANY2,DATA,_MAP_GEOMETRY_,char,29.0,5.0,1.0,GERMANY-Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,GERMANY2,DATA,ID,num,5.0,0.0,2.0,ID Number,,,,1.0,num,no,0.0,,yes
MAPSSAS,GERMANY2,DATA,STATE,char,2.0,34.0,3.0,State Number,,,,2.0,char,no,0.0,,yes
MAPSSAS,GERMANY2,DATA,COUNTY,char,3.0,36.0,4.0,County Number,,,,3.0,char,no,0.0,,yes
MAPSSAS,GERMANY2,DATA,DISTRICT,char,6.0,39.0,5.0,District Number,,,,4.0,char,no,0.0,,yes
MAPSSAS,GERMANY2,DATA,STATE1,char,34.0,45.0,6.0,State Name without Natl. Chars.,,,,0.0,char,no,0.0,,yes
MAPSSAS,GERMANY2,DATA,STATE2,char,50.0,79.0,7.0,KGS2_Name: State Name w/Natl. Chars,,,,0.0,char,no,0.0,,yes
MAPSSAS,GERMANY2,DATA,CNTYNAME,char,45.0,129.0,8.0,Name of County,,,,0.0,char,no,0.0,,yes
MAPSSAS,GERMANY2,DATA,IDNAME,char,40.0,174.0,9.0,Name of District,,,,0.0,char,no,0.0,,yes
MAPSSAS,GERMANY2,DATA,ID2,char,12.0,214.0,10.0,KGS12: District Number,,,,0.0,char,no,0.0,,yes
MAPSSAS,GREECE,DATA,ID,num,5.0,32.0,1.0,Province Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GREECE,DATA,SEGMENT,num,5.0,37.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GREECE,DATA,X,num,8.0,0.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GREECE,DATA,Y,num,8.0,8.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GREECE,DATA,LAT,num,8.0,16.0,5.0,Unprojected Latitude/Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,GREECE,DATA,LONG,num,8.0,24.0,6.0,Unprojected Longitude/Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,GREECE2,DATA,COUNTRY,num,5.0,0.0,1.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,GREECE2,DATA,ID,num,5.0,5.0,2.0,Province Number,,,,1.0,num,no,0.0,,yes
MAPSSAS,GREECE2,DATA,REGION,num,5.0,10.0,3.0,Region Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GREECE2,DATA,REGNAME,char,35.0,15.0,4.0,Name of Region,,,,0.0,char,no,0.0,,yes
MAPSSAS,GREECE2,DATA,REGNAME2,char,35.0,50.0,5.0,Alt. Name of Region,,,,0.0,char,no,0.0,,yes
MAPSSAS,GREECE2,DATA,IDNAME,char,35.0,85.0,6.0,Name of Province - Nomos,,,,0.0,char,no,0.0,,yes
MAPSSAS,GREECE2,DATA,IDNAME1,char,35.0,120.0,7.0,1st Alt. Name of Province,,,,0.0,char,no,0.0,,yes
MAPSSAS,GREECE2,DATA,IDNAME2,char,35.0,155.0,8.0,2nd Alt. Name of Province,,,,0.0,char,no,0.0,,yes
MAPSSAS,GREECE2,DATA,IDNAME3,char,35.0,190.0,9.0,3rd Alt. Name of Province,,,,0.0,char,no,0.0,,yes
MAPSSAS,GREECE2,DATA,IDNAME4,char,35.0,225.0,10.0,4th Alt. Name of Province,,,,0.0,char,no,0.0,,yes
MAPSSAS,GREECE2,DATA,_MAP_GEOMETRY_,char,27.0,260.0,11.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,GUATEMA2,DATA,_MAP_GEOMETRY_,char,29.0,28.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,GUATEMA2,DATA,COUNTRY,num,4.0,0.0,2.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUATEMA2,DATA,ID,num,4.0,4.0,3.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUATEMA2,DATA,MID_X,num,5.0,8.0,4.0,Geographic X Midpoint,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUATEMA2,DATA,MID_Y,num,5.0,13.0,5.0,Geographic Y Midpoint,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUATEMA2,DATA,OUT_X,num,5.0,18.0,6.0,X Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUATEMA2,DATA,OUT_Y,num,5.0,23.0,7.0,Y Location for Outside Labeling,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUATEMA2,DATA,IDNAME,char,35.0,57.0,8.0,Name of Internal Division,,,,0.0,char,no,0.0,,yes
MAPSSAS,GUATEMA2,DATA,POSITION,char,1.0,92.0,9.0,Positioning of Outside Label,,,,0.0,char,no,0.0,,yes
MAPSSAS,GUATEMAL,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUATEMAL,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUATEMAL,DATA,X,num,5.0,12.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUATEMAL,DATA,Y,num,5.0,17.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUATEMAL,DATA,LAT,num,5.0,22.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUATEMAL,DATA,LONG,num,5.0,27.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUATEMAL,DATA,LAKE,num,4.0,8.0,7.0,Lake Flag: 1-water; 2-cities,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUYANA,DATA,ID,num,5.0,0.0,1.0,Province Number,,,,1.0,num,no,0.0,,yes
MAPSSAS,GUYANA,DATA,SEGMENT,num,5.0,5.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUYANA,DATA,X,num,6.0,10.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUYANA,DATA,Y,num,6.0,16.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUYANA,DATA,LAT,num,6.0,22.0,5.0,Unprojected Latitude/Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUYANA,DATA,LONG,num,6.0,28.0,6.0,Unprojected Longitude/Radians,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUYANA2,DATA,ID,num,5.0,0.0,1.0,Province Number,,,,1.0,num,no,0.0,,yes
MAPSSAS,GUYANA2,DATA,_MAP_GEOMETRY_,char,27.0,10.0,2.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,GUYANA2,DATA,COUNTRY,num,5.0,5.0,3.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,GUYANA2,DATA,IDNAME,char,25.0,37.0,4.0,Name of Province: for sorting,,,,0.0,char,no,0.0,,yes
MAPSSAS,GUYANA2,DATA,IDNAME1,char,25.0,62.0,5.0,Name of Province: proper,,,,0.0,char,no,0.0,,yes
MAPSSAS,HAITI,DATA,ID,num,4.0,0.0,1.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HAITI,DATA,SEGMENT,num,4.0,4.0,2.0,Political Subdivision Segment Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HAITI,DATA,X,num,5.0,12.0,3.0,Projected Longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HAITI,DATA,Y,num,5.0,17.0,4.0,Projected Latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HAITI,DATA,LAT,num,5.0,22.0,5.0,Deprojected latitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HAITI,DATA,LONG,num,5.0,27.0,6.0,Deprojected longitude,,,,0.0,num,no,0.0,,yes
MAPSSAS,HAITI,DATA,LAKE,num,4.0,8.0,7.0,Lake Flag: 1-water; 2-cities,,,,0.0,num,no,0.0,,yes
MAPSSAS,HAITI2,DATA,_MAP_GEOMETRY_,char,25.0,28.0,1.0,Variable used by the Map Chart Client,$GEOREF.,,,0.0,char,no,0.0,,yes
MAPSSAS,HAITI2,DATA,ID,num,4.0,0.0,2.0,Id Number,,,,0.0,num,no,0.0,,yes
MAPSSAS,HAITI2,DATA,COUNTRY,num,4.0,4.0,3.0,World Geographic Code,,,,0.0,num,no,0.0,,yes
MAPSSAS,HAITI2,DATA,MID_X,num,5.0,8.0,4.0,Geographic X Midpoint,,,,0.0,num,no,0.0,,yes
MAPSSAS,HAITI2,DATA,MID_Y,num,5.0,13.0,5.0,Geographic Y Midpoint,,,,0.0,num,no,0.0,,yes
